"date","type","team","conf","opp","opp_conf","loc","result","points","opp_points","lead_diff","adj_o","adj_d","ppp","efg","to","or","ftr","def_ppp","def_efg","def_to","def_or","def_ftr","game_score","year","poss","coach","opp_coach","game_id"
2023-01-28,"conf","Old Dominion","SB","Coastal Carolina","SB","A","W",60,59,1,86.9,88,91.4,38.3,16.8,32.6,35,89.9,37.1,10.7,26.1,44.8,46.4,2023,65.7,"Jeff Jones","Cliff Ellis","Old DominionCoastal Carolina1-28"
2023-01-26,"conf","Old Dominion","SB","South Alabama","SB","A","W",66,64,0,98.9,93,96.1,52.9,24.8,22.2,29.4,93.2,48.3,18.9,24.3,18.6,67.2,2023,68.7,"Jeff Jones","Richie Riley","Old DominionSouth Alabama1-26"
2023-01-19,"conf","Old Dominion","SB","Georgia St.","SB","H","W",70,58,2,107.4,95.8,105.9,62,27.2,28.6,34.8,87.8,41.2,22.7,34.1,31.6,78.9,2023,66.1,"Jeff Jones","Jonas Hayes","Georgia St.Old Dominion1-19"
2023-01-14,"conf","Old Dominion","SB","Marshall","SB","A","L",65,73,3,104.5,100.6,97.9,57.3,27.1,22.2,31.2,110,55.1,15.1,31.4,27.1,60.6,2023,66.4,"Jeff Jones","Dan D'Antoni","Old DominionMarshall1-14"
2023-01-12,"conf","Old Dominion","SB","Coastal Carolina","SB","H","L",66,67,3,95.2,101.6,101.2,43.7,7.7,26.7,30.2,102.7,38.9,16.9,43.2,34.9,32.1,2023,65.2,"Jeff Jones","Cliff Ellis","Coastal CarolinaOld Dominion1-12"
2023-01-07,"conf","Old Dominion","SB","Georgia Southern","SB","A","W",81,75,1,112.8,107.8,113.5,48.4,12.6,40,42.2,105.1,49.2,12.6,20,37.7,62.7,2023,63.4,"Jeff Jones","Brian Burg","Old DominionGeorgia Southern1-7"
2023-01-05,"conf","Old Dominion","SB","Troy","SB","A","L",71,78,1,106.1,114.6,102.4,41.8,21.6,42.1,60,112.5,50,18.7,40,30.2,29.1,2023,69.3,"Jeff Jones","Scott Cross","Old DominionTroy1-5"
2022-12-31,"conf","Old Dominion","SB","Louisiana Lafayette","SB","H","W",70,66,3,100.6,87.7,101.3,46.7,18.8,35.7,36.7,95.5,46.8,17.4,25.6,15.9,82.9,2023,69.1,"Jeff Jones","Bob Marlin","Louisiana LafayetteOld Dominion12-31"
2022-12-29,"conf","Old Dominion","SB","Arkansas St.","SB","H","L",57,60,2,87.2,114.2,96.4,38.6,16.9,41.9,36.8,101.5,45.6,23.7,41.9,62.2,4.3,2023,59.1,"Jeff Jones","Mike Balado","Arkansas St.Old Dominion12-29"
2022-12-21,"nc","Old Dominion","SB","George Mason","A10","H","W",78,77,1,121.2,123.4,121.2,61.3,14,26.9,35.8,119.6,65.1,17.1,19.2,22.6,44.9,2023,64.4,"Jeff Jones","Kim English","George MasonOld Dominion12-21"
2022-12-10,"nc","Old Dominion","SB","Gardner Webb","BSth","H","W",44,43,0,67.9,67.1,65.4,30.7,20.8,29.4,38.6,63.9,29.6,32.7,36.6,27.8,53.6,2023,67.3,"Jeff Jones","Tim Craft","Gardner WebbOld Dominion12-10"
2022-12-07,"nc","Old Dominion","SB","William & Mary","CAA","H","W",72,62,0,103.1,106.6,115.6,52.9,16.1,36.7,51,99.5,49.1,20.9,38.9,19,40.5,2023,62.3,"Jeff Jones","Dane Fischer","William & MaryOld Dominion12-7"
2022-12-03,"nc","Old Dominion","SB","Norfolk St.","MEAC","H","W",68,62,2,101,103.3,112,49,9.9,34.3,57.7,102.1,52.8,18.1,28.1,24.5,43.4,2023,60.7,"Jeff Jones","Robert Jones","Norfolk St.Old Dominion12-3"
2022-11-29,"nc","Old Dominion","SB","College of Charleston","CAA","A","L",60,75,2,98.8,106.7,91.4,49,21.3,20.7,19.2,114.2,57.4,21.3,30,29.6,29.2,2023,65.7,"Jeff Jones","Pat Kelsey","Old DominionCollege of Charleston11-29"
2022-11-26,"nc","Old Dominion","SB","East Carolina","Amer","H","W",71,50,2,99,80.3,104.9,48.2,16.2,28.6,42.1,73.8,37.3,23.6,26.3,37.3,91.7,2023,67.7,"Jeff Jones","Mike Schwartz","East CarolinaOld Dominion11-26"
2022-11-20,"nc","Old Dominion","SB","Davidson","A10","N","L",61,66,1,94.4,103.4,94.4,42,12.4,36.4,10.1,102.1,51.1,21.7,25,48.9,26.1,2023,64.6,"Jeff Jones","Matt McKillop","DavidsonOld Dominion11-20"
2022-11-18,"nc","Old Dominion","SB","Furman","SC","N","W",82,77,2,113.1,95.5,112.7,71.9,24.7,21.7,45.8,105.8,55.9,15.1,11.4,28.8,87.4,2023,72.8,"Jeff Jones","Bob Richey","FurmanOld Dominion11-18"
2022-11-17,"nc","Old Dominion","SB","Virginia Tech","ACC","N","L",71,75,2,109,109.9,107.8,45.1,10.6,40.9,16.9,113.9,53.6,9.1,17.6,37.5,47.6,2023,65.8,"Jeff Jones","Mike Young","Old DominionVirginia Tech11-17"
2022-11-11,"nc","Old Dominion","SB","Drexel","CAA","A","L",59,71,0,95.2,108.5,89.9,37.7,13.7,37.5,32.3,108.2,54.3,19.8,30,63.8,18.1,2023,65.6,"Jeff Jones","Zach Spiker","Old DominionDrexel11-11"
2022-11-07,"nc","Old Dominion","SB","Maryland Eastern Shore","MEAC","H","W",84,65,3,125.6,110.9,127.9,54.3,15.2,46.9,46.6,99,49.1,15.2,17.1,34,80.7,2023,65.7,"Jeff Jones","Jason Crafton","Maryland Eastern ShoreOld Dominion11-7"
