"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","year","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","game_id"
"2011-02-23","conf","A",false,"Auburn","SEC","Alabama","SEC",200,61,2011,18,42,3,8,10,19,14,20,34,5,7,5,23,29,49,"310540333"
"2011-02-23","conf","H",true,"Alabama","SEC","Auburn","SEC",200,61,2011,11,42,2,12,27,40,18,17,35,4,8,6,19,18,51,"310540333"
"2011-02-23","conf","A",true,"LSU","SEC","Mississippi St.","SEC",200,73,2011,28,67,9,23,19,24,14,18,32,12,11,2,10,22,84,"310540344"
"2011-02-23","conf","H",false,"Mississippi St.","SEC","LSU","SEC",200,73,2011,28,50,9,17,17,28,9,29,38,17,3,7,18,19,82,"310540344"
"2011-02-23","conf","A",true,"Hofstra","CAA","UNC Wilmington","CAA",200,62,2011,23,54,6,18,19,26,12,24,36,13,5,3,8,15,71,"310540350"
"2011-02-23","conf","H",false,"UNC Wilmington","CAA","Hofstra","CAA",200,62,2011,25,58,7,18,7,12,13,25,38,13,3,3,12,16,64,"310540350"
"2011-02-23","conf","A",false,"UMBC","AE","Albany","AE",200,59,2011,26,59,6,20,9,16,14,15,29,7,8,1,6,11,67,"310540399"
"2011-02-23","conf","H",true,"Albany","AE","UMBC","AE",200,59,2011,30,55,13,25,10,14,12,24,36,17,3,3,10,16,83,"310540399"
"2011-02-23","conf","A",false,"Miami OH","MAC","Akron","MAC",200,61,2011,19,48,5,23,12,19,5,21,26,8,4,2,10,19,55,"310542006"
"2011-02-23","conf","H",true,"Akron","MAC","Miami OH","MAC",200,61,2011,26,54,7,18,13,22,11,27,38,16,6,1,8,12,72,"310542006"
"2011-02-23","conf","A",false,"Eastern Michigan","MAC","Ball St.","MAC",200,61,2011,17,53,7,22,8,11,11,23,34,8,7,4,14,20,49,"310542050"
"2011-02-23","conf","H",true,"Ball St.","MAC","Eastern Michigan","MAC",200,61,2011,21,55,2,10,20,25,15,28,43,14,7,4,10,15,64,"310542050"
"2011-02-23","conf","A",false,"Lehigh","Pat","Bucknell","Pat",200,64,2011,18,49,4,15,15,21,12,19,31,7,7,5,18,17,55,"310542083"
"2011-02-23","conf","H",true,"Bucknell","Pat","Lehigh","Pat",200,64,2011,29,61,5,11,9,12,15,21,36,14,11,4,13,21,72,"310542083"
"2011-02-23","conf","A",true,"Nicholls St.","Slnd","Central Arkansas","Slnd",200,59,2011,26,48,6,17,12,20,9,29,38,18,4,2,11,17,70,"310542110"
"2011-02-23","conf","H",false,"Central Arkansas","Slnd","Nicholls St.","Slnd",200,59,2011,16,46,4,14,12,21,6,17,23,9,6,1,9,16,48,"310542110"
"2011-02-23","conf","A",true,"Holy Cross","Pat","Colgate","Pat",200,70,2011,25,49,4,9,23,34,7,26,33,13,5,3,11,20,77,"310542142"
"2011-02-23","conf","H",false,"Colgate","Pat","Holy Cross","Pat",200,70,2011,29,59,6,16,11,20,7,23,30,14,7,2,10,24,75,"310542142"
"2011-02-23","conf","A",false,"Evansville","MVC","Drake","MVC",200,69,2011,24,49,5,13,16,18,4,16,20,16,7,2,17,20,69,"310542181"
"2011-02-23","conf","H",true,"Drake","MVC","Evansville","MVC",200,69,2011,30,53,8,19,19,22,8,23,31,16,6,4,12,16,87,"310542181"
"2011-02-23","conf","A",false,"VCU","CAA","Drexel","CAA",200,59,2011,22,50,6,17,10,15,7,23,30,11,4,8,10,21,60,"310542182"
"2011-02-23","conf","H",true,"Drexel","CAA","VCU","CAA",200,59,2011,21,50,3,7,19,28,11,24,35,11,5,3,7,15,64,"310542182"
"2011-02-23","conf","A",true,"Rhode Island","A10","Duquesne","A10",200,69,2011,27,57,7,14,16,22,15,26,41,19,2,2,17,25,77,"310542184"
"2011-02-23","conf","H",false,"Duquesne","A10","Rhode Island","A10",200,69,2011,28,58,4,18,16,28,11,20,31,13,7,5,10,22,76,"310542184"
"2011-02-23","conf","A",false,"Delaware St.","MEAC","Morgan St.","MEAC",200,59,2011,15,47,1,12,8,15,3,21,24,8,7,6,9,13,39,"310542415"
"2011-02-23","conf","H",true,"Morgan St.","MEAC","Delaware St.","MEAC",200,59,2011,15,43,5,10,7,19,11,31,42,11,3,3,17,15,42,"310542415"
"2011-02-23","conf","A",true,"Central Michigan","MAC","Northern Illinois","MAC",200,64,2011,18,45,8,17,20,29,6,21,27,9,12,3,11,21,64,"310542459"
"2011-02-23","conf","H",false,"Northern Illinois","MAC","Central Michigan","MAC",200,64,2011,20,43,4,12,14,20,6,24,30,12,4,1,18,22,58,"310542459"
"2011-02-23","conf","A",true,"Notre Dame","BE","Providence","BE",200,67,2011,32,57,9,22,21,30,12,21,33,20,3,4,10,12,94,"310542507"
"2011-02-23","conf","H",false,"Providence","BE","Notre Dame","BE",200,67,2011,37,68,11,21,8,14,12,16,28,15,6,1,4,22,93,"310542507"
"2011-02-23","conf","A",true,"Northwestern St.","Slnd","Sam Houston St.","Slnd",200,64,2011,26,50,4,13,8,17,6,18,24,19,9,5,13,14,64,"310542534"
"2011-02-23","conf","H",false,"Sam Houston St.","Slnd","Northwestern St.","Slnd",200,64,2011,22,56,5,19,14,18,19,25,44,16,8,2,19,19,63,"310542534"
"2011-02-23","conf","A",false,"Rice","CUSA","SMU","CUSA",225,68,2011,20,52,8,20,18,22,6,19,25,8,8,4,12,27,66,"310542567"
"2011-02-23","conf","H",true,"SMU","CUSA","Rice","CUSA",225,68,2011,19,50,6,25,32,38,13,28,41,11,6,2,14,21,76,"310542567"
"2011-02-23","conf","A",false,"DePaul","BE","St. John's","BE",200,67,2011,17,55,7,19,10,17,11,18,29,9,6,3,14,14,51,"310542599"
"2011-02-23","conf","H",true,"St. John's","BE","DePaul","BE",200,67,2011,31,57,3,12,11,18,12,31,43,19,8,6,15,14,76,"310542599"
"2011-02-23","conf","A",false,"Lamar","Slnd","Stephen F. Austin","Slnd",200,65,2011,22,56,1,8,10,13,14,24,38,5,4,4,17,19,55,"310542617"
"2011-02-23","conf","H",true,"Stephen F. Austin","Slnd","Lamar","Slnd",200,65,2011,21,49,3,7,15,19,7,23,30,17,8,3,14,18,60,"310542617"
"2011-02-23","conf","A",false,"Texas A&M Corpus Chris","Slnd","UTSA","Slnd",200,71,2011,18,48,5,19,21,25,13,27,40,7,4,8,25,26,62,"310542636"
"2011-02-23","conf","H",true,"UTSA","Slnd","Texas A&M Corpus Chris","Slnd",200,71,2011,22,53,8,19,19,31,10,19,29,10,11,1,13,22,71,"310542636"
"2011-02-23","conf","A",true,"Colorado","B12","Texas Tech","B12",200,69,2011,25,59,4,14,17,21,12,28,40,12,6,0,11,19,71,"310542641"
"2011-02-23","conf","H",false,"Texas Tech","B12","Colorado","B12",200,69,2011,25,61,7,18,11,20,12,22,34,16,5,4,12,20,68,"310542641"
"2011-02-23","conf","A",false,"Toledo","MAC","Western Michigan","MAC",200,66,2011,18,46,4,16,16,24,7,18,25,9,7,2,17,20,56,"310542711"
"2011-02-23","conf","H",true,"Western Michigan","MAC","Toledo","MAC",200,66,2011,21,43,10,21,16,24,8,26,34,15,6,6,20,24,68,"310542711"
"2011-02-23","conf","A",false,"Creighton","MVC","Wichita St.","MVC",200,63,2011,24,45,4,11,13,18,5,23,28,13,2,4,15,18,65,"310542724"
"2011-02-23","conf","H",true,"Wichita St.","MVC","Creighton","MVC",200,63,2011,22,54,6,15,17,21,10,19,29,19,10,0,9,19,67,"310542724"
"2011-02-23","conf","A",false,"Georgia St.","CAA","William & Mary","CAA",200,64,2011,26,62,9,22,4,9,14,19,33,12,10,8,13,29,65,"310542729"
"2011-02-23","conf","H",true,"William & Mary","CAA","Georgia St.","CAA",200,64,2011,17,45,6,22,29,37,14,25,39,14,5,5,15,11,69,"310542729"
"2011-02-23","conf","A",false,"Air Force","MWC","Wyoming","MWC",200,68,2011,23,52,4,18,11,13,9,31,40,9,3,2,19,26,61,"310542751"
"2011-02-23","conf","H",true,"Wyoming","MWC","Air Force","MWC",200,68,2011,22,55,7,28,12,28,11,20,31,17,9,9,11,17,63,"310542751"
"2011-02-22","conf","A",true,"Michigan St.","B10","Minnesota","B10",200,61,2011,18,49,6,24,11,15,7,26,33,13,11,5,12,19,53,"310530135"
"2011-02-22","conf","H",false,"Minnesota","B10","Michigan St.","B10",200,61,2011,18,48,3,8,9,15,8,26,34,13,9,5,15,15,48,"310530135"
"2011-02-22","nc","A",false,"Chicago St.","GWC","Saint Louis","A10",200,73,2011,18,58,2,13,14,17,10,17,27,9,8,2,16,18,52,"310530139"
"2011-02-22","nc","H",true,"Saint Louis","A10","Chicago St.","GWC",200,73,2011,36,70,5,14,13,19,18,32,50,18,7,6,14,12,90,"310530139"
"2011-02-22","conf","A",true,"Virginia Tech","ACC","Wake Forest","ACC",200,63,2011,27,45,8,12,14,22,10,25,35,14,6,3,18,12,76,"310530154"
"2011-02-22","conf","H",false,"Wake Forest","ACC","Virginia Tech","ACC",200,63,2011,25,59,3,18,9,12,11,12,23,12,7,3,10,18,62,"310530154"
"2011-02-22","conf","A",true,"Maine","AE","New Hampshire","AE",200,55,2011,25,51,0,8,20,26,13,23,36,7,5,1,6,18,70,"310530160"
"2011-02-22","conf","H",false,"New Hampshire","AE","Maine","AE",200,55,2011,18,51,3,20,14,24,14,16,30,6,2,0,7,18,53,"310530160"
"2011-02-22","conf","A",true,"Louisville","BE","Rutgers","BE",200,60,2011,18,51,11,29,8,13,9,26,35,10,10,6,12,13,55,"310530164"
"2011-02-22","conf","H",false,"Rutgers","BE","Louisville","BE",200,60,2011,13,44,2,14,9,14,8,26,34,12,6,3,18,14,37,"310530164"
"2011-02-22","conf","A",false,"Illinois","B10","Ohio St.","B10",200,62,2011,28,54,11,21,3,3,9,20,29,18,1,8,16,14,70,"310530194"
"2011-02-22","conf","H",true,"Ohio St.","B10","Illinois","B10",200,62,2011,35,66,7,15,12,15,13,17,30,11,9,1,3,9,89,"310530194"
"2011-02-22","conf","A",false,"Houston","CUSA","Memphis","CUSA",200,64,2011,19,48,5,17,15,21,10,15,25,8,8,5,16,20,58,"310530235"
"2011-02-22","conf","H",true,"Memphis","CUSA","Houston","CUSA",200,64,2011,22,49,5,16,20,26,11,23,34,16,9,5,14,18,69,"310530235"
"2011-02-22","conf","A",true,"Tennessee","SEC","Vanderbilt","SEC",200,66,2011,22,57,2,15,14,21,13,24,37,8,15,1,12,18,60,"310530238"
"2011-02-22","conf","H",false,"Vanderbilt","SEC","Tennessee","SEC",200,66,2011,17,44,3,16,14,19,3,28,31,11,8,6,16,17,51,"310530238"
"2011-02-22","conf","A",false,"Iowa St.","B12","Texas","B12",200,68,2011,22,66,6,24,3,8,15,21,36,11,9,4,13,19,53,"310530251"
"2011-02-22","conf","H",true,"Texas","B12","Iowa St.","B12",200,68,2011,29,62,5,12,13,21,14,31,45,12,5,5,11,13,76,"310530251"
"2011-02-22","conf","A",false,"TCU","MWC","Utah","MWC",200,62,2011,17,52,1,8,13,18,8,30,38,8,4,4,9,17,48,"310530254"
"2011-02-22","conf","H",true,"Utah","MWC","TCU","MWC",200,62,2011,16,50,2,13,16,22,6,30,36,6,6,4,9,14,50,"310530254"
"2011-02-22","conf","A",true,"Weber St.","BSky","Idaho St.","BSky",200,62,2011,22,54,5,15,14,19,9,31,40,10,10,5,8,24,63,"310530304"
"2011-02-22","conf","H",false,"Idaho St.","BSky","Weber St.","BSky",200,62,2011,10,46,2,15,17,24,11,26,37,3,4,4,16,21,39,"310530304"
"2011-02-22","conf","A",true,"UNC Asheville","BSth","Coastal Carolina","BSth",200,61,2011,22,57,7,20,10,12,12,18,30,6,9,5,10,18,61,"310530324"
"2011-02-22","conf","H",false,"Coastal Carolina","BSth","UNC Asheville","BSth",200,61,2011,20,43,2,9,16,26,11,25,36,8,5,4,17,17,58,"310530324"
"2011-02-22","conf","A",false,"Gardner Webb","BSth","Charleston Southern","BSth",200,61,2011,23,54,7,18,8,13,8,22,30,8,6,2,10,23,61,"310532127"
"2011-02-22","conf","H",true,"Charleston Southern","BSth","Gardner Webb","BSth",200,61,2011,21,45,7,12,23,29,5,26,31,11,6,5,8,12,72,"310532127"
"2011-02-22","nc","A",false,"Middle Tennessee","SB","Houston Baptist","GWC",200,75,2011,20,55,1,15,27,32,12,23,35,9,11,6,18,30,68,"310532277"
"2011-02-22","nc","H",true,"Houston Baptist","GWC","Middle Tennessee","SB",200,75,2011,21,50,3,13,25,35,11,25,36,12,4,3,19,24,70,"310532277"
"2011-02-22","conf","A",false,"Bradley","MVC","Illinois St.","MVC",200,61,2011,18,56,2,15,12,18,12,24,36,6,10,1,9,17,50,"310532287"
"2011-02-22","conf","H",true,"Illinois St.","MVC","Bradley","MVC",200,61,2011,18,49,2,19,13,19,12,29,41,11,5,5,16,17,51,"310532287"
"2011-02-22","conf","A",true,"Indiana St.","MVC","Northern Iowa","MVC",200,66,2011,23,47,11,23,19,26,9,25,34,14,2,2,17,20,76,"310532460"
"2011-02-22","conf","H",false,"Northern Iowa","MVC","Indiana St.","MVC",200,66,2011,22,53,11,27,19,24,7,19,26,11,10,2,8,23,74,"310532460"
"2011-02-22","nc","A",true,"Washington","P10","Seattle","ind",200,77,2011,31,60,4,18,29,42,20,29,49,16,5,9,17,20,95,"310532547"
"2011-02-22","nc","H",false,"Seattle","ind","Washington","P10",200,77,2011,24,58,5,14,21,36,13,15,28,10,13,3,16,27,74,"310532547"
"2011-02-22","nc","A",true,"Tennessee Tech","OVC","SIU Edwardsville","ind",200,78,2011,37,54,2,8,16,26,7,25,32,26,14,1,20,21,92,"310532565"
"2011-02-22","nc","H",false,"SIU Edwardsville","ind","Tennessee Tech","OVC",200,78,2011,25,50,8,25,11,18,2,13,15,19,8,2,21,22,69,"310532565"
"2011-02-22","conf","A",false,"Mississippi","SEC","South Carolina","SEC",200,73,2011,24,65,9,27,16,21,17,21,38,9,5,4,15,16,73,"310532579"
"2011-02-22","conf","H",true,"South Carolina","SEC","Mississippi","SEC",200,73,2011,26,65,7,22,20,22,17,25,42,12,8,5,15,18,79,"310532579"
"2011-02-22","conf","A",false,"La Salle","A10","Xavier","A10",200,73,2011,19,53,5,24,19,24,7,15,22,9,6,1,16,18,62,"310532752"
"2011-02-22","conf","H",true,"Xavier","A10","La Salle","A10",200,73,2011,35,56,9,17,21,24,7,29,36,30,9,3,13,17,100,"310532752"
"2011-02-21","conf","A",true,"Bethune Cookman","MEAC","Howard","MEAC",200,56,2011,23,50,10,19,10,15,8,19,27,16,4,2,8,20,66,"310520047"
"2011-02-21","conf","H",false,"Howard","MEAC","Bethune Cookman","MEAC",200,56,2011,22,43,2,8,18,26,7,18,25,10,4,0,8,14,64,"310520047"
"2011-02-21","conf","A",true,"Syracuse","BE","Villanova","BE",200,69,2011,26,55,4,15,13,17,10,29,39,17,9,8,16,19,69,"310520222"
"2011-02-21","conf","H",false,"Villanova","BE","Syracuse","BE",200,69,2011,21,65,5,26,17,27,19,20,39,14,10,4,12,15,64,"310520222"
"2011-02-21","conf","A",false,"Samford","SC","College of Charleston","SC",200,62,2011,19,56,7,28,4,6,13,20,33,11,6,0,16,12,49,"310520232"
"2011-02-21","conf","H",true,"College of Charleston","SC","Samford","SC",200,62,2011,32,65,8,28,3,6,15,26,41,15,5,6,10,10,75,"310520232"
"2011-02-21","conf","A",false,"Furman","SC","Chattanooga","SC",200,65,2011,22,57,7,32,8,10,6,20,26,12,5,1,10,22,59,"310520236"
"2011-02-21","conf","H",true,"Chattanooga","SC","Furman","SC",200,65,2011,22,45,10,19,21,31,8,31,39,13,6,2,13,17,75,"310520236"
"2011-02-21","conf","A",false,"Stetson","ASun","Florida Gulf Coast","ASun",200,64,2011,22,57,7,23,9,14,13,31,44,9,3,3,15,13,60,"310520526"
"2011-02-21","conf","H",true,"Florida Gulf Coast","ASun","Stetson","ASun",200,64,2011,25,67,6,25,8,13,14,25,39,10,6,3,4,11,64,"310520526"
"2011-02-21","conf","A",true,"Alabama St.","SWAC","Alcorn St.","SWAC",200,67,2011,23,47,9,15,7,17,9,37,46,19,0,13,22,20,62,"310522016"
"2011-02-21","conf","H",false,"Alcorn St.","SWAC","Alabama St.","SWAC",200,67,2011,17,61,4,11,15,26,12,20,32,5,10,3,6,14,53,"310522016"
"2011-02-21","conf","A",false,"Delaware St.","MEAC","Coppin St.","MEAC",200,73,2011,26,63,7,21,13,20,12,14,26,9,11,1,14,17,72,"310522154"
"2011-02-21","conf","H",true,"Coppin St.","MEAC","Delaware St.","MEAC",200,73,2011,33,55,8,16,15,21,10,28,38,17,5,5,18,16,89,"310522154"
"2011-02-21","conf","A",true,"Florida A&M","MEAC","Hampton","MEAC",200,68,2011,20,56,6,19,12,22,16,24,40,10,7,2,17,13,58,"310522261"
"2011-02-21","conf","H",false,"Hampton","MEAC","Florida A&M","MEAC",200,68,2011,21,60,6,20,7,10,15,24,39,15,12,8,19,21,55,"310522261"
"2011-02-21","conf","A",false,"Oklahoma St.","B12","Kansas","B12",200,74,2011,21,49,3,14,20,31,3,22,25,9,8,2,13,23,65,"310522305"
"2011-02-21","conf","H",true,"Kansas","B12","Oklahoma St.","B12",200,74,2011,31,57,10,23,20,27,8,30,38,20,9,4,13,22,92,"310522305"
"2011-02-21","conf","A",false,"Maryland Eastern Shore","MEAC","Morgan St.","MEAC",200,70,2011,20,67,4,18,10,25,12,26,38,10,8,4,5,28,54,"310522415"
"2011-02-21","conf","H",true,"Morgan St.","MEAC","Maryland Eastern Shore","MEAC",200,70,2011,21,47,3,11,26,40,8,45,53,12,5,8,12,16,71,"310522415"
"2011-02-21","nc","A",true,"North Carolina A&T","MEAC","North Carolina Central","ind",200,64,2011,27,50,7,16,11,19,10,20,30,20,3,2,15,14,72,"310522428"
"2011-02-21","nc","H",false,"North Carolina Central","ind","North Carolina A&T","MEAC",200,64,2011,23,54,12,27,9,9,11,18,29,18,5,3,18,22,67,"310522428"
"2011-02-21","conf","A",true,"Western Carolina","SC","UNC Greensboro","SC",200,68,2011,27,63,4,12,12,18,16,22,38,13,11,0,14,16,70,"310522430"
"2011-02-21","conf","H",false,"UNC Greensboro","SC","Western Carolina","SC",200,68,2011,25,58,6,19,10,15,15,21,36,7,5,4,17,15,66,"310522430"
"2011-02-21","nc","A",false,"North Dakota","GWC","Northern Colorado","BSky",200,71,2011,23,52,12,26,11,19,8,19,27,15,5,3,16,16,69,"310522458"
"2011-02-21","nc","H",true,"Northern Colorado","BSky","North Dakota","GWC",200,71,2011,30,64,9,20,18,23,14,21,35,15,10,4,13,19,87,"310522458"
"2011-02-21","conf","A",false,"Arkansas Pine Bluff","SWAC","Prairie View A&M","SWAC",200,65,2011,20,54,5,19,8,19,13,24,37,10,5,4,17,21,53,"310522504"
"2011-02-21","conf","H",true,"Prairie View A&M","SWAC","Arkansas Pine Bluff","SWAC",200,65,2011,20,45,4,10,15,30,11,28,39,11,5,5,16,15,59,"310522504"
"2011-02-21","conf","A",false,"Norfolk St.","MEAC","South Carolina St.","MEAC",200,68,2011,20,50,7,21,15,26,9,24,33,17,10,9,15,21,62,"310522569"
"2011-02-21","conf","H",true,"South Carolina St.","MEAC","Norfolk St.","MEAC",200,68,2011,18,57,5,12,23,30,19,25,44,11,8,1,16,17,64,"310522569"
"2011-02-21","conf","A",true,"Alabama A&M","SWAC","Southern","SWAC",200,71,2011,25,58,7,28,7,11,11,38,49,20,6,7,18,16,64,"310522582"
"2011-02-21","conf","H",false,"Southern","SWAC","Alabama A&M","SWAC",200,71,2011,18,62,3,17,6,15,10,25,35,11,5,3,14,9,45,"310522582"
"2011-02-21","conf","A",true,"UCF","CUSA","UTEP","CUSA",200,68,2011,23,48,6,17,22,28,10,26,36,12,7,3,18,20,74,"310522638"
"2011-02-21","conf","H",false,"UTEP","CUSA","UCF","CUSA",200,68,2011,25,60,5,13,13,19,12,18,30,10,7,2,11,23,68,"310522638"
"2011-02-21","conf","A",false,"Mississippi Valley St.","SWAC","Texas Southern","SWAC",225,79,2011,20,55,10,22,5,7,11,32,43,16,8,3,33,17,55,"310522640"
"2011-02-21","conf","H",true,"Texas Southern","SWAC","Mississippi Valley St.","SWAC",225,79,2011,20,57,5,24,13,20,9,26,35,16,18,5,21,11,58,"310522640"
"2011-02-21","conf","A",true,"Kent St.","MAC","Western Michigan","MAC",200,74,2011,31,70,3,13,9,12,12,24,36,7,7,1,11,15,74,"310522711"
"2011-02-21","conf","H",false,"Western Michigan","MAC","Kent St.","MAC",200,74,2011,26,60,6,17,14,19,11,28,39,12,4,5,17,14,72,"310522711"
"2011-02-21","conf","A",false,"Valparaiso","Horz","Green Bay","Horz",225,76,2011,29,63,11,25,11,12,9,25,34,20,5,5,18,21,80,"310522739"
"2011-02-21","conf","H",true,"Green Bay","Horz","Valparaiso","Horz",225,76,2011,32,65,3,12,14,17,10,26,36,13,6,3,13,16,81,"310522739"
"2011-02-20","conf","A",false,"UCLA","P10","California","P10",225,68,2011,25,54,7,18,15,18,12,20,32,10,5,6,18,16,72,"310510025"
"2011-02-20","conf","H",true,"California","P10","UCLA","P10",225,68,2011,29,63,3,10,15,22,16,20,36,13,7,5,11,13,76,"310510025"
"2011-02-20","conf","A",false,"Holy Cross","Pat","American","Pat",200,58,2011,24,56,3,8,9,14,11,21,32,10,3,2,7,16,60,"310510044"
"2011-02-20","conf","H",true,"American","Pat","Holy Cross","Pat",200,58,2011,22,50,2,11,18,23,10,25,35,14,1,7,8,15,64,"310510044"
"2011-02-20","conf","A",true,"Florida","SEC","LSU","SEC",200,61,2011,25,55,4,13,14,20,17,24,41,7,9,2,13,13,68,"310510099"
"2011-02-20","conf","H",false,"LSU","SEC","Florida","SEC",200,61,2011,25,59,7,18,4,7,11,18,29,13,6,1,12,20,61,"310510099"
"2011-02-20","conf","A",false,"North Carolina St.","ACC","Maryland","ACC",200,70,2011,31,63,7,17,11,16,11,14,25,15,5,2,11,19,80,"310510120"
"2011-02-20","conf","H",true,"Maryland","ACC","North Carolina St.","ACC",200,70,2011,32,55,0,1,23,25,9,22,31,20,7,2,12,15,87,"310510120"
"2011-02-20","conf","A",false,"Georgia Tech","ACC","Duke","ACC",200,67,2011,20,60,3,15,14,20,16,21,37,10,7,7,15,20,57,"310510150"
"2011-02-20","conf","H",true,"Duke","ACC","Georgia Tech","ACC",200,67,2011,28,62,6,16,17,20,15,26,41,18,9,2,10,17,79,"310510150"
"2011-02-20","conf","A",false,"Saint Joseph's","A10","Temple","A10",200,53,2011,20,48,5,18,7,8,5,21,26,13,2,3,7,13,52,"310510218"
"2011-02-20","conf","H",true,"Temple","A10","Saint Joseph's","A10",200,53,2011,23,52,8,23,12,15,10,22,32,19,5,5,4,11,66,"310510218"
"2011-02-20","nc","A",false,"SIU Edwardsville","ind","South Dakota","GWC",200,71,2011,23,59,7,21,14,18,6,23,29,15,6,1,10,15,67,"310510233"
"2011-02-20","nc","H",true,"South Dakota","GWC","SIU Edwardsville","ind",200,71,2011,34,61,7,20,15,22,9,31,40,23,5,9,9,12,90,"310510233"
"2011-02-20","conf","A",false,"St. Bonaventure","A10","Richmond","A10",200,63,2011,25,59,4,15,11,14,13,22,35,15,3,6,10,15,65,"310510257"
"2011-02-20","conf","H",true,"Richmond","A10","St. Bonaventure","A10",200,63,2011,31,61,10,23,10,15,12,22,34,19,7,5,8,15,82,"310510257"
"2011-02-20","conf","A",false,"Penn St.","B10","Wisconsin","B10",200,54,2011,26,49,11,22,3,5,6,15,21,11,4,0,10,18,66,"310510275"
"2011-02-20","conf","H",true,"Wisconsin","B10","Penn St.","B10",200,54,2011,25,46,8,15,18,21,9,19,28,17,2,2,7,12,76,"310510275"
"2011-02-20","conf","A",false,"Mercer","ASun","Jacksonville","ASun",200,68,2011,23,47,6,12,16,21,9,18,27,10,8,2,20,17,68,"310510294"
"2011-02-20","conf","H",true,"Jacksonville","ASun","Mercer","ASun",200,68,2011,28,56,4,12,14,16,9,18,27,16,11,4,14,17,74,"310510294"
"2011-02-20","nc","A",false,"Cleveland St.","Horz","Old Dominion","CAA",200,62,2011,20,59,12,32,11,14,11,13,24,12,8,3,10,17,63,"310510295"
"2011-02-20","nc","H",true,"Old Dominion","CAA","Cleveland St.","Horz",200,62,2011,26,60,6,15,16,21,23,30,53,19,8,7,13,12,74,"310510295"
"2011-02-20","conf","A",true,"Albany","AE","Binghamton","AE",200,56,2011,18,46,9,21,12,16,13,22,35,13,4,2,15,15,57,"310512066"
"2011-02-20","conf","H",false,"Binghamton","AE","Albany","AE",200,56,2011,16,44,6,22,16,18,7,18,25,9,8,3,12,14,54,"310512066"
"2011-02-20","conf","A",true,"Bucknell","Pat","Colgate","Pat",200,70,2011,27,65,8,16,15,17,8,31,39,14,5,3,7,19,77,"310512142"
"2011-02-20","conf","H",false,"Colgate","Pat","Bucknell","Pat",200,70,2011,25,59,5,19,14,23,12,29,41,15,3,4,10,15,69,"310512142"
"2011-02-20","conf","A",true,"South Alabama","SB","Denver","SB",200,53,2011,16,46,2,8,14,20,9,22,31,4,5,9,7,10,48,"310512172"
"2011-02-20","conf","H",false,"Denver","SB","South Alabama","SB",200,53,2011,18,48,7,19,4,8,9,25,34,13,3,3,10,15,47,"310512172"
"2011-02-20","conf","A",false,"Lafayette","Pat","Lehigh","Pat",200,70,2011,26,57,6,17,8,14,6,31,37,9,7,4,13,19,66,"310512329"
"2011-02-20","conf","H",true,"Lehigh","Pat","Lafayette","Pat",200,70,2011,24,61,4,16,15,22,12,29,41,10,6,1,11,15,67,"310512329"
"2011-02-20","conf","A",true,"Clemson","ACC","Miami FL","ACC",200,60,2011,20,47,5,11,18,21,6,18,24,12,7,3,10,17,63,"310512390"
"2011-02-20","conf","H",false,"Miami FL","ACC","Clemson","ACC",200,60,2011,19,39,6,16,15,23,5,23,28,12,5,5,16,18,59,"310512390"
"2011-02-20","conf","A",false,"Kennesaw St.","ASun","North Florida","ASun",275,79,2011,34,70,6,18,14,20,18,22,40,14,8,3,20,22,88,"310512454"
"2011-02-20","conf","H",true,"North Florida","ASun","Kennesaw St.","ASun",275,79,2011,30,69,9,22,21,27,20,19,39,16,7,2,16,21,90,"310512454"
"2011-02-20","conf","A",false,"Ohio St.","B10","Purdue","B10",200,68,2011,18,47,4,15,23,29,11,21,32,9,12,2,18,17,63,"310512509"
"2011-02-20","conf","H",true,"Purdue","B10","Ohio St.","B10",200,68,2011,28,55,7,20,13,18,9,21,30,16,9,4,14,23,76,"310512509"
"2011-02-19","conf","A",true,"Vanderbilt","SEC","Auburn","SEC",200,69,2011,24,50,9,21,20,28,10,25,35,13,5,6,16,19,77,"310500002"
"2011-02-19","conf","H",false,"Auburn","SEC","Vanderbilt","SEC",200,69,2011,22,50,5,12,11,17,8,20,28,14,10,3,19,22,60,"310500002"
"2011-02-19","conf","A",false,"UCF","CUSA","UAB","CUSA",200,52,2011,17,50,7,23,17,18,14,20,34,7,3,3,8,24,58,"310500005"
"2011-02-19","conf","H",true,"UAB","CUSA","UCF","CUSA",200,52,2011,18,44,10,25,17,25,12,20,32,11,4,3,9,18,63,"310500005"
"2011-02-19","conf","A",false,"Washington St.","P10","Arizona St.","P10",200,67,2011,23,57,9,21,14,25,16,17,33,15,8,2,15,19,69,"310500009"
"2011-02-19","conf","H",true,"Arizona St.","P10","Washington St.","P10",200,67,2011,24,47,9,24,14,18,6,25,31,16,9,3,18,24,71,"310500009"
"2011-02-19","conf","A",false,"Washington","P10","Arizona","P10",200,75,2011,34,63,5,16,13,18,8,17,25,20,8,11,11,17,86,"310500012"
"2011-02-19","conf","H",true,"Arizona","P10","Washington","P10",200,75,2011,30,67,11,18,16,18,19,21,40,11,7,5,19,16,87,"310500012"
