"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","year","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","game_id"
"2018-02-07","conf","H",true,"Florida","SEC","LSU","SEC",200,69,2018,27,52,6,18,13,20,4,26,30,14,8,6,12,12,73,"LSUFlorida2-7"
"2018-02-07","conf","A",false,"Boston University","Pat","Colgate","Pat",200,59,2018,24,49,9,19,3,7,7,17,24,15,7,3,14,14,60,"Boston UniversityColgate2-7"
"2018-02-07","conf","H",true,"Colgate","Pat","Boston University","Pat",200,59,2018,25,53,12,26,12,17,12,20,32,17,7,4,11,12,74,"Boston UniversityColgate2-7"
"2018-02-07","conf","A",true,"Virginia","ACC","Florida St.","ACC",200,57,2018,22,55,7,17,8,10,8,19,27,8,4,1,6,18,59,"VirginiaFlorida St.2-7"
"2018-02-07","conf","H",false,"Florida St.","ACC","Virginia","ACC",200,57,2018,18,45,6,20,13,19,7,24,31,11,0,2,11,15,55,"VirginiaFlorida St.2-7"
"2018-02-07","conf","A",false,"Saint Louis","A10","St. Bonaventure","A10",200,65,2018,20,54,4,18,12,23,16,29,45,12,0,3,16,19,56,"Saint LouisSt. Bonaventure2-7"
"2018-02-07","conf","H",true,"St. Bonaventure","A10","Saint Louis","A10",200,65,2018,27,58,11,22,14,17,5,24,29,14,10,3,4,19,79,"Saint LouisSt. Bonaventure2-7"
"2018-02-07","conf","A",false,"East Carolina","Amer","Temple","Amer",200,71,2018,30,67,8,31,5,8,11,29,40,11,3,2,10,20,73,"East CarolinaTemple2-7"
"2018-02-07","conf","H",true,"Temple","Amer","East Carolina","Amer",200,71,2018,31,68,8,26,20,26,12,28,40,17,5,5,5,12,90,"East CarolinaTemple2-7"
"2018-02-07","conf","A",false,"Presbyterian","BSth","Winthrop","BSth",200,65,2018,21,57,4,19,3,9,11,23,34,5,11,2,15,14,49,"PresbyterianWinthrop2-7"
"2018-02-07","conf","H",true,"Winthrop","BSth","Presbyterian","BSth",200,65,2018,23,50,10,28,7,9,5,27,32,14,7,8,17,14,63,"PresbyterianWinthrop2-7"
"2018-02-07","conf","A",true,"Campbell","BSth","Gardner Webb","BSth",200,71,2018,27,59,12,27,12,18,8,27,35,16,4,5,10,15,78,"CampbellGardner Webb2-7"
"2018-02-07","conf","H",false,"Gardner Webb","BSth","Campbell","BSth",200,71,2018,24,57,6,22,16,20,7,27,34,9,9,3,13,14,70,"CampbellGardner Webb2-7"
"2018-02-07","conf","A",false,"Duquesne","A10","Dayton","A10",200,66,2018,28,58,10,24,7,9,8,15,23,10,3,3,13,20,73,"DuquesneDayton2-7"
"2018-02-07","conf","H",true,"Dayton","A10","Duquesne","A10",200,66,2018,31,48,8,14,18,22,5,23,28,25,4,0,13,14,88,"DuquesneDayton2-7"
"2018-02-07","conf","A",true,"UNC Greensboro","SC","Furman","SC",200,65,2018,30,56,8,20,12,14,12,26,38,14,4,1,16,16,80,"UNC GreensboroFurman2-7"
"2018-02-07","conf","H",false,"Furman","SC","UNC Greensboro","SC",200,65,2018,25,50,8,24,9,15,2,15,17,14,7,1,10,15,67,"UNC GreensboroFurman2-7"
"2018-02-07","conf","A",false,"La Salle","A10","George Washington","A10",200,74,2018,24,62,9,26,12,16,12,25,37,17,7,3,17,16,69,"La SalleGeorge Washington2-7"
"2018-02-07","conf","H",true,"George Washington","A10","La Salle","A10",200,74,2018,30,68,6,15,14,16,15,27,42,13,9,4,14,15,80,"La SalleGeorge Washington2-7"
"2018-02-07","conf","A",false,"Army","Pat","Lafayette","Pat",200,70,2018,22,62,6,28,4,5,6,20,26,9,6,4,13,16,54,"ArmyLafayette2-7"
"2018-02-07","conf","H",true,"Lafayette","Pat","Army","Pat",200,70,2018,28,54,10,20,15,16,6,33,39,18,9,6,15,9,81,"ArmyLafayette2-7"
"2018-02-07","conf","A",true,"High Point","BSth","Radford","BSth",200,59,2018,24,55,6,16,7,12,11,23,34,11,3,5,10,14,61,"High PointRadford2-7"
"2018-02-07","conf","H",false,"Radford","BSth","High Point","BSth",200,59,2018,21,57,8,24,10,13,13,22,35,12,4,5,9,11,60,"High PointRadford2-7"
"2018-02-07","conf","A",true,"Marquette","BE","Seton Hall","BE",200,72,2018,28,58,12,19,20,23,10,32,42,14,0,0,12,22,88,"MarquetteSeton Hall2-7"
"2018-02-07","conf","H",false,"Seton Hall","BE","Marquette","BE",200,72,2018,27,63,11,23,20,33,9,23,32,15,8,2,4,20,85,"MarquetteSeton Hall2-7"
"2018-02-07","conf","A",true,"St. John's","BE","Villanova","BE",200,69,2018,27,55,6,15,19,24,7,28,35,13,4,3,10,17,79,"St. John'sVillanova2-7"
"2018-02-07","conf","H",false,"Villanova","BE","St. John's","BE",200,69,2018,28,67,8,33,11,12,11,23,34,11,3,3,8,19,75,"St. John'sVillanova2-7"
"2018-02-07","conf","A",false,"Samford","SC","Wofford","SC",200,68,2018,27,59,11,28,14,15,6,19,25,18,9,1,9,20,79,"SamfordWofford2-7"
"2018-02-07","conf","H",true,"Wofford","SC","Samford","SC",200,68,2018,31,54,14,29,16,23,9,27,36,22,4,2,12,16,92,"SamfordWofford2-7"
"2018-02-07","conf","A",false,"South Florida","Amer","Connecticut","Amer",200,63,2018,23,61,5,24,14,15,15,21,36,11,4,1,11,16,65,"South FloridaConnecticut2-7"
"2018-02-07","conf","H",true,"Connecticut","Amer","South Florida","Amer",200,63,2018,25,46,4,16,14,22,5,22,27,10,4,5,11,17,68,"South FloridaConnecticut2-7"
"2018-02-07","conf","A",false,"Wake Forest","ACC","Miami FL","ACC",200,73,2018,31,65,9,22,10,15,11,24,35,18,6,2,13,26,81,"Wake ForestMiami FL2-7"
"2018-02-07","conf","H",true,"Miami FL","ACC","Wake Forest","ACC",200,73,2018,26,55,9,22,26,37,8,25,33,14,7,5,9,15,87,"Wake ForestMiami FL2-7"
"2018-02-07","conf","A",false,"American","Pat","Loyola MD","Pat",200,62,2018,24,52,6,17,15,21,9,14,23,9,5,3,9,17,69,"AmericanLoyola MD2-7"
"2018-02-07","conf","H",true,"Loyola MD","Pat","American","Pat",200,62,2018,25,46,3,8,19,29,11,23,34,10,3,5,14,20,72,"AmericanLoyola MD2-7"
"2018-02-07","conf","A",true,"UNC Asheville","BSth","Longwood","BSth",200,71,2018,24,47,9,20,21,27,8,24,32,15,9,3,18,17,78,"UNC AshevilleLongwood2-7"
"2018-02-07","conf","H",false,"Longwood","BSth","UNC Asheville","BSth",200,71,2018,26,57,6,21,15,20,10,17,27,10,7,5,16,18,73,"UNC AshevilleLongwood2-7"
"2018-02-07","conf","A",true,"Navy","Pat","Holy Cross","Pat",200,58,2018,23,50,9,23,14,18,9,30,39,15,8,2,9,9,69,"NavyHoly Cross2-7"
"2018-02-07","conf","H",false,"Holy Cross","Pat","Navy","Pat",200,58,2018,12,43,3,25,7,12,3,20,23,7,4,5,13,15,34,"NavyHoly Cross2-7"
"2018-02-07","conf","A",false,"Liberty","BSth","Charleston Southern","BSth",200,68,2018,24,45,13,25,14,19,2,17,19,18,8,1,17,17,75,"LibertyCharleston Southern2-7"
"2018-02-07","conf","H",true,"Charleston Southern","BSth","Liberty","BSth",200,68,2018,28,46,13,21,18,22,3,21,24,13,7,2,14,17,87,"LibertyCharleston Southern2-7"
"2018-02-07","conf","A",true,"Lamar","Slnd","Northwestern St.","Slnd",200,73,2018,27,62,8,24,17,25,14,21,35,12,11,4,14,28,79,"LamarNorthwestern St.2-7"
"2018-02-07","conf","H",false,"Northwestern St.","Slnd","Lamar","Slnd",200,73,2018,24,48,3,8,24,34,9,26,35,9,4,6,18,24,75,"LamarNorthwestern St.2-7"
"2018-02-07","conf","A",false,"Texas A&M Corpus Chris","Slnd","Sam Houston St.","Slnd",200,61,2018,23,49,8,18,10,15,6,23,29,10,4,3,13,19,64,"Texas A&M Corpus ChrisSam Houston St.2-7"
"2018-02-07","conf","H",true,"Sam Houston St.","Slnd","Texas A&M Corpus Chris","Slnd",200,61,2018,22,54,12,24,10,16,14,24,38,18,6,0,13,18,66,"Texas A&M Corpus ChrisSam Houston St.2-7"
"2018-02-07","conf","A",true,"Southeastern Louisiana","Slnd","Incarnate Word","Slnd",200,66,2018,32,64,13,29,9,14,10,26,36,18,4,3,6,18,86,"Southeastern LouisianaIncarnate Word2-7"
"2018-02-07","conf","H",false,"Incarnate Word","Slnd","Southeastern Louisiana","Slnd",200,66,2018,22,60,9,21,15,19,14,25,39,8,3,5,11,15,68,"Southeastern LouisianaIncarnate Word2-7"
"2018-02-07","conf","A",true,"Nicholls St.","Slnd","Abilene Christian","Slnd",200,65,2018,26,60,9,27,8,15,17,23,40,13,8,1,15,18,69,"Nicholls St.Abilene Christian2-7"
"2018-02-07","conf","H",false,"Abilene Christian","Slnd","Nicholls St.","Slnd",200,65,2018,25,60,3,21,12,16,15,21,36,7,8,2,13,15,65,"Nicholls St.Abilene Christian2-7"
"2018-02-07","conf","A",false,"Valparaiso","MVC","Evansville","MVC",200,66,2018,23,52,8,26,5,5,5,21,26,9,7,5,18,22,59,"ValparaisoEvansville2-7"
"2018-02-07","conf","H",true,"Evansville","MVC","Valparaiso","MVC",200,66,2018,22,47,3,6,16,23,8,24,32,12,7,1,16,11,63,"ValparaisoEvansville2-7"
"2018-02-07","conf","A",true,"Central Arkansas","Slnd","Houston Baptist","Slnd",200,84,2018,36,64,8,19,20,23,7,37,44,21,4,13,16,17,100,"Central ArkansasHouston Baptist2-7"
"2018-02-07","conf","H",false,"Houston Baptist","Slnd","Central Arkansas","Slnd",200,84,2018,31,80,7,26,11,21,12,20,32,10,8,3,7,17,80,"Central ArkansasHouston Baptist2-7"
"2018-02-07","conf","A",false,"Drake","MVC","Loyola Chicago","MVC",200,65,2018,21,61,5,19,10,12,11,25,36,12,6,2,9,9,57,"DrakeLoyola Chicago2-7"
"2018-02-07","conf","H",true,"Loyola Chicago","MVC","Drake","MVC",200,65,2018,30,60,8,22,4,5,6,30,36,21,5,3,9,13,72,"DrakeLoyola Chicago2-7"
"2018-02-07","conf","A",false,"Bradley","MVC","Northern Iowa","MVC",200,64,2018,19,45,2,13,25,29,3,23,26,4,5,5,9,24,65,"BradleyNorthern Iowa2-7"
"2018-02-07","conf","H",true,"Northern Iowa","MVC","Bradley","MVC",200,64,2018,20,46,8,21,26,36,9,24,33,10,6,2,11,24,74,"BradleyNorthern Iowa2-7"
"2018-02-07","conf","A",true,"Kansas St.","B12","Texas","B12",200,63,2018,29,54,6,17,3,5,6,20,26,15,10,4,12,16,67,"Kansas St.Texas2-7"
"2018-02-07","conf","H",false,"Texas","B12","Kansas St.","B12",200,63,2018,24,58,8,29,8,12,16,20,36,11,7,2,16,13,64,"Kansas St.Texas2-7"
"2018-02-07","conf","A",false,"Georgia","SEC","Vanderbilt","SEC",200,65,2018,26,60,2,9,12,19,14,14,28,11,7,2,10,16,66,"GeorgiaVanderbilt2-7"
"2018-02-07","conf","H",true,"Vanderbilt","SEC","Georgia","SEC",200,65,2018,27,49,11,24,16,16,6,23,29,10,6,2,15,19,81,"GeorgiaVanderbilt2-7"
"2018-02-07","conf","A",true,"Ohio St.","B10","Purdue","B10",200,66,2018,24,57,6,18,10,16,6,25,31,15,7,1,8,20,64,"Ohio St.Purdue2-7"
"2018-02-07","conf","H",false,"Purdue","B10","Ohio St.","B10",200,66,2018,20,47,8,20,15,19,2,28,30,14,5,4,12,14,63,"Ohio St.Purdue2-7"
"2018-02-07","conf","A",false,"Utah St.","MWC","Wyoming","MWC",200,71,2018,21,52,8,21,15,18,3,27,30,11,2,0,14,20,65,"Utah St.Wyoming2-7"
"2018-02-07","conf","H",true,"Wyoming","MWC","Utah St.","MWC",200,71,2018,29,58,8,25,17,22,6,28,34,15,9,3,9,20,83,"Utah St.Wyoming2-7"
"2018-02-07","conf","A",false,"North Carolina St.","ACC","Virginia Tech","ACC",200,72,2018,27,62,10,31,11,16,12,22,34,17,4,4,15,23,75,"North Carolina St.Virginia Tech2-7"
"2018-02-07","conf","H",true,"Virginia Tech","ACC","North Carolina St.","ACC",200,72,2018,33,52,3,10,16,29,4,23,27,12,6,0,11,16,85,"North Carolina St.Virginia Tech2-7"
"2018-02-07","conf","A",true,"Creighton","BE","DePaul","BE",200,70,2018,30,62,12,29,4,7,9,24,33,16,7,5,14,19,76,"CreightonDePaul2-7"
"2018-02-07","conf","H",false,"DePaul","BE","Creighton","BE",200,70,2018,28,60,7,19,12,19,12,26,38,16,5,4,13,13,75,"CreightonDePaul2-7"
"2018-02-07","conf","A",false,"VCU","A10","Richmond","A10",200,74,2018,30,58,6,21,10,18,8,26,34,17,7,5,17,19,76,"VCURichmond2-7"
"2018-02-07","conf","H",true,"Richmond","A10","VCU","A10",200,74,2018,28,59,3,14,18,23,9,24,33,9,12,1,13,17,77,"VCURichmond2-7"
"2018-02-07","conf","A",false,"Iowa St.","B12","Texas Tech","B12",200,67,2018,22,57,4,14,10,17,15,23,38,8,5,3,15,24,58,"Iowa St.Texas Tech2-7"
"2018-02-07","conf","H",true,"Texas Tech","B12","Iowa St.","B12",200,67,2018,29,59,2,11,16,19,8,24,32,15,7,5,9,16,76,"Iowa St.Texas Tech2-7"
"2018-02-07","conf","A",true,"Texas A&M","SEC","Auburn","SEC",200,70,2018,33,61,9,18,6,9,11,22,33,19,7,3,16,20,81,"Texas A&MAuburn2-7"
"2018-02-07","conf","H",false,"Auburn","SEC","Texas A&M","SEC",200,70,2018,26,50,7,21,21,24,5,17,22,14,7,4,14,13,80,"Texas A&MAuburn2-7"
"2018-02-07","conf","A",false,"Cal St. Northridge","BW","UC Irvine","BW",200,63,2018,19,55,5,17,13,17,12,17,29,9,4,3,12,13,56,"Cal St. NorthridgeUC Irvine2-7"
"2018-02-07","conf","H",true,"UC Irvine","BW","Cal St. Northridge","BW",200,63,2018,31,61,6,18,9,11,15,26,41,10,5,7,12,14,77,"Cal St. NorthridgeUC Irvine2-7"
"2018-02-07","conf","A",false,"California","P12","Colorado","P12",200,66,2018,22,60,5,16,15,22,18,18,36,3,10,1,13,24,64,"CaliforniaColorado2-7"
"2018-02-07","conf","H",true,"Colorado","P12","California","P12",200,66,2018,22,44,5,16,19,29,10,22,32,12,5,5,19,19,68,"CaliforniaColorado2-7"
"2018-02-07","conf","A",true,"UNLV","MWC","Nevada","MWC",200,75,2018,32,63,7,21,15,19,13,32,45,13,4,3,15,21,86,"UNLVNevada2-7"
"2018-02-07","conf","H",false,"Nevada","MWC","UNLV","MWC",200,75,2018,26,68,8,28,18,21,11,21,32,14,7,2,9,20,78,"UNLVNevada2-7"
"2018-02-07","conf","A",true,"UC Riverside","BW","Hawaii","BW",200,66,2018,24,56,10,25,6,8,5,21,26,10,8,6,12,17,64,"UC RiversideHawaii2-7"
"2018-02-07","conf","H",false,"Hawaii","BW","UC Riverside","BW",200,66,2018,18,54,5,19,19,22,15,25,40,11,4,1,17,16,60,"UC RiversideHawaii2-7"
"2018-02-06","conf","A",true,"Penn","Ivy","Princeton","Ivy",200,67,2018,30,56,9,24,13,17,8,26,34,14,7,2,11,17,82,"PennPrinceton2-6"
"2018-02-06","conf","H",false,"Princeton","Ivy","Penn","Ivy",200,67,2018,23,57,7,25,12,15,9,22,31,9,7,1,13,20,65,"PennPrinceton2-6"
"2018-02-06","conf","A",true,"Xavier","BE","Butler","BE",225,75,2018,32,54,10,21,24,28,4,26,30,12,2,1,13,20,98,"XavierButler2-6"
"2018-02-06","conf","H",false,"Butler","BE","Xavier","BE",225,75,2018,33,62,14,31,13,16,3,21,24,18,4,0,9,26,93,"XavierButler2-6"
"2018-02-06","conf","A",false,"Bowling Green","MAC","Ball St.","MAC",200,68,2018,23,64,7,25,3,5,12,28,40,12,6,2,15,19,56,"Bowling GreenBall St.2-6"
"2018-02-06","conf","H",true,"Ball St.","MAC","Bowling Green","MAC",200,68,2018,22,53,6,20,9,18,7,30,37,13,7,3,14,12,59,"Bowling GreenBall St.2-6"
"2018-02-06","conf","A",false,"UCF","Amer","Cincinnati","Amer",200,67,2018,13,46,0,14,14,22,6,25,31,6,2,1,16,20,40,"UCFCincinnati2-6"
"2018-02-06","conf","H",true,"Cincinnati","Amer","UCF","Amer",200,67,2018,26,66,10,32,15,20,17,31,48,17,8,6,10,20,77,"UCFCincinnati2-6"
"2018-02-06","conf","A",false,"Northern Illinois","MAC","Toledo","MAC",200,69,2018,34,68,4,17,5,7,8,29,37,11,4,1,6,26,77,"Northern IllinoisToledo2-6"
"2018-02-06","conf","H",true,"Toledo","MAC","Northern Illinois","MAC",200,69,2018,23,52,11,27,25,31,5,27,32,16,2,3,7,13,82,"Northern IllinoisToledo2-6"
"2018-02-06","conf","A",false,"South Carolina","SEC","Arkansas","SEC",200,70,2018,21,51,6,18,17,20,10,23,33,17,5,2,18,23,65,"South CarolinaArkansas2-6"
"2018-02-06","conf","H",true,"Arkansas","SEC","South Carolina","SEC",200,70,2018,25,53,8,20,23,29,7,22,29,11,8,7,13,17,81,"South CarolinaArkansas2-6"
"2018-02-06","conf","A",false,"Saint Joseph's","A10","Davidson","A10",200,68,2018,22,52,10,26,8,14,5,23,28,14,5,1,14,9,62,"Saint Joseph'sDavidson2-6"
"2018-02-06","conf","H",true,"Davidson","A10","Saint Joseph's","A10",200,68,2018,34,62,20,39,3,3,5,28,33,27,7,5,11,14,91,"Saint Joseph'sDavidson2-6"
"2018-02-06","conf","A",true,"Tennessee","SEC","Kentucky","SEC",200,64,2018,22,52,5,21,12,14,8,24,32,10,9,4,13,19,61,"TennesseeKentucky2-6"
"2018-02-06","conf","H",false,"Kentucky","SEC","Tennessee","SEC",200,64,2018,19,45,3,14,18,25,7,23,30,7,4,4,15,18,59,"TennesseeKentucky2-6"
"2018-02-06","conf","A",false,"Alabama","SEC","Mississippi St.","SEC",200,66,2018,18,49,3,22,24,30,9,20,29,4,4,5,13,23,63,"AlabamaMississippi St.2-6"
"2018-02-06","conf","H",true,"Mississippi St.","SEC","Alabama","SEC",200,66,2018,24,52,2,19,17,28,10,26,36,10,4,7,10,22,67,"AlabamaMississippi St.2-6"
"2018-02-06","conf","A",false,"Michigan","B10","Northwestern","B10",200,57,2018,17,44,5,22,13,19,5,22,27,13,4,2,9,18,52,"MichiganNorthwestern2-6"
"2018-02-06","conf","H",true,"Northwestern","B10","Michigan","B10",200,57,2018,20,50,8,23,13,17,7,25,32,12,4,2,6,16,61,"MichiganNorthwestern2-6"
"2018-02-06","conf","A",false,"Miami OH","MAC","Western Michigan","MAC",200,65,2018,23,50,8,23,10,13,6,26,32,12,7,3,16,18,64,"Miami OHWestern Michigan2-6"
"2018-02-06","conf","H",true,"Western Michigan","MAC","Miami OH","MAC",200,65,2018,24,55,9,21,11,16,8,21,29,13,6,4,11,9,68,"Miami OHWestern Michigan2-6"
"2018-02-06","conf","A",true,"Buffalo","MAC","Central Michigan","MAC",200,76,2018,32,64,11,30,13,15,9,24,33,17,6,5,14,19,88,"BuffaloCentral Michigan2-6"
"2018-02-06","conf","H",false,"Central Michigan","MAC","Buffalo","MAC",200,76,2018,29,66,8,34,16,17,13,25,38,13,6,4,15,18,82,"BuffaloCentral Michigan2-6"
"2018-02-06","conf","A",true,"Missouri St.","MVC","Indiana St.","MVC",200,71,2018,32,66,11,32,6,8,8,34,42,16,6,12,10,16,81,"Missouri St.Indiana St.2-6"
"2018-02-06","conf","H",false,"Indiana St.","MVC","Missouri St.","MVC",200,71,2018,19,63,10,28,14,17,12,27,39,11,5,1,13,13,62,"Missouri St.Indiana St.2-6"
"2018-02-06","conf","A",true,"Eastern Michigan","MAC","Kent St.","MAC",200,67,2018,29,60,4,16,9,13,11,20,31,17,11,6,13,15,71,"Eastern MichiganKent St.2-6"
"2018-02-06","conf","H",false,"Kent St.","MAC","Eastern Michigan","MAC",200,67,2018,24,57,9,24,10,14,15,22,37,14,6,3,19,18,67,"Eastern MichiganKent St.2-6"
"2018-02-06","conf","A",false,"Akron","MAC","Ohio","MAC",200,78,2018,27,65,6,26,15,20,11,23,34,5,6,2,15,20,75,"AkronOhio2-6"
"2018-02-06","conf","H",true,"Ohio","MAC","Akron","MAC",200,78,2018,32,59,16,27,19,23,7,31,38,19,7,7,15,20,99,"AkronOhio2-6"
"2018-02-06","conf","A",false,"Boston College","ACC","Notre Dame","ACC",200,67,2018,30,61,12,30,13,13,8,24,32,14,3,2,8,19,85,"Boston CollegeNotre Dame2-6"
"2018-02-06","conf","H",true,"Notre Dame","ACC","Boston College","ACC",200,67,2018,31,59,16,29,18,23,7,23,30,21,1,2,5,13,96,"Boston CollegeNotre Dame2-6"
"2018-02-06","conf","A",true,"Baylor","B12","Oklahoma St.","B12",200,64,2018,26,48,6,14,9,9,7,26,33,13,4,1,19,17,67,"BaylorOklahoma St.2-6"
"2018-02-06","conf","H",false,"Oklahoma St.","B12","Baylor","B12",200,64,2018,22,59,5,21,7,15,15,15,30,10,7,1,13,12,56,"BaylorOklahoma St.2-6"
"2018-02-06","conf","A",false,"Georgetown","BE","Providence","BE",200,70,2018,24,56,6,17,15,24,12,27,39,12,3,3,16,23,69,"GeorgetownProvidence2-6"
"2018-02-06","conf","H",true,"Providence","BE","Georgetown","BE",200,70,2018,22,55,5,17,24,33,11,26,37,15,9,4,9,19,73,"GeorgetownProvidence2-6"
"2018-02-06","conf","A",true,"Michigan St.","B10","Iowa","B10",200,74,2018,32,57,8,17,24,29,7,27,34,20,3,4,10,19,96,"Michigan St.Iowa2-6"
"2018-02-06","conf","H",false,"Iowa","B10","Michigan St.","B10",200,74,2018,36,69,9,20,12,19,10,20,30,26,6,3,8,22,93,"Michigan St.Iowa2-6"
"2018-02-06","conf","A",true,"Wichita St.","Amer","Memphis","Amer",200,71,2018,27,64,11,31,20,26,14,25,39,18,9,3,8,28,85,"Wichita St.Memphis2-6"
"2018-02-06","conf","H",false,"Memphis","Amer","Wichita St.","Amer",200,71,2018,20,45,2,13,23,31,5,23,28,11,5,4,18,24,65,"Wichita St.Memphis2-6"
"2018-02-06","conf","A",false,"TCU","B12","Kansas","B12",200,66,2018,23,57,10,25,8,15,11,27,38,18,5,3,12,22,64,"TCUKansas2-6"
"2018-02-06","conf","H",true,"Kansas","B12","TCU","B12",200,66,2018,24,55,7,21,16,23,10,27,37,13,5,4,11,12,71,"TCUKansas2-6"
"2018-02-06","conf","A",true,"Missouri","SEC","Mississippi","SEC",200,66,2018,24,53,10,23,17,20,7,32,39,16,1,7,11,15,75,"MissouriMississippi2-6"
"2018-02-06","conf","H",false,"Mississippi","SEC","Missouri","SEC",200,66,2018,26,65,5,17,12,15,10,24,34,19,8,3,4,19,69,"MissouriMississippi2-6"
"2018-02-06","conf","A",false,"Colorado St.","MWC","Air Force","MWC",200,66,2018,30,63,6,21,7,8,9,24,33,11,5,4,9,17,73,"Colorado St.Air Force2-6"
"2018-02-06","conf","H",true,"Air Force","MWC","Colorado St.","MWC",200,66,2018,26,57,12,26,14,20,10,25,35,18,4,2,9,12,78,"Colorado St.Air Force2-6"
"2018-02-06","conf","A",true,"Nebraska","B10","Minnesota","B10",200,69,2018,31,61,11,23,18,22,11,27,38,19,2,5,8,17,91,"NebraskaMinnesota2-6"
"2018-02-06","conf","H",false,"Minnesota","B10","Nebraska","B10",200,69,2018,33,67,10,19,9,15,10,22,32,23,5,4,6,17,85,"NebraskaMinnesota2-6"
"2018-02-06","conf","A",true,"Boise St.","MWC","New Mexico","MWC",200,66,2018,27,62,4,12,15,17,14,27,41,6,8,1,10,14,73,"Boise St.New Mexico2-6"
"2018-02-06","conf","H",false,"New Mexico","MWC","Boise St.","MWC",200,66,2018,24,52,11,23,12,16,3,23,26,15,8,6,11,15,71,"Boise St.New Mexico2-6"
"2018-02-06","conf","A",false,"San Diego St.","MWC","Fresno St.","MWC",200,64,2018,25,56,4,12,7,13,14,18,32,7,4,2,16,17,61,"San Diego St.Fresno St.2-6"
"2018-02-06","conf","H",true,"Fresno St.","MWC","San Diego St.","MWC",200,64,2018,31,59,5,14,12,14,10,18,28,16,7,3,10,18,79,"San Diego St.Fresno St.2-6"
"2018-02-05","conf","A",false,"Siena","MAAC","Fairfield","MAAC",200,66,2018,25,52,5,12,10,17,7,25,32,11,3,3,14,17,65,"SienaFairfield2-5"
"2018-02-05","conf","H",true,"Fairfield","MAAC","Siena","MAAC",200,66,2018,26,57,9,25,17,22,7,25,32,16,7,2,6,17,78,"SienaFairfield2-5"
"2018-02-05","conf","A",true,"Syracuse","ACC","Louisville","ACC",200,66,2018,25,53,6,13,22,29,9,23,32,9,4,0,8,19,78,"SyracuseLouisville2-5"
"2018-02-05","conf","H",false,"Louisville","ACC","Syracuse","ACC",200,66,2018,24,52,5,21,20,26,8,23,31,17,3,1,11,20,73,"SyracuseLouisville2-5"
"2018-02-05","conf","A",true,"Indiana","B10","Rutgers","B10",200,64,2018,24,55,9,20,8,18,11,31,42,14,5,7,13,23,65,"IndianaRutgers2-5"
"2018-02-05","conf","H",false,"Rutgers","B10","Indiana","B10",200,64,2018,13,54,4,14,13,24,14,25,39,5,6,5,12,17,43,"IndianaRutgers2-5"
"2018-02-05","conf","A",true,"Hampton","MEAC","North Carolina Central","MEAC",200,70,2018,31,60,8,16,16,24,8,29,37,14,2,4,7,16,86,"HamptonNorth Carolina Central2-5"
"2018-02-05","conf","H",false,"North Carolina Central","MEAC","Hampton","MEAC",200,70,2018,24,62,5,17,17,22,12,26,38,10,2,6,11,22,70,"HamptonNorth Carolina Central2-5"
"2018-02-05","conf","A",false,"Bucknell","Pat","Lehigh","Pat",225,85,2018,26,68,9,33,28,34,13,32,45,12,7,3,15,23,89,"BucknellLehigh2-5"
"2018-02-05","conf","H",true,"Lehigh","Pat","Bucknell","Pat",225,85,2018,29,65,11,21,23,31,7,33,40,15,7,0,13,25,92,"BucknellLehigh2-5"
"2018-02-05","conf","A",false,"Delaware St.","MEAC","North Carolina A&T","MEAC",200,57,2018,20,50,6,19,5,11,12,20,32,11,7,2,14,22,51,"Delaware St.North Carolina A&T2-5"
"2018-02-05","conf","H",true,"North Carolina A&T","MEAC","Delaware St.","MEAC",200,57,2018,18,49,6,21,12,19,17,23,40,13,2,5,17,17,54,"Delaware St.North Carolina A&T2-5"
"2018-02-05","conf","A",true,"Coppin St.","MEAC","South Carolina St.","MEAC",200,65,2018,30,57,12,26,12,15,9,26,35,16,4,1,11,15,84,"Coppin St.South Carolina St.2-5"
"2018-02-05","conf","H",false,"South Carolina St.","MEAC","Coppin St.","MEAC",200,65,2018,23,57,7,23,7,13,11,21,32,10,5,1,12,18,60,"Coppin St.South Carolina St.2-5"
"2018-02-05","conf","A",false,"Florida A&M","MEAC","Maryland Eastern Shore","MEAC",200,70,2018,23,54,5,15,10,13,5,26,31,12,8,5,16,17,61,"Florida A&MMaryland Eastern Shore2-5"
"2018-02-05","conf","H",true,"Maryland Eastern Shore","MEAC","Florida A&M","MEAC",200,70,2018,22,57,4,16,14,21,11,29,40,5,8,0,14,12,62,"Florida A&MMaryland Eastern Shore2-5"
"2018-02-05","conf","A",true,"Norfolk St.","MEAC","Bethune Cookman","MEAC",200,78,2018,27,64,8,20,21,34,15,30,45,12,8,3,14,28,83,"Norfolk St.Bethune Cookman2-5"
"2018-02-05","conf","H",false,"Bethune Cookman","MEAC","Norfolk St.","MEAC",200,78,2018,22,58,6,27,29,41,15,32,47,19,5,3,16,26,79,"Norfolk St.Bethune Cookman2-5"
"2018-02-05","conf","A",false,"Howard","MEAC","Morgan St.","MEAC",200,66,2018,20,52,7,23,14,22,12,18,30,10,2,5,14,25,61,"HowardMorgan St.2-5"
"2018-02-05","conf","H",true,"Morgan St.","MEAC","Howard","MEAC",200,66,2018,30,61,9,20,28,31,15,24,39,21,6,2,7,19,97,"HowardMorgan St.2-5"
