"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","year","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","game_id"
"2008-02-23","nc","H",true,"Utah Valley","ind","NJIT","ind",200,60,2008,28,56,11,22,9,18,12,21,33,22,10,6,8,20,76,"280543084"
"2008-02-23","nc","A",true,"Illinois Chicago","Horz","Northern Iowa","MVC",200,61,2008,23,44,8,16,16,21,8,27,35,14,3,1,14,20,70,"280542460"
"2008-02-23","nc","H",false,"Northern Iowa","MVC","Illinois Chicago","Horz",200,61,2008,20,53,3,21,15,20,10,17,27,13,5,4,10,23,58,"280542460"
"2008-02-23","nc","A",false,"North Carolina A&T","MEAC","Winston Salem St.","ind",200,58,2008,22,38,4,10,15,20,5,15,20,13,4,2,16,18,63,"280542736"
"2008-02-23","nc","H",true,"Winston Salem St.","ind","North Carolina A&T","MEAC",200,58,2008,25,47,6,18,15,26,12,13,25,14,8,1,12,20,71,"280542736"
"2008-02-23","nc","A",false,"Hawaii","WAC","UC Riverside","BW",200,64,2008,17,41,3,12,25,30,3,20,23,9,2,4,13,26,62,"280550027"
"2008-02-23","nc","H",true,"UC Riverside","BW","Hawaii","WAC",200,64,2008,27,47,4,10,21,30,6,24,30,17,7,0,9,24,79,"280550027"
"2008-02-23","conf","A",false,"DePaul","BE","Seton Hall","BE",200,58,2008,26,51,9,16,10,14,6,15,21,13,4,2,8,10,71,"280542550"
"2008-02-23","conf","H",true,"Seton Hall","BE","DePaul","BE",200,58,2008,27,52,11,21,8,11,11,19,30,15,4,4,11,14,73,"280542550"
"2008-02-23","conf","A",false,"Colorado","B12","Missouri","B12",200,55,2008,24,47,5,14,0,0,5,25,30,12,2,6,14,12,53,"280540142"
"2008-02-23","conf","H",true,"Missouri","B12","Colorado","B12",200,55,2008,25,57,6,16,4,9,10,17,27,12,5,0,4,11,60,"280540142"
"2008-02-23","conf","A",false,"Charleston Southern","BSth","UNC Asheville","BSth",200,70,2008,26,69,11,30,10,14,12,20,32,13,7,0,7,17,73,"280542427"
"2008-02-23","conf","H",true,"UNC Asheville","BSth","Charleston Southern","BSth",200,70,2008,34,55,6,14,11,23,8,33,41,25,4,5,12,13,85,"280542427"
"2008-02-23","conf","A",false,"Saint Louis","A10","Charlotte","A10",200,61,2008,23,51,7,21,11,16,7,18,25,13,5,2,10,24,64,"280542429"
"2008-02-23","conf","H",true,"Charlotte","A10","Saint Louis","A10",200,61,2008,23,46,9,21,26,32,9,24,33,9,2,1,10,12,81,"280542429"
"2008-02-23","conf","A",false,"Cincinnati","BE","Georgetown","BE",200,64,2008,16,44,5,15,16,26,10,21,31,7,8,0,18,27,53,"280540046"
"2008-02-23","conf","H",true,"Georgetown","BE","Cincinnati","BE",200,64,2008,20,42,6,22,27,35,6,23,29,12,10,6,12,21,73,"280540046"
"2008-02-23","conf","A",false,"Montana St.","BSky","Weber St.","BSky",200,63,2008,23,53,7,18,10,10,8,15,23,15,9,3,13,22,63,"280542692"
"2008-02-23","conf","H",true,"Weber St.","BSky","Montana St.","BSky",200,63,2008,24,45,6,16,19,27,10,22,32,16,7,5,17,15,73,"280542692"
"2008-02-23","conf","A",false,"Middle Tennessee","SB","Florida Atlantic","SB",200,73,2008,23,55,2,15,19,22,4,27,31,6,3,2,12,28,67,"280542226"
"2008-02-23","conf","H",true,"Florida Atlantic","SB","Middle Tennessee","SB",200,73,2008,18,51,3,13,36,43,9,31,40,7,6,0,12,20,75,"280542226"
"2008-02-23","nc","A",false,"Northeastern","CAA","Holy Cross","Pat",200,60,2008,15,52,3,17,14,19,16,14,30,6,11,2,15,13,47,"280550107"
"2008-02-23","nc","H",true,"Holy Cross","Pat","Northeastern","CAA",200,60,2008,25,43,4,10,7,11,6,21,27,18,9,6,19,14,61,"280550107"
"2008-02-23","conf","A",false,"Wagner","NEC","Robert Morris","NEC",200,67,2008,20,48,3,20,9,15,10,27,37,13,4,1,22,16,52,"280542523"
"2008-02-23","conf","H",true,"Robert Morris","NEC","Wagner","NEC",200,67,2008,28,64,12,28,6,8,10,22,32,20,13,3,10,17,74,"280542523"
"2008-02-23","conf","A",false,"Kennesaw St.","ASun","Jacksonville","ASun",200,77,2008,29,67,6,22,15,23,15,21,36,11,10,2,14,27,79,"280540294"
"2008-02-23","conf","H",true,"Jacksonville","ASun","Kennesaw St.","ASun",200,77,2008,27,55,4,13,26,37,13,26,39,16,5,3,19,23,84,"280540294"
"2008-02-23","conf","A",true,"Air Force","MWC","Colorado St.","MWC",200,61,2008,20,48,6,21,15,19,4,22,26,12,7,0,8,21,61,"280540036"
"2008-02-23","conf","H",false,"Colorado St.","MWC","Air Force","MWC",200,61,2008,19,45,11,20,10,18,7,26,33,17,3,6,15,17,59,"280540036"
"2008-02-23","nc","A",true,"Boston University","AE","Saint Peter's","MAAC",200,65,2008,25,66,10,26,7,10,13,20,33,18,11,3,8,14,67,"280542612"
"2008-02-23","nc","H",false,"Saint Peter's","MAAC","Boston University","AE",200,65,2008,24,50,11,24,5,8,7,31,38,14,4,6,19,16,64,"280542612"
"2008-02-23","conf","A",false,"FIU","SB","Troy","SB",200,68,2008,22,46,5,15,10,16,7,27,34,16,5,0,22,22,59,"280542653"
"2008-02-23","conf","H",true,"Troy","SB","FIU","SB",200,68,2008,20,51,5,21,21,29,7,21,28,12,14,1,10,15,66,"280542653"
"2008-02-23","nc","A",false,"Milwaukee","Horz","Bradley","MVC",200,72,2008,28,70,6,22,10,15,16,20,36,16,3,1,12,16,72,"280540071"
"2008-02-23","nc","H",true,"Bradley","MVC","Milwaukee","Horz",200,72,2008,29,54,8,19,18,21,6,29,35,15,7,6,13,16,84,"280540071"
"2008-02-23","conf","A",false,"Wofford","SC","Chattanooga","SC",200,70,2008,25,57,9,28,17,26,13,24,37,9,6,5,14,26,76,"280540236"
"2008-02-23","conf","H",true,"Chattanooga","SC","Wofford","SC",200,70,2008,28,52,7,20,19,32,8,24,32,21,4,1,11,19,82,"280540236"
"2008-02-23","conf","A",false,"Arkansas","SEC","Kentucky","SEC",200,62,2008,20,48,8,18,10,14,3,20,23,10,4,6,11,21,58,"280540096"
"2008-02-23","conf","H",true,"Kentucky","SEC","Arkansas","SEC",200,62,2008,20,50,3,9,20,27,13,25,38,7,6,0,12,10,63,"280540096"
"2008-02-23","conf","A",false,"New Hampshire","AE","UMBC","AE",225,66,2008,24,62,16,41,4,9,10,22,32,12,5,1,10,16,68,"280542378"
"2008-02-23","conf","H",true,"UMBC","AE","New Hampshire","AE",225,66,2008,26,55,8,23,11,15,8,30,38,12,4,4,13,14,71,"280542378"
"2008-02-23","nc","A",false,"Cal Poly","BW","Fresno St.","WAC",200,74,2008,27,69,4,17,12,17,17,24,41,7,10,2,14,15,70,"280540278"
"2008-02-23","nc","H",true,"Fresno St.","WAC","Cal Poly","BW",200,74,2008,26,54,10,23,14,20,7,28,35,14,8,2,18,12,76,"280540278"
"2008-02-23","conf","A",false,"Louisiana Monroe","SB","Western Kentucky","SB",200,71,2008,25,49,8,18,17,24,9,19,28,11,5,3,21,25,75,"280540098"
"2008-02-23","conf","H",true,"Western Kentucky","SB","Louisiana Monroe","SB",200,71,2008,30,58,6,15,20,27,13,18,31,12,6,4,13,18,86,"280540098"
"2008-02-23","nc","A",false,"High Point","BSth","Towson","CAA",200,60,2008,28,50,10,22,6,8,7,22,29,22,3,1,13,16,72,"280540119"
"2008-02-23","nc","H",true,"Towson","CAA","High Point","BSth",200,60,2008,25,47,10,21,13,19,3,16,19,20,6,1,8,12,73,"280540119"
"2008-02-23","conf","A",false,"Bethune Cookman","MEAC","Delaware St.","MEAC",200,55,2008,13,36,4,17,14,15,4,20,24,8,8,2,16,15,44,"280542169"
"2008-02-23","conf","H",true,"Delaware St.","MEAC","Bethune Cookman","MEAC",200,55,2008,17,40,4,17,11,18,7,20,27,9,7,1,14,11,49,"280542169"
"2008-02-23","conf","A",true,"Navy","Pat","Army","Pat",200,73,2008,23,58,11,29,14,22,14,31,45,13,7,2,19,13,71,"280540349"
"2008-02-23","conf","H",false,"Army","Pat","Navy","Pat",200,73,2008,26,62,6,26,5,9,8,24,32,18,9,4,16,17,63,"280540349"
"2008-02-23","nc","A",false,"Southeast Missouri St.","OVC","Eastern Michigan","MAC",200,76,2008,26,56,10,24,20,27,10,26,36,19,8,1,19,30,82,"280542199"
"2008-02-23","nc","H",true,"Eastern Michigan","MAC","Southeast Missouri St.","OVC",200,76,2008,22,54,9,25,33,41,11,23,34,10,11,0,13,21,86,"280542199"
"2008-02-23","conf","A",true,"Arizona St.","P10","Washington","P10",200,72,2008,25,48,13,25,14,22,4,25,29,18,9,2,18,18,77,"280540264"
"2008-02-23","conf","H",false,"Washington","P10","Arizona St.","P10",200,72,2008,22,62,4,21,15,24,17,26,43,8,7,2,16,20,63,"280540264"
"2008-02-23","nc","A",false,"Marist","MAAC","Cleveland St.","Horz",200,62,2008,16,54,3,20,9,17,14,21,35,8,2,0,14,16,44,"280540325"
"2008-02-23","nc","H",true,"Cleveland St.","Horz","Marist","MAAC",200,62,2008,20,46,4,16,15,18,5,28,33,8,6,2,13,15,59,"280540325"
"2008-02-23","nc","A",true,"Delaware","CAA","Toledo","MAC",200,63,2008,27,46,9,16,14,18,6,22,28,15,7,1,14,13,77,"280552649"
"2008-02-23","nc","H",false,"Toledo","MAC","Delaware","CAA",200,63,2008,27,59,9,27,6,10,13,16,29,13,11,1,13,19,69,"280552649"
"2008-02-23","conf","A",false,"Central Arkansas","Slnd","McNeese St.","Slnd",200,62,2008,12,52,1,7,23,33,12,16,28,4,4,2,8,18,48,"280542377"
"2008-02-23","conf","H",true,"McNeese St.","Slnd","Central Arkansas","Slnd",200,62,2008,29,52,7,12,12,16,10,31,41,15,5,9,12,22,77,"280542377"
"2008-02-23","nc","A",true,"Rider","MAAC","Cal St. Northridge","BW",200,69,2008,23,54,7,20,20,32,16,24,40,14,6,3,15,15,73,"280542463"
"2008-02-23","nc","H",false,"Cal St. Northridge","BW","Rider","MAAC",200,69,2008,27,65,6,22,12,15,15,24,39,9,6,3,13,23,72,"280542463"
"2008-02-23","nc","A",true,"Hofstra","CAA","Iona","MAAC",200,67,2008,33,60,8,15,7,12,9,27,36,9,4,4,11,20,81,"280540314"
"2008-02-23","nc","H",false,"Iona","MAAC","Hofstra","CAA",200,67,2008,19,53,7,19,18,27,11,22,33,17,4,2,12,15,63,"280540314"
"2008-02-23","conf","A",true,"Fordham","A10","Temple","A10",200,67,2008,26,52,10,25,16,24,8,23,31,16,3,4,12,21,78,"280540218"
"2008-02-23","conf","H",false,"Temple","A10","Fordham","A10",200,67,2008,29,58,6,16,12,19,9,23,32,20,7,1,10,23,76,"280540218"
"2008-02-23","conf","A",false,"Princeton","Ivy","Dartmouth","Ivy",200,59,2008,18,51,2,11,14,18,14,13,27,7,6,1,13,16,52,"280540159"
"2008-02-23","conf","H",true,"Dartmouth","Ivy","Princeton","Ivy",200,59,2008,25,46,6,11,15,18,9,23,32,18,8,3,14,20,71,"280540159"
"2008-02-23","nc","A",true,"Drake","MVC","Butler","Horz",200,62,2008,24,54,5,17,18,20,10,24,34,14,3,1,11,17,71,"280542086"
"2008-02-23","nc","H",false,"Butler","Horz","Drake","MVC",200,62,2008,24,54,6,24,10,16,11,16,27,10,4,1,10,21,64,"280542086"
"2008-02-23","conf","A",false,"Maryland","ACC","Miami FL","ACC",200,63,2008,23,62,7,19,10,12,18,20,38,12,2,3,15,18,63,"280542390"
"2008-02-23","conf","H",true,"Miami FL","ACC","Maryland","ACC",200,63,2008,26,55,4,12,22,24,10,21,31,12,9,7,6,13,78,"280542390"
"2008-02-23","nc","A",true,"Evansville","MVC","Eastern Illinois","OVC",200,60,2008,22,45,4,13,15,21,7,23,30,12,5,1,13,14,63,"280552197"
"2008-02-23","nc","H",false,"Eastern Illinois","OVC","Evansville","MVC",200,60,2008,23,49,4,13,5,9,6,19,25,19,10,3,13,15,55,"280552197"
"2008-02-23","conf","A",false,"Boston College","ACC","Florida St.","ACC",200,66,2008,21,50,5,16,16,20,11,23,34,10,5,1,18,18,63,"280540052"
"2008-02-23","conf","H",true,"Florida St.","ACC","Boston College","ACC",200,66,2008,23,54,7,18,13,18,11,20,31,11,8,4,14,18,66,"280540052"
"2008-02-23","nc","A",true,"Siena","MAAC","Boise St.","WAC",200,79,2008,36,76,4,14,17,24,16,28,44,15,9,2,9,17,93,"280540068"
"2008-02-23","nc","H",false,"Boise St.","WAC","Siena","MAAC",200,79,2008,25,59,8,23,12,22,10,26,36,16,4,3,20,19,70,"280540068"
"2008-02-23","conf","A",false,"Oregon","P10","UCLA","P10",200,69,2008,24,54,9,18,8,13,10,20,30,12,4,0,19,25,65,"280540026"
"2008-02-23","conf","H",true,"UCLA","P10","Oregon","P10",200,69,2008,26,52,2,8,21,31,9,22,31,13,15,5,12,11,75,"280540026"
"2008-02-23","nc","A",false,"UC Davis","BW","Loyola MD","MAAC",200,65,2008,24,55,4,16,12,15,4,19,23,12,7,2,9,20,64,"280552352"
"2008-02-23","nc","H",true,"Loyola MD","MAAC","UC Davis","BW",200,65,2008,21,49,8,23,17,23,12,28,40,14,4,3,16,17,67,"280552352"
"2008-02-23","conf","A",true,"LIU Brooklyn","NEC","Monmouth","NEC",200,67,2008,20,51,6,20,29,39,10,29,39,13,5,1,8,15,75,"280542405"
"2008-02-23","conf","H",false,"Monmouth","NEC","LIU Brooklyn","NEC",200,67,2008,23,56,11,35,8,12,7,26,33,19,3,3,13,29,65,"280542405"
"2008-02-23","conf","A",false,"Oklahoma","B12","Texas","B12",200,61,2008,14,53,5,16,12,20,15,25,40,8,5,5,13,19,45,"280540251"
"2008-02-23","conf","H",true,"Texas","B12","Oklahoma","B12",200,61,2008,25,67,2,19,10,12,17,27,44,9,8,8,7,19,62,"280540251"
"2008-02-23","conf","A",true,"UTSA","Slnd","Texas St.","Slnd",225,92,2008,33,68,3,15,34,47,14,23,37,12,11,1,16,28,103,"280540326"
"2008-02-23","conf","H",false,"Texas St.","Slnd","UTSA","Slnd",225,92,2008,29,57,10,27,28,34,8,29,37,14,5,1,27,38,96,"280540326"
"2008-02-23","nc","A",true,"Niagara","MAAC","Appalachian St.","SC",200,73,2008,27,71,7,26,15,21,19,19,38,9,11,1,11,13,76,"280542026"
"2008-02-23","nc","H",false,"Appalachian St.","SC","Niagara","MAAC",200,73,2008,31,56,9,16,4,7,9,29,38,8,4,5,23,16,75,"280542026"
"2008-02-23","conf","A",true,"Mount St. Mary's","NEC","St. Francis PA","NEC",200,59,2008,29,53,8,18,6,12,11,17,28,12,9,5,11,18,72,"280542598"
"2008-02-23","conf","H",false,"St. Francis PA","NEC","Mount St. Mary's","NEC",200,59,2008,20,45,6,16,15,17,9,18,27,9,6,2,16,13,61,"280542598"
"2008-02-23","conf","A",true,"Stony Brook","AE","Maine","AE",200,62,2008,17,49,2,6,20,23,10,22,32,5,10,4,13,22,56,"280540311"
"2008-02-23","conf","H",false,"Maine","AE","Stony Brook","AE",200,62,2008,16,49,9,25,10,19,13,24,37,9,3,1,18,18,51,"280540311"
"2008-02-23","nc","A",true,"Georgia St.","CAA","Jacksonville St.","OVC",200,70,2008,27,56,9,21,22,30,16,23,39,14,5,3,15,22,85,"280540055"
"2008-02-23","nc","H",false,"Jacksonville St.","OVC","Georgia St.","CAA",200,70,2008,23,50,13,25,19,27,7,18,25,16,5,4,15,24,78,"280540055"
"2008-02-23","conf","A",true,"Sacred Heart","NEC","Quinnipiac","NEC",200,71,2008,32,67,9,19,15,19,13,15,28,18,5,0,9,20,88,"280542514"
"2008-02-23","conf","H",false,"Quinnipiac","NEC","Sacred Heart","NEC",200,71,2008,27,48,6,16,14,20,7,27,34,12,2,1,21,21,74,"280542514"
"2008-02-23","conf","A",false,"Kansas St.","B12","Baylor","B12",200,78,2008,30,64,4,19,22,27,13,29,42,11,3,3,15,24,86,"280540239"
"2008-02-23","conf","H",true,"Baylor","B12","Kansas St.","B12",200,78,2008,30,61,10,18,22,32,9,25,34,12,5,1,10,22,92,"280540239"
"2008-02-23","nc","A",true,"Kent St.","MAC","Saint Mary's","WCC",200,66,2008,23,48,4,8,15,23,7,31,38,7,5,4,15,19,65,"280542608"
"2008-02-23","nc","H",false,"Saint Mary's","WCC","Kent St.","MAC",200,66,2008,21,64,3,16,12,18,16,23,39,9,9,7,10,18,57,"280542608"
"2008-02-23","nc","A",true,"Creighton","MVC","Oral Roberts","Sum",200,65,2008,23,56,7,18,12,15,7,30,37,8,2,3,9,17,65,"280540198"
"2008-02-23","nc","H",false,"Oral Roberts","Sum","Creighton","MVC",200,65,2008,25,66,4,23,10,14,14,29,43,13,1,2,8,15,64,"280540198"
"2008-02-23","nc","A",false,"Tennessee Tech","OVC","East Tennessee St.","ASun",200,81,2008,29,66,4,20,18,21,16,26,42,11,9,2,21,20,80,"280552193"
"2008-02-23","nc","H",true,"East Tennessee St.","ASun","Tennessee Tech","OVC",200,81,2008,32,65,12,26,12,17,12,24,36,13,11,4,21,24,88,"280552193"
"2008-02-23","conf","A",false,"Yale","Ivy","Columbia","Ivy",200,62,2008,22,55,6,23,12,17,9,19,28,15,6,1,9,27,62,"280540171"
"2008-02-23","conf","H",true,"Columbia","Ivy","Yale","Ivy",200,62,2008,21,44,4,13,22,31,9,27,36,14,4,0,13,18,68,"280540171"
"2008-02-23","nc","A",false,"Youngstown St.","Horz","Buffalo","MAC",200,78,2008,32,66,5,16,13,23,14,20,34,11,8,6,16,21,82,"280552084"
"2008-02-23","nc","H",true,"Buffalo","MAC","Youngstown St.","Horz",200,78,2008,31,66,5,19,28,31,17,25,42,15,10,2,14,22,95,"280552084"
"2008-02-23","conf","A",false,"Texas A&M Corpus Chris","Slnd","UT Arlington","Slnd",200,68,2008,27,59,2,18,13,23,16,15,31,10,6,3,15,20,69,"280540250"
"2008-02-23","conf","H",true,"UT Arlington","Slnd","Texas A&M Corpus Chris","Slnd",200,68,2008,26,51,11,17,19,23,11,24,35,16,9,0,17,19,82,"280540250"
"2008-02-23","conf","A",false,"Richmond","A10","George Washington","A10",200,62,2008,18,49,4,15,13,19,10,21,31,8,6,3,15,23,53,"280540045"
"2008-02-23","conf","H",true,"George Washington","A10","Richmond","A10",200,62,2008,16,48,0,12,27,31,13,25,38,9,8,1,12,18,59,"280540045"
"2008-02-23","conf","A",true,"IUPUI","Sum","Fort Wayne","Sum",225,73,2008,29,54,9,20,21,28,7,24,31,10,10,1,11,17,88,"280542870"
"2008-02-23","conf","H",false,"Fort Wayne","Sum","IUPUI","Sum",225,73,2008,29,59,5,25,18,23,8,23,31,19,9,0,13,16,81,"280542870"
"2008-02-23","nc","A",false,"Miami OH","MAC","Valparaiso","Horz",250,79,2008,32,64,9,24,21,30,11,26,37,14,7,7,12,26,94,"280542674"
"2008-02-23","nc","H",true,"Valparaiso","Horz","Miami OH","MAC",250,79,2008,35,67,11,20,18,25,9,26,35,14,5,4,9,24,99,"280542674"
"2008-02-23","conf","A",false,"Georgia Tech","ACC","Virginia Tech","ACC",200,73,2008,25,54,6,20,28,34,8,19,27,14,5,6,13,34,84,"280540259"
"2008-02-23","conf","H",true,"Virginia Tech","ACC","Georgia Tech","ACC",200,73,2008,26,57,4,12,36,49,18,24,42,11,6,2,10,26,92,"280540259"
"2008-02-23","conf","A",false,"Lehigh","Pat","Lafayette","Pat",200,67,2008,20,56,3,16,17,21,15,17,32,8,7,3,17,23,60,"280540322"
"2008-02-23","conf","H",true,"Lafayette","Pat","Lehigh","Pat",200,67,2008,26,52,8,18,18,29,15,24,39,19,9,5,16,23,78,"280540322"
"2008-02-23","conf","A",false,"Arkansas St.","SB","North Texas","SB",200,68,2008,27,62,8,18,15,17,14,16,30,8,7,1,13,24,77,"280540249"
"2008-02-23","conf","H",true,"North Texas","SB","Arkansas St.","SB",200,68,2008,27,49,9,14,19,27,9,21,30,9,5,4,16,19,82,"280540249"
"2008-02-23","nc","A",true,"Tennessee Martin","OVC","Elon","SC",200,71,2008,23,57,9,23,26,33,15,23,38,14,7,0,13,17,81,"280542210"
"2008-02-23","nc","H",false,"Elon","SC","Tennessee Martin","OVC",200,71,2008,30,68,8,25,9,11,16,22,38,12,5,3,15,24,77,"280542210"
"2008-02-23","conf","A",false,"Rutgers","BE","Marquette","BE",200,70,2008,21,54,5,20,1,2,7,19,26,14,5,2,23,7,48,"280540269"
"2008-02-23","conf","H",true,"Marquette","BE","Rutgers","BE",200,70,2008,32,57,8,17,6,7,6,26,32,21,15,5,16,12,78,"280540269"
"2008-02-23","nc","A",false,"North Carolina Central","ind","Colgate","Pat",200,68,2008,23,51,9,24,14,18,7,21,28,11,6,1,16,19,69,"280542142"
"2008-02-23","nc","H",true,"Colgate","Pat","North Carolina Central","ind",200,68,2008,26,54,9,17,16,25,12,23,35,16,9,3,14,15,77,"280542142"
"2008-02-23","conf","A",false,"Penn","Ivy","Harvard","Ivy",200,70,2008,32,81,6,19,9,12,21,13,34,12,7,6,6,25,79,"280540108"
"2008-02-23","conf","H",true,"Harvard","Ivy","Penn","Ivy",200,70,2008,29,54,6,11,25,27,12,30,42,16,3,7,15,18,89,"280540108"
"2008-02-23","conf","A",false,"Northwestern St.","Slnd","Lamar","Slnd",200,89,2008,29,59,14,28,23,35,10,24,34,18,10,4,23,32,95,"280542320"
"2008-02-23","conf","H",true,"Lamar","Slnd","Northwestern St.","Slnd",200,89,2008,30,55,11,23,32,43,9,26,35,20,12,1,24,26,103,"280542320"
"2008-02-23","nc","A",false,"St. John's","BE","Duke","ACC",200,73,2008,20,60,3,13,13,22,15,24,39,12,10,2,18,20,56,"280540150"
"2008-02-23","nc","H",true,"Duke","ACC","St. John's","BE",200,73,2008,30,65,10,25,16,25,17,28,45,16,11,6,14,19,86,"280540150"
"2008-02-23","conf","A",true,"New Mexico","MWC","Utah","MWC",200,65,2008,24,56,8,14,16,24,10,21,31,15,6,1,7,18,72,"280540254"
"2008-02-23","conf","H",false,"Utah","MWC","New Mexico","MWC",200,65,2008,22,42,6,16,21,28,3,28,31,17,2,0,14,23,71,"280540254"
"2008-02-23","nc","A",false,"George Mason","CAA","Ohio","MAC",200,63,2008,19,44,6,19,13,20,6,25,31,12,5,3,16,18,57,"280540195"
"2008-02-23","nc","H",true,"Ohio","MAC","George Mason","CAA",200,63,2008,25,58,7,23,12,17,13,25,38,18,9,1,10,15,69,"280540195"
"2008-02-23","nc","A",true,"Vermont","AE","UNC Wilmington","CAA",200,70,2008,29,58,6,19,20,27,12,24,36,13,6,5,12,18,84,"280550350"
"2008-02-23","nc","H",false,"UNC Wilmington","CAA","Vermont","AE",200,70,2008,25,61,6,21,17,22,15,21,36,11,6,4,14,23,73,"280550350"
"2008-02-23","nc","A",true,"VCU","CAA","Akron","MAC",200,59,2008,21,51,4,15,11,17,12,24,36,10,7,10,14,17,57,"280542006"
"2008-02-23","nc","H",false,"Akron","MAC","VCU","CAA",200,59,2008,17,60,6,25,12,17,21,19,40,11,9,1,11,20,52,"280542006"
"2008-02-23","conf","A",false,"Hampton","MEAC","Coppin St.","MEAC",200,76,2008,20,61,1,21,14,34,27,29,56,5,9,7,26,25,55,"280542154"
"2008-02-23","conf","H",true,"Coppin St.","MEAC","Hampton","MEAC",200,76,2008,25,70,7,19,15,22,20,25,45,13,15,1,16,27,72,"280542154"
"2008-02-23","conf","A",false,"Mercer","ASun","North Florida","ASun",200,65,2008,20,55,5,18,16,25,11,25,36,4,3,1,11,18,61,"280542454"
"2008-02-23","conf","H",true,"North Florida","ASun","Mercer","ASun",200,65,2008,26,56,5,15,13,18,9,31,40,15,6,5,8,19,70,"280542454"
"2008-02-23","conf","A",false,"The Citadel","SC","Western Carolina","SC",200,56,2008,15,47,8,31,4,5,3,18,21,8,3,1,11,16,42,"280542717"
"2008-02-23","conf","H",true,"Western Carolina","SC","The Citadel","SC",200,56,2008,23,53,7,15,8,11,15,30,45,15,5,2,12,13,61,"280542717"
"2008-02-23","nc","A",false,"Long Beach St.","BW","New Mexico St.","WAC",200,75,2008,17,62,5,20,9,12,7,19,26,12,4,4,15,16,48,"280540166"
"2008-02-23","nc","H",true,"New Mexico St.","WAC","Long Beach St.","BW",200,75,2008,31,63,5,15,13,18,16,39,55,9,6,4,20,12,80,"280540166"
"2008-02-23","nc","A",true,"Samford","OVC","Louisiana Tech","WAC",225,65,2008,29,49,4,16,11,15,9,22,31,14,3,1,17,10,73,"280552348"
"2008-02-23","nc","H",false,"Louisiana Tech","WAC","Samford","OVC",225,65,2008,29,58,6,16,6,7,6,16,22,8,10,0,12,17,70,"280552348"
"2008-02-23","conf","A",false,"Howard","MEAC","Morgan St.","MEAC",200,63,2008,19,56,4,16,17,26,9,26,35,5,3,4,6,21,59,"280542415"
"2008-02-23","conf","H",true,"Morgan St.","MEAC","Howard","MEAC",200,63,2008,24,50,4,9,12,32,12,32,44,12,6,6,9,20,64,"280542415"
"2008-02-23","conf","A",false,"Southern","SWAC","Alabama A&M","SWAC",200,68,2008,16,48,6,15,16,22,8,30,38,11,6,5,19,20,54,"280542010"
"2008-02-23","conf","H",true,"Alabama A&M","SWAC","Southern","SWAC",200,68,2008,18,55,5,18,19,28,13,29,42,9,6,8,13,17,60,"280542010"
"2008-02-23","conf","A",false,"Georgia","SEC","Vanderbilt","SEC",200,67,2008,30,64,8,20,6,10,11,25,36,15,4,2,9,15,74,"280540238"
"2008-02-23","conf","H",true,"Vanderbilt","SEC","Georgia","SEC",200,67,2008,30,59,12,26,14,20,7,25,32,17,6,4,6,13,86,"280540238"
"2008-02-23","conf","A",false,"Norfolk St.","MEAC","South Carolina St.","MEAC",200,85,2008,36,78,3,16,11,19,17,24,41,9,13,3,16,21,86,"280542569"
"2008-02-23","conf","H",true,"South Carolina St.","MEAC","Norfolk St.","MEAC",200,85,2008,38,69,9,20,12,25,15,28,43,24,6,6,19,12,97,"280542569"
"2008-02-23","conf","A",false,"Eastern Washington","BSky","Northern Colorado","BSky",200,72,2008,25,57,5,22,11,18,10,15,25,7,10,1,18,21,66,"280542458"
"2008-02-23","conf","H",true,"Northern Colorado","BSky","Eastern Washington","BSky",200,72,2008,30,54,6,21,13,21,12,26,38,17,8,2,20,19,79,"280542458"
"2008-02-23","nc","A",true,"Binghamton","AE","Manhattan","MAAC",200,61,2008,25,51,6,16,10,14,9,27,36,9,3,4,13,19,66,"280542363"
"2008-02-23","nc","H",false,"Manhattan","MAAC","Binghamton","AE",200,61,2008,16,48,7,23,17,23,8,20,28,7,7,3,11,16,56,"280542363"
"2008-02-23","nc","A",true,"Tennessee","SEC","Memphis","CUSA",200,67,2008,24,64,6,19,12,18,19,31,50,14,5,3,15,19,66,"280540235"
"2008-02-23","nc","H",false,"Memphis","CUSA","Tennessee","SEC",200,67,2008,23,58,8,27,8,17,10,24,34,10,10,9,11,17,62,"280540235"
"2008-02-23","nc","A",true,"Western Michigan","MAC","Green Bay","Horz",200,68,2008,20,45,8,19,26,31,11,22,33,8,8,3,20,21,74,"280542739"
"2008-02-23","nc","H",false,"Green Bay","Horz","Western Michigan","MAC",200,68,2008,24,49,3,8,16,23,8,15,23,8,9,2,16,22,67,"280542739"
"2008-02-23","conf","A",true,"Little Rock","SB","Louisiana Lafayette","SB",200,62,2008,20,40,4,6,17,23,6,26,32,9,5,3,18,21,61,"280540309"
"2008-02-23","conf","H",false,"Louisiana Lafayette","SB","Little Rock","SB",200,62,2008,16,49,9,25,17,21,9,16,25,6,3,2,13,22,58,"280540309"
"2008-02-23","nc","A",true,"Indiana St.","MVC","Murray St.","OVC",200,62,2008,29,58,7,21,14,19,12,20,32,15,9,2,8,14,79,"280540093"
