"date","type","team","conf","opp","opp_conf","loc","result","avg_marg","opp_avg_marg","adj_o","adj_d","off_ppp","off_efg","off_to","off_or","off_ftr","def_ppp","def_efg","def_to","def_or","def_ftr","game_score","season","tempo","game_id","coach","opp_coach"
2010-04-05,"post","Butler","Horz","Duke","ACC","N","L, 61-59",-1.9654,0.975221,111.7,84.9,97.4,39.7,13.2,35,31,100.7,49,19.8,34.4,30.8,95.9,2010,60.6,"300950150","Brad Stevens","Mike Krzyzewski"
2010-04-05,"post","Duke","ACC","Butler","Horz","N","W, 61-59",1.9654,0.916302,116.2,90.2,100.7,49,19.8,34.4,30.8,97.4,39.7,13.2,35,31,94.8,2010,60.6,"300950150","Mike Krzyzewski","Brad Stevens"
2010-04-03,"post","Butler","Horz","Michigan St.","B10","N","W, 52-50",0.0930718,0.906255,97.4,78.4,89.7,35.7,13.8,28.2,49,86.2,47.6,27.6,27.6,42.9,92.3,2010,58,"300930127","Brad Stevens","Tom Izzo"
2010-04-03,"post","Michigan St.","B10","Butler","Horz","N","L, 52-50",-0.0930718,0.916302,100,82.8,86.2,47.6,27.6,27.6,42.9,89.7,35.7,13.8,28.2,49,89.8,2010,58,"300930127","Tom Izzo","Brad Stevens"
2010-04-03,"post","Duke","ACC","West Virginia","BE","N","W, 78-57",7.6202,0.942949,154.8,95.2,144,64.5,11.1,40.7,16.4,105.3,46.7,18.5,37.9,41.3,99.6,2010,54.2,"300930150","Mike Krzyzewski","Bob Huggins"
2010-04-03,"post","West Virginia","BE","Duke","ACC","N","L, 78-57",-7.6202,0.975221,126.4,117.1,105.3,46.7,18.5,37.9,41.3,144,64.5,11.1,40.7,16.4,70.7,2010,54.2,"300930150","Bob Huggins","Mike Krzyzewski"
2010-04-01,"post","Dayton","A10","North Carolina","ACC","N","W, 79-68",4.59284,0.790848,119.1,93.7,112.3,56.6,15.6,31.4,26.2,96.6,50.8,21.3,23.1,25.4,94,2010,70.4,"300912168","Brian Gregory","Roy Williams"
2010-04-01,"post","North Carolina","ACC","Dayton","A10","N","L, 79-68",-4.59284,0.884318,111.6,105.8,96.6,50.8,21.3,23.1,25.4,112.3,56.6,15.6,31.4,26.2,64.8,2010,70.4,"300912168","Roy Williams","Brian Gregory"
2010-03-31,"post","Saint Louis","A10","VCU","CAA","H","L, 71-65",2.92072,0.794336,102.3,92.8,96.3,41.7,14.8,33.3,33.3,105.2,57.8,19.3,33.3,43.1,75.3,2010,67.5,"300900139","Rick Majerus","Shaka Smart"
2010-03-31,"post","VCU","CAA","Saint Louis","A10","A","W, 71-65",-2.92072,0.786206,115.2,100.8,105.2,57.8,19.3,33.3,43.1,96.3,41.7,14.8,33.3,33.3,82.3,2010,67.5,"300900139","Shaka Smart","Rick Majerus"
2010-03-30,"post","Dayton","A10","Mississippi","SEC","N","W, 68-63",3.77151,0.845569,97.4,77.1,92.4,39.3,17.7,28.2,57.1,85.6,38.7,16.3,22.7,33.9,93.7,2010,73.6,"300890145","Brian Gregory","Andy Kennedy"
2010-03-30,"post","Mississippi","SEC","Dayton","A10","N","L, 68-63",-3.77151,0.884318,97,88.6,85.6,38.7,16.3,22.7,33.9,92.4,39.3,17.7,28.2,57.1,73.9,2010,73.6,"300890145","Andy Kennedy","Brian Gregory"
2010-03-30,"post","North Carolina","ACC","Rhode Island","A10","N","W, 68-67",,0.803761,86.7,75.7,84.9,36.1,21.2,47.4,19.3,83.7,40.4,22.5,31.2,26.5,82.7,2010,71.2,"300890227","Roy Williams","Jim Baron"
2010-03-30,"post","Rhode Island","A10","North Carolina","ACC","N","L, 68-67",,0.790848,89.9,81.2,83.7,40.4,22.5,31.2,26.5,84.9,36.1,21.2,47.4,19.3,76.4,2010,71.2,"300890227","Jim Baron","Roy Williams"
2010-03-30,"post","Missouri St.","MVC","Pacific","BW","H","W, 78-65",0.202685,0.644958,116.5,101.6,117.4,62.8,19.6,21.1,55.3,97.9,51,16.6,24.1,39.2,82.7,2010,66.4,"300892623","Cuonzo Martin","Bob Thomason"
2010-03-30,"post","Pacific","BW","Missouri St.","MVC","A","L, 78-65",-0.202685,0.841903,107.2,100.8,97.9,51,16.6,24.1,39.2,117.4,62.8,19.6,21.1,55.3,66.9,2010,66.4,"300892623","Bob Thomason","Cuonzo Martin"
2010-03-29,"post","Saint Louis","A10","VCU","CAA","A","L, 68-56",-6.58655,0.880304,90.3,91.2,85.1,49.1,22.8,20,3.6,103.3,53.6,15.2,24.2,25,47.2,2010,65.8,"300882670","Rick Majerus","Shaka Smart"
2010-03-29,"post","VCU","CAA","Saint Louis","A10","H","W, 68-56",6.58655,0.658848,113.1,88.9,103.3,53.6,15.2,24.2,25,85.1,49.1,22.8,20,3.6,94.1,2010,65.8,"300882670","Shaka Smart","Rick Majerus"
2010-03-28,"post","Michigan St.","B10","Tennessee","SEC","N","W, 70-69",-0.377241,0.892839,133.8,110.8,119.7,51.9,18.8,43.3,40.4,118,58.5,17.1,41.7,44.7,89.7,2010,58.5,"300870127","Tom Izzo","Bruce Pearl"
2010-03-28,"post","Tennessee","SEC","Michigan St.","B10","N","L, 70-69",0.377241,0.906255,130,107.2,118,58.5,17.1,41.7,44.7,119.7,51.9,18.8,43.3,40.4,90.2,2010,58.5,"300870127","Bruce Pearl","Tom Izzo"
2010-03-28,"post","Baylor","B12","Duke","ACC","N","L, 78-71",-1.03603,0.975221,134,102.8,113.8,50,17.6,45.9,32.2,125,45.1,17.6,53.5,47.5,95.4,2010,62.4,"300870150","Scott Drew","Mike Krzyzewski"
2010-03-28,"post","Duke","ACC","Baylor","B12","N","W, 78-71",1.03603,0.941129,132.3,98.5,125,45.1,17.6,53.5,47.5,113.8,50,17.6,45.9,32.2,96.8,2010,62.4,"300870150","Mike Krzyzewski","Scott Drew"
2010-03-27,"post","Kentucky","SEC","West Virginia","BE","N","L, 73-66",-3.31062,0.942949,103,88.2,92.4,37.3,22.4,48,43.3,102.2,48.1,16.8,27,65.4,85.7,2010,71.5,"300860096","John Calipari","Bob Huggins"
2010-03-27,"post","West Virginia","BE","Kentucky","SEC","N","W, 73-66",3.31062,0.955274,117.2,82.2,102.2,48.1,16.8,27,65.4,92.4,37.3,22.4,48,43.3,98.3,2010,71.5,"300860096","Bob Huggins","John Calipari"
2010-03-27,"post","Butler","Horz","Kansas St.","B12","N","W, 63-56",5.60275,0.945052,110.2,74.9,97.6,53.3,31,40,43.5,86.7,43,20.1,27.5,24.6,98.8,2010,64.6,"300862306","Brad Stevens","Frank Martin"
