"date","type","team","conf","opp","opp_conf","loc","result","avg_marg","opp_avg_marg","adj_o","adj_d","off_ppp","off_efg","off_to","off_or","off_ftr","def_ppp","def_efg","def_to","def_or","def_ftr","game_score","season","tempo","game_id","coach","opp_coach"
2009-03-23,"post","Pacific","BW","Idaho","WAC","H","W, 69-59",,0.433785,112.7,100.2,116.9,49.1,11.9,43.8,32.1,99.9,43.5,16.9,33.3,33.3,79.5,2009,59,"290820279","Bob Thomason","Don Verlin"
2009-03-23,"post","Belmont","ASun","Old Dominion","CAA","A","L, 70-62",,0.751587,93.2,94.4,87.5,46.7,21.2,20.5,15,98.8,41.9,14.1,37.5,32.4,46.3,2009,70.9,"290820295","Rick Byrd","Blaine Taylor"
2009-03-23,"post","Old Dominion","CAA","Belmont","ASun","H","W, 70-62",,0.518055,96.8,86.2,98.8,41.9,14.1,37.5,32.4,87.5,46.7,21.2,20.5,15,79.1,2009,70.9,"290820295","Blaine Taylor","Rick Byrd"
2009-03-23,"post","Northeastern","CAA","UTEP","CUSA","A","L, 75-66",,0.801746,113.1,112.4,106.4,57,24.2,38.7,5.3,120.9,55.5,21,46.4,29.1,51.9,2009,62,"290830111","Bill Coen","Tony Barbee"
2009-03-23,"post","UTEP","CUSA","Northeastern","CAA","H","W, 75-66",,0.560816,121.4,105.9,120.9,55.5,21,46.4,29.1,106.4,57,24.2,38.7,5.3,82.7,2009,62,"290830111","Tony Barbee","Bill Coen"
2009-03-23,"post","College of Charleston","SC","Richmond","A10","A","L, 74-72",,0.705205,120.5,114.5,118.3,52.3,14.8,47.1,10.9,121.6,59.3,14.8,32.1,8.5,64.3,2009,60.8,"290830257","Bobby Cremins","Chris Mooney"
2009-03-23,"post","Richmond","A10","College of Charleston","SC","H","W, 74-72",,0.419372,113.5,113.9,121.6,59.3,14.8,32.1,8.5,118.3,52.3,14.8,47.1,10.9,49,2009,60.8,"290830257","Chris Mooney","Bobby Cremins"
2009-03-23,"post","Davidson","SC","Saint Mary's","WCC","A","L, 80-68",,0.857981,93.1,92.1,86.8,44.9,21.7,25,19.1,102.1,50.8,15.3,25.6,30.3,52.9,2009,78.3,"290832166","Bob McKillop","Randy Bennett"
2009-03-23,"post","Saint Mary's","WCC","Davidson","SC","H","W, 80-68",,0.709025,110.1,88,102.1,50.8,15.3,25.6,30.3,86.8,44.9,21.7,25,19.1,92.9,2009,78.3,"290832166","Randy Bennett","Bob McKillop"
2009-03-23,"post","James Madison","CAA","Liberty","BSth","A","W, 88-65",,0.477476,114.4,87.8,121.7,58.1,12.5,25,14.7,89.9,42.7,23.5,33.3,49.1,95.4,2009,72.3,"290832335","Matt Brady","Ritchie McKay"
2009-03-23,"post","Liberty","BSth","James Madison","CAA","H","L, 88-65",,0.438049,89.1,119.5,89.9,42.7,23.5,33.3,49.1,121.7,58.1,12.5,25,14.7,3.3,2009,72.3,"290832335","Ritchie McKay","Matt Brady"
2009-03-23,"post","Stanford","P10","Wichita St.","MVC","A","W, 70-56",,0.681309,123.8,94.8,120.1,56.6,15.4,38.7,28.3,96.1,37.7,12,32.4,45.3,95.6,2009,58.3,"290832724","Johnny Dawkins","Gregg Marshall"
2009-03-23,"post","Wichita St.","MVC","Stanford","P10","H","L, 70-56",,0.795493,100.4,109.1,96.1,37.7,12,32.4,45.3,120.1,56.6,15.4,38.7,28.3,27.9,2009,58.3,"290832724","Gregg Marshall","Johnny Dawkins"
2009-03-22,"post","Marquette","BE","Missouri","B12","N","L, 83-79",,0.94745,124.4,101.2,111.1,42.5,16.9,44.4,55,116.8,53.9,9.8,28.6,31.2,91.5,2009,71.1,"294000010","Buzz Williams","Mike Anderson"
2009-03-22,"post","Missouri","B12","Marquette","BE","N","W, 83-79",,0.914741,124.2,96.6,116.8,53.9,9.8,28.6,31.2,111.1,42.5,16.9,44.4,55,94.7,2009,71.1,"294000010","Mike Anderson","Buzz Williams"
2009-03-22,"post","Oklahoma St.","B12","Pittsburgh","BE","N","L, 84-76",,0.957074,130.8,109.3,118.7,59.3,14.1,18.5,22.2,131.2,58.8,21.9,54.3,45.6,88.8,2009,64,"294000018","Travis Ford","Jamie Dixon"
2009-03-22,"post","Pittsburgh","BE","Oklahoma St.","B12","N","W, 84-76",,0.890407,136.4,103.9,131.2,58.8,21.9,54.3,45.6,118.7,59.3,14.1,18.5,22.2,95.8,2009,64,"294000018","Jamie Dixon","Travis Ford"
2009-03-22,"post","Wisconsin","B10","Xavier","A10","N","L, 60-49",,0.903339,86.1,85.1,75.7,31.2,10.8,18.9,30.4,92.7,45.7,21.6,23.3,56.5,53.5,2009,64.7,"294000021","Bo Ryan","Sean Miller"
2009-03-22,"post","Xavier","A10","Wisconsin","B10","N","W, 60-49",,0.881254,99.1,69.4,92.7,45.7,21.6,23.3,56.5,75.7,31.2,10.8,18.9,30.4,98.4,2009,64.7,"294000021","Sean Miller","Bo Ryan"
2009-03-22,"post","Arizona St.","P10","Syracuse","BE","N","L, 78-67",,0.933035,117.6,107.3,106.8,54.1,15.9,19.4,44.9,124.4,64.9,15.9,19,44.7,74.3,2009,62.7,"294000041","Herb Sendek","Jim Boeheim"
2009-03-22,"post","Syracuse","BE","Arizona St.","P10","N","W, 78-67",,0.93153,133.6,92.8,124.4,64.9,15.9,19,44.7,106.8,54.1,15.9,19.4,44.9,98.5,2009,62.7,"294000041","Jim Boeheim","Herb Sendek"
2009-03-22,"post","Louisville","BE","Siena","MAAC","N","W, 79-72",,0.792913,117.5,96.2,113.7,56.2,24.5,50,20,103.7,47.1,13,31.7,14.5,90.9,2009,69.5,"294000049","Rick Pitino","Fran McCaffery"
2009-03-22,"post","Siena","MAAC","Louisville","BE","N","L, 79-72",,0.957685,123.2,102.1,103.7,47.1,13,31.7,14.5,113.7,56.2,24.5,50,20,89.7,2009,69.5,"294000049","Fran McCaffery","Rick Pitino"
2009-03-22,"post","Arizona","P10","Cleveland St.","Horz","N","W, 71-57",,0.784047,120.8,88.6,111.9,53.4,17.3,25,63.6,89.8,39.8,17.3,30.8,23.7,97.2,2009,63.5,"294000052","Russ Pennell","Gary Waters"
2009-03-22,"post","Cleveland St.","Horz","Arizona","P10","N","L, 71-57",,0.860972,91.4,95,89.8,39.8,17.3,30.8,23.7,111.9,53.4,17.3,25,63.6,39,2009,63.5,"294000052","Gary Waters","Russ Pennell"
2009-03-22,"post","Dayton","A10","Kansas","B12","N","L, 60-43",,0.940896,71.2,75.5,61.8,25,15.8,30.4,11.1,86.2,46.2,24.4,29.7,41.5,33.8,2009,69.6,"294000056","Brian Gregory","Bill Self"
2009-03-22,"post","Kansas","B12","Dayton","A10","N","W, 60-43",,0.766568,93.5,62.5,86.2,46.2,24.4,29.7,41.5,61.8,25,15.8,30.4,11.1,99,2009,69.6,"294000056","Bill Self","Brian Gregory"
2009-03-22,"post","Michigan St.","B10","USC","P10","N","W, 74-69",,0.899118,119.5,92.7,107.2,49,23.2,40,60.8,99.9,41.2,15.9,33.3,45.6,94.8,2009,69,"294000059","Tom Izzo","Tim Floyd"
2009-03-22,"post","USC","P10","Michigan St.","B10","N","L, 74-69",,0.940211,113.7,95.3,99.9,41.2,15.9,33.3,45.6,107.2,49,23.2,40,60.8,88.4,2009,69,"294000059","Tim Floyd","Tom Izzo"
2009-03-21,"post","Baylor","B12","Virginia Tech","ACC","A","W, 84-66",,0.840452,127.1,88.6,122.2,72.3,23.3,23.5,42.6,96,37.3,14.5,42,26.8,98.5,2009,68.8,"290800259","Scott Drew","Seth Greenberg"
2009-03-21,"post","Virginia Tech","ACC","Baylor","B12","H","L, 84-66",,0.823976,98.5,107,96,37.3,14.5,42,26.8,122.2,72.3,23.3,23.5,42.6,27.9,2009,68.8,"290800259","Seth Greenberg","Scott Drew"
2009-03-21,"post","Connecticut","BE","Texas A&M","B12","N","W, 92-66",,0.852289,142.4,90.7,138.4,62.3,13.5,42.9,47.4,99.3,43.7,10.5,30.8,27,99.4,2009,66.4,"294000003","Jim Calhoun","Mark Turgeon"
2009-03-21,"post","Texas A&M","B12","Connecticut","BE","N","L, 92-66",,0.96755,119.1,119.5,99.3,43.7,10.5,30.8,27,138.4,62.3,13.5,42.9,47.4,49.1,2009,66.4,"294000003","Mark Turgeon","Jim Calhoun"
2009-03-21,"post","Purdue","B10","Washington","P10","N","W, 76-74",,0.926629,122.2,95.7,108.6,44.5,15.7,38.5,35.9,105.8,44.8,12.9,39,28.4,94.3,2009,70,"294000006","Matt Painter","Lorenzo Romar"
2009-03-21,"post","Washington","P10","Purdue","B10","N","L, 76-74",,0.927441,122.1,100.2,105.8,44.8,12.9,39,28.4,108.6,44.5,15.7,38.5,35.9,90.7,2009,70,"294000006","Lorenzo Romar","Matt Painter"
2009-03-21,"post","Maryland","ACC","Memphis","CUSA","N","L, 89-70",,0.967966,127.3,117.5,103.3,47.6,10.3,28.9,30.6,131.4,67.9,19.2,33.3,41.5,71.6,2009,67.7,"294000013","Gary Williams","John Calipari"
2009-03-21,"post","Memphis","CUSA","Maryland","ACC","N","W, 89-70",,0.833895,137.9,96.6,131.4,67.9,19.2,33.3,41.5,103.3,47.6,10.3,28.9,30.6,98.4,2009,67.7,"294000013","John Calipari","Gary Williams"
2009-03-21,"post","UCLA","P10","Villanova","BE","N","L, 89-69",,0.936158,105.2,104.8,92.6,52.1,26.8,21.9,63.8,119.4,52.2,14.8,43.2,40.3,51.3,2009,74.5,"294000025","Ben Howland","Jay Wright"
2009-03-21,"post","Villanova","BE","UCLA","P10","N","W, 89-69",,0.940623,127,79.5,119.4,52.2,14.8,43.2,40.3,92.6,52.1,26.8,21.9,63.8,99.5,2009,74.5,"294000025","Jay Wright","Ben Howland"
2009-03-21,"post","Duke","ACC","Texas","B12","N","W, 74-69",,0.902722,127.9,99,116.8,50,14.2,34.3,50.9,108.9,53,23.7,40.6,50,95,2009,63.3,"294000028","Mike Krzyzewski","Rick Barnes"
2009-03-21,"post","Texas","B12","Duke","ACC","N","L, 74-69",,0.938065,119.8,100.7,108.9,53,23.7,40.6,50,116.8,50,14.2,34.3,50.9,88,2009,63.3,"294000028","Rick Barnes","Mike Krzyzewski"
2009-03-21,"post","LSU","SEC","North Carolina","ACC","N","L, 84-70",,0.967424,117.7,103.3,105.7,52.3,22.7,43.2,9.4,126.9,59.3,15.1,39.3,30.5,81.8,2009,66.2,"294000034","Trent Johnson","Roy Williams"
2009-03-21,"post","North Carolina","ACC","LSU","SEC","N","W, 84-70",,0.851069,133,97,126.9,59.3,15.1,39.3,30.5,105.7,52.3,22.7,43.2,9.4,97.4,2009,66.2,"294000034","Roy Williams","Trent Johnson"
2009-03-21,"post","Gonzaga","WCC","Western Kentucky","SB","N","W, 83-81",,0.704048,117.7,106.8,118,57.5,15.6,30,31.7,115.2,61.3,15.6,31.2,22.6,75.4,2009,70.3,"294000037","Mark Few","Ken McDonald"
2009-03-21,"post","Western Kentucky","SB","Gonzaga","WCC","N","L, 83-81",,0.938383,127.2,102.6,115.2,61.3,15.6,31.2,22.6,118,57.5,15.6,30,31.7,92.2,2009,70.3,"294000037","Ken McDonald","Mark Few"
2009-03-21,"post","Michigan","B10","Oklahoma","B12","N","L, 73-63",,0.936944,111.9,101,102.4,48.2,22.8,38.9,19.6,118.7,54.9,17.9,39.4,52.9,76.4,2009,61.5,"294000044","John Beilein","Jeff Capel"
