"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","6-0",0.955200114530898,109.511182315702,35,83.9284346634303,1,63.8397303907513,349,"27.9-3.1","15.9-2.1",1.29506228050995,9,2022-11-28
"2",2,"Tennessee","SEC","5-1",0.940210864441272,108.198953357906,49,85.1472499238161,2,67.1422549810378,231,"24.1-6.9","13.4-4.6",1.0168859282315,19,2022-11-28
"3",3,"Texas","B12","5-0",0.939217036495738,112.198511693326,14,88.4295011551202,8,67.260052934071,219,"23.4-7.6","12-6",0.903123327411316,24,2022-11-28
"4",4,"Gonzaga","WCC","5-2",0.93779297198389,118.220864687041,2,93.3761763867855,44,72.3181613398789,13,"25.5-5.5","13.6-2.4",1.45429750631762,7,2022-11-28
"5",5,"Arizona","P12","6-0",0.933520483409735,118.267542153627,1,93.9914886288119,50,74.04257267549,3,"25.8-5.2","15.7-4.3",1.97847600653892,2,2022-11-28
"6",6,"UCLA","P12","5-2",0.931707171872584,114.949345533713,5,91.5839074758672,30,68.1629893138227,164,"23.3-7.7","15.3-4.7",-0.115817022259287,74,2022-11-28
"7",7,"Purdue","B10","6-0",0.930163549386746,116.068324110049,4,92.6687044303979,37,65.0539559102144,321,"25.1-5.9","14.4-5.6",2.58870426074233,1,2022-11-28
"8",8,"Baylor","B12","5-1",0.930031411062678,117.205775453252,3,93.5933824543926,47,70.4946635320003,55,"21.8-9.2","11.3-6.7",0.627563461331741,39,2022-11-28
"9",9,"Kentucky","SEC","4-2",0.913914573579082,112.367730874482,13,91.501098802796,26,69.6637829207328,80,"21.6-9.4","11.9-6.1",-0.304172866441384,86,2022-11-28
"10",10,"Indiana","B10","6-0",0.912124236481674,111.37831664661,22,90.8733936012805,18,69.3389443058891,93,"22.5-8.5","13-7",0.891653632113366,25,2022-11-28
"11",11,"West Virginia","B12","6-1",0.911400708071223,111.69696099704,17,91.2046721823065,23,69.2884624695091,95,"21.1-9.9","10.2-7.8",0.943282730047646,22,2022-11-28
"12",12,"Connecticut","BE","8-0",0.910687778890953,112.009409772538,15,91.529787684675,27,67.9447252987886,174,"24.8-6.2","14.5-5.5",1.88667079494034,3,2022-11-28
"13",13,"Virginia","ACC","5-0",0.910456414206165,112.006787174693,16,91.5502607132382,28,60.6464143661231,362,"23.1-5.9","15.1-4.9",1.49686918594027,6,2022-11-28
"14",14,"Creighton","BE","6-1",0.906965513769437,113.49676392817,11,93.1082371541297,41,67.7994058528429,184,"22.9-8.1","14.3-5.7",1.25755349168094,12,2022-11-28
"15",15,"Duke","ACC","6-2",0.90675815679422,110.997675952692,27,91.0775255702752,20,65.3544656135031,314,"22.5-8.5","14.2-5.8",0.372140925943045,52,2022-11-28
"16",16,"Saint Mary's","WCC","6-1",0.905297410642405,106.116687081612,74,87.2025029323365,4,64.8156962479284,327,"24.6-6.4","12.4-3.6",0.452402927461146,46,2022-11-28
"17",17,"Alabama","SEC","6-1",0.903546503235897,109.493324389716,37,90.1359118097635,15,72.3847196321543,10,"21.1-9.9","11.5-6.5",1.64001474932583,5,2022-11-28
"18",18,"Illinois","B10","5-1",0.901864110494602,110.643750232383,29,91.2347988347741,24,71.749230116522,22,"21.9-9.1","13.1-6.9",0.509464254906704,43,2022-11-28
"19",19,"San Diego St.","MWC","4-2",0.900579289169886,108.850356428594,45,89.8687173316799,12,68.6784434959156,128,"22.7-7.3","13.6-4.4",0.818894907451158,30,2022-11-28
"20",20,"Arkansas","SEC","6-1",0.895257795332629,105.652564717761,79,87.6701321888728,5,71.1369497488799,35,"21.4-9.6","11-7",0.867297431817747,27,2022-11-28
"21",21,"Memphis","Amer","4-2",0.894025842500808,108.412447942615,48,90.0625749452046,14,68.5086990423557,142,"22.7-8.3","13.4-4.6",0.63250725807758,38,2022-11-28
"22",22,"North Carolina","ACC","5-2",0.891944195885192,114.491156067203,6,95.292737428661,65,67.5829825817124,199,"21.3-9.7","13.7-6.3",0.17668216237542,59,2022-11-28
"23",23,"Maryland","B10","6-0",0.889671795410693,112.381522468951,12,93.7270744956924,48,67.3636116027973,210,"22.1-8.9","12.4-7.6",1.14737382566958,14,2022-11-28
"24",24,"Kansas","B12","7-1",0.889472384105869,109.066482306685,42,90.9783629154926,19,69.1157809663481,104,"19.2-11.8","9.1-8.9",1.67283098039313,4,2022-11-28
"25",25,"Texas Tech","B12","4-2",0.887514897330368,106.22353161269,72,88.7592704472224,10,66.5354869676367,266,"19.4-11.6","9-9",-0.303431546514919,85,2022-11-28
"26",26,"Auburn","SEC","7-0",0.887309025432513,103.873605681235,114,86.8112501212144,3,69.1922379558091,101,"21.6-9.4","10.8-7.2",1.27722695136644,10,2022-11-28
"27",27,"Iowa","B10","5-1",0.880367801460152,114.446228126893,7,96.2113201576213,82,71.3149187334731,30,"20.9-10.1","11.9-8.1",0.664294281499137,35,2022-11-28
"28",28,"Kansas St.","B12","6-0",0.870175370315552,109.496792582502,36,92.8012013460277,39,68.562539693799,135,"20.1-10.9","8.3-9.7",1.19480186349544,13,2022-11-28
"29",29,"Xavier","BE","4-3",0.863310806318855,114.224408467614,8,97.3096809166391,96,69.9679851052459,71,"19.4-11.6","12.4-7.6",-0.353492555845161,87,2022-11-28
"30",30,"Ohio St.","B10","5-1",0.863178720576682,114.161537433991,9,97.265582803141,93,66.2140399924221,284,"19.2-11.8","10.6-9.4",0.747189559891513,32,2022-11-28
"31",31,"Michigan St.","B10","5-2",0.862680626702419,111.673913552597,18,95.1809752956989,64,65.4086433713064,308,"19.1-11.9","10.7-9.3",1.08951765138844,16,2022-11-28
"32",32,"Oklahoma St.","B12","5-2",0.85813725270586,105.846056230603,76,90.5110863775092,17,69.2824780380854,96,"16.7-14.3","7.9-10.1",-0.867726668100204,123,2022-11-28
"33",33,"Virginia Tech","ACC","7-1",0.858112853245695,111.526215769499,20,95.3699667770556,67,64.6182666382806,334,"21.7-9.3","12.5-7.5",0.475621597112989,44,2022-11-28
"34",34,"Oklahoma","B12","6-1",0.857148672985623,107.777305170117,54,92.2274499205702,34,64.156249359387,343,"17.8-13.2","7.8-10.2",0.807734128568667,31,2022-11-28
"35",35,"Utah St.","MWC","5-0",0.853565453334896,109.709728007398,34,94.1178091991905,51,70.1875343782743,60,"22.4-6.6","12.3-5.7",0.992994816452183,21,2022-11-28
"36",36,"Iowa St.","B12","5-1",0.851322662235058,104.772429392491,101,90.0216698769575,13,67.7596317052545,187,"18-13","7.6-10.4",0.826775405859462,29,2022-11-28
"37",37,"Mississippi St.","SEC","7-0",0.849135740147058,102.217998541502,149,87.9581331420101,6,64.7419293112913,330,"21.4-9.6","9.5-8.5",1.33815386342623,8,2022-11-28
"38",38,"Arizona St.","P12","6-1",0.844237664140898,104.486009438717,104,90.2052590924363,16,68.3836478611943,153,"20.4-10.6","11.8-8.2",0.187040152168441,57,2022-11-28
"39",39,"Texas A&M","SEC","4-2",0.841541176333023,110.891480767977,28,95.904919111541,78,68.2345733441268,159,"18.7-12.3","9.1-8.9",-0.61539988568333,108,2022-11-28
"40",40,"Rutgers","B10","5-1",0.836191835522297,102.081820170095,153,88.5902165940244,9,68.1150831051949,167,"18.9-12.1","10.2-9.8",-0.40295991863124,91,2022-11-28
"41",41,"UAB","CUSA","5-1",0.831192205529671,111.282709060614,24,96.8783893587858,89,72.4898371001948,8,"23.6-7.4","14.9-5.1",-0.290515168787824,84,2022-11-28
"42",42,"North Carolina St.","ACC","6-1",0.830490306579857,111.196621647918,25,96.8454934523866,88,70.6812478965155,51,"20.7-10.3","11.4-8.6",0.687535436353521,34,2022-11-28
"43",43,"Seton Hall","BE","4-3",0.829129840780227,105.050042243239,93,91.5688701560899,29,67.5665768669659,201,"17.8-13.2","11.2-8.8",-1.05557979095384,143,2022-11-28
"44",44,"Missouri","SEC","7-0",0.825690452348752,113.742573337897,10,99.3537490177355,133,71.8113681519124,21,"19.3-11.7","8.7-9.3",0.352910194073668,54,2022-11-28
"45",45,"Wisconsin","B10","5-1",0.825378546644186,100.916240286307,180,88.166592310735,7,65.1843044115569,319,"19-12","10-10",1.04786813935689,17,2022-11-28
"46",46,"TCU","B12","5-1",0.824513170131755,106.146458479395,73,92.7843665531594,38,68.4371337716473,151,"17.2-13.8","6.8-11.2",-0.163337158677628,76,2022-11-28
"47",47,"Marquette","BE","5-2",0.823665262167886,106.685779519287,68,93.3032388440544,43,72.1345060037741,16,"18.5-12.5","11.1-8.9",-0.202738207869437,77,2022-11-28
"48",48,"Penn St.","B10","6-1",0.82141309959127,107.963483382132,52,94.5474359838855,56,66.3534827374582,276,"18.8-12.2","9.5-10.5",0.635218123143143,37,2022-11-28
"49",49,"Miami FL","ACC","6-1",0.821247233164748,111.501098082891,21,97.6550477887332,101,67.6330929882861,197,"21.2-9.8","11.8-8.2",0.656740415743978,36,2022-11-28
"50",50,"Mississippi","SEC","6-1",0.81482289933939,108.132768271596,51,95.0611122308191,61,65.3519714477457,315,"18.8-12.2","8.9-9.1",0.625720646865457,40,2022-11-28
"51",51,"Saint Louis","A10","5-2",0.812089096834398,111.329427718871,23,98.0247889142798,105,70.1270055544804,64,"22.4-8.6","13-5",0.375230868361696,51,2022-11-28
"52",52,"Dayton","A10","3-4",0.803403438265316,103.075355294595,131,91.1996759998474,22,63.502251937944,353,"20.5-10.5","12.8-5.2",-1.97422280534327,232,2022-11-28
"53",53,"Florida","SEC","4-3",0.803355831701425,107.497863358936,57,95.1151438010493,62,70.8349863717945,48,"16.1-14.9","8.4-9.6",-1.05970878913375,144,2022-11-28
"54",54,"Drake","MVC","6-0",0.801979528510499,108.429534817053,47,96.0120135727625,79,66.9000958981997,239,"25-6","15.7-4.3",0.9396154374423,23,2022-11-28
"55",55,"Oregon","P12","3-4",0.801469680996972,109.781238113252,33,97.2360330318201,92,66.8931481693853,241,"17-14","10.8-9.2",-1.21944655378375,165,2022-11-28
"56",56,"Washington St.","P12","3-2",0.79986651110984,107.926291031293,53,95.6765946064759,72,66.3095050958024,279,"15.9-13.1","10.3-9.7",-0.974975024985286,134,2022-11-28
"57",57,"Boise St.","MWC","4-2",0.792505171063673,103.049478193087,132,91.7144046401656,31,66.7036928684459,253,"19-11","9.9-7.1",-0.492517883918491,99,2022-11-28
"58",58,"Stanford","P12","3-4",0.791899327901136,105.020176413228,95,93.4982502278054,46,66.6401743530491,258,"16.8-14.2","10.9-9.1",-1.59794879087822,197,2022-11-28
"59",59,"LSU","SEC","6-1",0.789533928571448,104.252923779924,107,92.9306107077388,40,68.7258340347377,126,"18.3-12.7","7.6-10.4",0.114724150253542,65,2022-11-28
"60",60,"USC","P12","4-3",0.786894364435779,105.487904565872,83,94.1608480166194,52,68.9089467962873,116,"17.4-13.6","10.5-9.5",-1.10853008802064,150,2022-11-28
"61",61,"St. John's","BE","7-0",0.786581742314309,106.071612112869,75,94.6972202916228,59,74.7157287337324,1,"20-11","10-10",1.03397000591451,18,2022-11-28
