"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","9-1",0.974294343418787,113.116628922929,18,82.4615592624417,1,63.0733893352261,355,"28.4-2.6","16.7-1.3",1.84554514057149,7,2022-12-10
"2",2,"Tennessee","SEC","8-1",0.954048900001472,108.681173571798,57,83.4850461023576,2,68.181758461909,189,"25.4-5.6","14.5-3.5",1.31485068912604,17,2022-12-10
"3",3,"Connecticut","BE","11-0",0.948008202893498,115.811901483389,9,89.9728941960432,10,69.3925504611119,122,"27.3-3.7","16.3-3.7",3.00205852270974,2,2022-12-10
"4",4,"Purdue","B10","10-0",0.939754369592553,118.602621971017,2,93.4001208029712,33,65.4759455885494,307,"26-5","15.1-4.9",3.62070663688222,1,2022-12-10
"5",5,"UCLA","P12","8-2",0.938163069025049,116.205220486857,7,91.7333688283819,23,69.0135644836412,144,"23.9-7.1","15.8-4.2",0.687560933377879,36,2022-12-10
"6",6,"Texas","B12","7-1",0.936097472314393,112.26792430871,24,88.8958559911057,7,67.7899320507955,214,"23.1-7.9","12-6",0.865966346419008,29,2022-12-10
"7",7,"Kansas","B12","9-1",0.926433419391425,113.510314507846,16,91.0692021938234,18,69.2389217739689,129,"22.5-8.5","11.4-6.6",2.62051242550673,3,2022-12-10
"8",8,"Saint Mary's","WCC","8-3",0.925676189646658,108.737840055805,54,87.32418018978,3,64.5822582217895,336,"24.9-6.1","13.2-2.8",0.243684786529269,52,2022-12-10
"9",9,"Gonzaga","WCC","7-3",0.925079025053966,116.835752576155,5,93.8979604584851,38,71.1814131420684,59,"24.7-6.3","13.2-2.8",1.55121053465432,12,2022-12-10
"10",10,"Arizona","P12","8-1",0.924362852751938,121.007342483832,1,97.3376035845699,77,74.7670061438029,2,"24.9-6.1","14.5-5.5",2.10398988594319,6,2022-12-10
"11",11,"West Virginia","B12","8-2",0.921822954203487,114.762640457826,12,92.6020674567072,29,68.9826404630611,149,"21.8-9.2","11.1-6.9",1.17156014385797,22,2022-12-10
"12",12,"Duke","ACC","10-2",0.920972354488092,112.574110484571,22,90.9289581982334,17,65.9251591042758,294,"24-7","15-5",1.65356721749746,9,2022-12-10
"13",13,"Alabama","SEC","8-1",0.915777228502884,110.908369662444,39,90.1251567959022,12,72.9914835368818,19,"23.1-7.9","12.4-5.6",2.54204737487642,4,2022-12-10
"14",14,"Memphis","Amer","8-2",0.906725635369706,110.372604642948,44,90.5676611928233,14,69.40452266878,120,"23.8-7.2","13.7-4.3",1.28479455276474,19,2022-12-10
"15",15,"Kentucky","SEC","7-2",0.905720261948199,111.34170663376,31,91.4569064544038,20,69.2378424832543,130,"21.6-9.4","11.7-6.3",0.277212678043015,50,2022-12-10
"16",16,"Baylor","B12","7-2",0.901899452556334,115.848190780908,8,95.5229671726889,57,71.53057214197,49,"20.4-10.6","10.1-7.9",1.11970519420199,24,2022-12-10
"17",17,"Indiana","B10","8-2",0.898728051663719,111.637849029712,29,92.3346227471251,27,69.0728274776254,139,"21-10","11.8-8.2",0.93716213397768,26,2022-12-10
"18",18,"Iowa","B10","7-2",0.898433700719755,116.839195081878,4,96.6637527389241,72,70.526720832519,78,"21.5-9.5","12.5-7.5",0.726007804271024,35,2022-12-10
"19",19,"Maryland","B10","8-1",0.896465006437451,113.68648957059,15,94.2305654688414,41,67.1879151657953,243,"22-9","12.3-7.7",1.25424285002922,20,2022-12-10
"20",20,"Virginia","ACC","8-0",0.89455830951752,111.199638176075,34,92.332771195664,26,60.678761687135,361,"23-6","14.7-5.3",2.26857924339856,5,2022-12-10
"21",21,"Virginia Tech","ACC","9-1",0.892556370431901,114.549384665941,13,95.2884260336543,50,66.5236467452394,274,"23.9-7.1","14.4-5.6",1.1626229154603,23,2022-12-10
"22",22,"Illinois","B10","7-3",0.890704870424052,110.6712270678,40,92.2158910712933,25,72.279366592497,29,"20.9-10.1","11.2-8.8",0.529629440103189,40,2022-12-10
"23",23,"Auburn","SEC","8-1",0.890154007226797,106.143473139119,96,88.4866107405709,5,70.324213191347,85,"21.6-9.4","11.1-6.9",1.01269298658974,25,2022-12-10
"24",24,"Arkansas","SEC","9-1",0.881376331102858,107.846908550642,68,90.5877424944366,15,72.5331145600531,23,"21.9-9.1","10.9-7.1",1.29142264574168,18,2022-12-10
"25",25,"Xavier","BE","7-3",0.878920327153316,116.531779865424,6,98.081116231844,91,72.2944481564024,27,"20.7-10.3","12.8-7.2",0.634153570750427,37,2022-12-10
"26",26,"Creighton","BE","6-4",0.873483029236549,111.131945696101,36,93.9448994983874,39,70.3140518173326,87,"19.1-11.9","12.6-7.4",-0.598369462946323,88,2022-12-10
"27",27,"San Diego St.","MWC","7-3",0.873281334875945,108.414614797028,61,91.6623521075789,22,69.5547444123791,109,"21.4-8.6","12.5-5.5",0.761589770668522,33,2022-12-10
"28",28,"Marquette","BE","7-3",0.871896230910818,112.760066995766,19,95.43968269011,55,71.9393466573801,42,"20.1-10.9","12.5-7.5",-0.262340066566713,74,2022-12-10
"29",29,"Ohio St.","B10","7-2",0.871286257490126,117.488734932445,3,99.489147725071,116,67.0096729019068,252,"19.4-11.6","11-9",0.817683728907118,30,2022-12-10
"30",30,"North Carolina","ACC","6-4",0.869412127544653,115.45263190537,10,97.9062793222151,85,68.1654131879319,191,"19.9-11.1","12.8-7.2",-0.0939539303070365,65,2022-12-10
"31",31,"Utah St.","MWC","8-0",0.864295456219837,112.634394300883,21,95.8853119022843,63,71.2087940937051,57,"23.3-5.7","12.5-5.5",1.60631686526098,11,2022-12-10
"32",32,"Rutgers","B10","6-3",0.86281082893683,103.130349310051,162,87.8907923224145,4,68.1344399969279,192,"20.3-11.7","11.1-8.9",-0.590619594275398,85,2022-12-10
"33",33,"Texas Tech","B12","6-2",0.862360145657986,106.268824352827,92,90.5954437654587,16,67.1042604080596,247,"18.8-12.2","8.4-9.6",-0.303951463227738,76,2022-12-10
"34",34,"Oklahoma St.","B12","6-3",0.855521063827001,106.910168895193,82,91.590730420317,21,68.4554406549064,174,"16.9-14.1","8.1-9.9",-0.899155278347748,106,2022-12-10
"35",35,"Arizona St.","P12","9-1",0.850959317085306,104.870870823694,118,90.1287245238444,13,68.315502278621,184,"21.6-9.4","12.7-7.3",1.21061921906478,21,2022-12-10
"36",36,"Mississippi St.","SEC","8-0",0.850647588127507,103.117527353107,163,88.640782897872,6,64.882764526106,325,"21.9-9.1","9.9-8.1",1.48159469456388,13,2022-12-10
"37",37,"Penn St.","B10","7-3",0.848300428460472,110.098132758875,47,94.7925644311929,44,66.2905572006127,282,"19-12","10.1-9.9",0.162167214725478,56,2022-12-10
