"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","12-1",0.977193994313224,113.260617508611,17,81.6905524089271,2,63.7607091628722,347,"28.8-2.2","16.8-1.2",2.63748757611451,6,2022-12-24
"2",2,"Tennessee","SEC","10-2",0.964436351976251,107.292774273128,73,80.526447208116,1,68.2826991631056,204,"26.1-4.9","15.3-2.7",1.78502838067976,12,2022-12-24
"3",3,"UCLA","P12","11-2",0.96095721064514,117.546335174187,5,88.9689324112959,10,68.7769899472005,176,"26.1-4.9","17.1-2.9",1.90377982189642,11,2022-12-24
"4",4,"Connecticut","BE","13-0",0.958725711693534,115.750657780918,9,88.0520707065461,7,69.0637000943737,160,"28.2-2.8","17.2-2.8",3.75077195479391,1,2022-12-24
"5",5,"Kansas","B12","11-1",0.940032771671968,113.738418093804,16,89.5311629193951,15,69.958853360668,114,"23.7-7.3","12.2-5.8",3.20851629390014,3,2022-12-24
"6",6,"Arizona","P12","12-1",0.936694178470758,123.606583826821,1,97.7887888108281,91,74.2909790718289,8,"26-5","15-5",3.07839723419356,4,2022-12-24
"7",7,"Purdue","B10","12-0",0.932879241304958,116.30416296633,8,92.5138359154558,34,65.0664134776049,321,"25.9-5.1","14.9-5.1",3.57997907639973,2,2022-12-24
"8",8,"Saint Mary's","WCC","10-4",0.932765506532957,110.073825661128,44,87.5717505374287,5,64.3857910229172,335,"24.4-6.6","13.4-2.6",-0.109751593085634,62,2022-12-24
"9",9,"Texas","B12","10-1",0.928340708094461,112.018353919092,22,89.6511197890629,17,68.7097471593244,182,"22.6-8.4","11.4-6.6",1.25794507309703,20,2022-12-24
"10",10,"Alabama","SEC","10-2",0.911562406722328,111.205044962728,31,90.787181647628,20,75.0163083012456,4,"22.8-8.2","12.3-5.7",2.65489095316248,5,2022-12-24
"11",11,"West Virginia","B12","10-2",0.909994348865926,114.797813778213,12,93.8776927234696,45,69.1428174859689,156,"21-10","10.3-7.7",1.34265231695239,19,2022-12-24
"12",12,"Arkansas","SEC","11-1",0.909210238271187,108.796098676322,55,89.043503711292,11,72.5720378372199,30,"23.5-7.5","12.1-5.9",1.68074448255398,13,2022-12-24
"13",13,"Gonzaga","WCC","10-3",0.903363548786224,118.040994668084,4,97.190157832292,84,71.5326259329506,53,"24.3-6.7","12.3-3.7",2.14728217138572,9,2022-12-24
"14",14,"Duke","ACC","10-3",0.902800335156939,111.246295933672,30,91.6469464026329,24,66.5773849041247,273,"22.7-8.3","13.7-6.3",1.10280439331643,24,2022-12-24
"15",15,"Memphis","Amer","10-3",0.900404652083176,111.014048963787,33,91.6706333119537,25,71.0043589235123,70,"23.4-7.6","13.4-4.6",1.06719453299176,27,2022-12-24
"16",16,"San Diego St.","MWC","9-3",0.900096763350097,107.48717625994,72,88.7847598296691,9,71.0491121951575,67,"22.2-7.8","13.2-4.8",1.02408095693525,29,2022-12-24
"17",17,"Marquette","BE","9-4",0.898485959649433,115.044853526787,11,95.1745118454228,58,71.6001621173849,49,"21.2-9.8","13.2-6.8",-0.105630010117941,61,2022-12-24
"18",18,"Kentucky","SEC","8-3",0.893551111088996,109.508721576272,47,91.0128622719697,22,68.3499602132286,197,"20.5-10.5","11.1-6.9",0.046080418911618,58,2022-12-24
"19",19,"Baylor","B12","9-2",0.891546358867502,112.399056493482,19,93.5849821591771,43,70.2910659013767,100,"19.9-11.1","9.4-8.6",1.55635031906006,15,2022-12-24
"20",20,"Rutgers","B10","8-4",0.890990336724156,101.806296289671,188,84.8076076669005,3,67.9137373554646,218,"20.2-10.8","12.3-7.7",-1.14879728990341,94,2022-12-24
"21",21,"Ohio St.","B10","8-3",0.890730971504064,118.079473657475,2,98.3864576046308,100,67.734588511205,227,"20.1-10.9","12.1-7.9",0.45971377315084,41,2022-12-24
"22",22,"Virginia Tech","ACC","11-2",0.88807944055206,113.768879457049,15,95.0172467546461,54,66.4515282034224,279,"23.6-7.4","13.6-6.4",1.05196994715995,28,2022-12-24
"23",23,"Auburn","SEC","10-2",0.887436681615272,106.943349771814,80,89.3668292885144,13,70.0481641206049,110,"21.5-9.5","11.2-6.8",1.0821800582903,26,2022-12-24
"24",24,"Virginia","ACC","8-2",0.880695168958429,110.96798696251,34,93.2620321385065,42,61.6348985599974,361,"22-7","14-6",1.50557726007878,16,2022-12-24
"25",25,"Oklahoma St.","B12","8-4",0.879742613605674,106.507860729659,87,89.583911478344,16,69.1130944458499,157,"17.7-13.3","8.9-9.1",-0.844301097502571,84,2022-12-24
"26",26,"Xavier","BE","10-3",0.878879349608363,116.739766360471,6,98.2594614006669,97,72.850879636297,27,"21.2-9.8","13.2-6.8",1.09605683875455,25,2022-12-24
"27",27,"Creighton","BE","7-6",0.873689832703175,110.152738198075,43,93.101968826585,40,70.1433441670687,108,"18.5-12.5","12.5-7.5",-1.03778017252461,91,2022-12-24
"28",28,"Maryland","B10","9-3",0.86680407633007,110.939351738124,35,94.2654574382185,46,67.272310585513,247,"20.3-10.7","11.4-8.6",0.634961854927404,36,2022-12-24
"29",29,"Indiana","B10","10-3",0.863179635185629,108.581401136491,56,92.5112466807058,33,70.0096769834677,112,"19.7-11.3","10.7-9.3",0.871075706807428,31,2022-12-24
"30",30,"Iowa","B10","8-4",0.861591089968202,116.399444417679,7,99.2877120323835,119,72.1444944216927,37,"18.4-12.6","10.4-9.6",-0.831538924570841,81,2022-12-24
"31",31,"Texas Tech","B12","9-2",0.860204667779839,106.438420152315,90,90.8824937047175,21,69.0854376644325,158,"18.7-12.3","8.1-9.9",-0.200397739568183,64,2022-12-24
"32",32,"North Carolina","ACC","9-4",0.854790155973142,114.691395796245,13,98.3073954413177,99,69.56677458341,135,"20.6-10.4","12.6-7.4",0.782329891194757,33,2022-12-24
"33",33,"New Mexico","MWC","12-0",0.854715044481474,110.594790261755,38,94.8009892047712,52,72.9999704643119,25,"24.1-5.9","12.1-5.9",2.2692301592896,7,2022-12-24
"34",34,"Penn St.","B10","9-3",0.85351802391144,111.086569536817,32,95.3021185339072,60,67.0202765053164,258,"19.5-11.5","10.5-9.5",0.210842618285981,49,2022-12-24
"35",35,"North Carolina St.","ACC","11-3",0.852755538592015,112.220170365075,21,96.3256044069181,72,71.1944993408372,63,"21.4-9.6","11.4-8.6",0.177247574631263,50,2022-12-24
"36",36,"Florida Atlantic","CUSA","11-1",0.852727863153121,109.17987472302,49,93.7177241837597,44,68.5440368743486,190,"25.5-5.5","15.5-4.5",0.835789301692662,32,2022-12-24
"37",37,"Illinois","B10","8-4",0.851643664840463,108.11666176777,63,92.8745702300774,38,71.1807142621736,65,"19-12","10-10",-0.0825531968434418,59,2022-12-24
"38",38,"UAB","CUSA","10-2",0.849393968869982,112.336496446728,20,96.6481012622682,78,75.4369594091285,2,"24.6-6.4","15.6-4.4",0.109116957753118,53,2022-12-24
"39",39,"Wisconsin","B10","9-2",0.847703940213732,104.203637039179,134,89.7536174392387,18,64.072073880105,340,"19.8-10.2","11.9-8.1",2.14149269953652,10,2022-12-24
"40",40,"Kent St.","MAC","10-3",0.847020254924069,103.563413139673,147,89.2431852447414,12,70.5666355930802,90,"25.8-5.2","15.8-2.2",0.569397246052244,39,2022-12-24
