"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","19-2",0.970833941387744,118.902810889748,7,87.6639549832676,4,62.8406731963318,344,"28.2-2.8","16.2-1.8",4.62727366897064,5,2023-01-27
"2",2,"Tennessee","SEC","17-3",0.967558039525108,111.869001438621,43,83.2695636560922,1,66.8652405115444,195,"26.2-4.8","15.3-2.7",3.05715687638328,14,2023-01-27
"3",3,"Saint Mary's","WCC","18-4",0.949922024465724,113.111135626272,34,87.5732254821082,3,62.6101768745962,349,"25.7-5.3","14.7-1.3",2.07869327466245,25,2023-01-27
"4",4,"Alabama","SEC","18-2",0.947480102051719,115.527773686267,17,89.8354198988472,6,73.3780590563046,4,"26.4-4.6","15.7-2.3",5.98361368137046,2,2023-01-27
"5",5,"UCLA","P12","17-4",0.947366825297478,114.104994815418,25,88.7466019713911,5,65.9180844067967,241,"25.4-5.6","16.4-3.6",3.75970749077837,9,2023-01-27
"6",6,"Purdue","B10","20-1",0.941866943064626,119.154882660664,5,93.5259561654239,20,63.2989613886225,335,"27.8-3.2","16.8-3.2",6.48450879385058,1,2023-01-27
"7",7,"Connecticut","BE","16-6",0.933032413092476,116.908373433221,12,92.9746533077425,15,67.6027549866577,153,"23.1-7.9","12.1-7.9",2.33946126280944,21,2023-01-27
"8",8,"Marquette","BE","16-5",0.916553876994867,121.881808236766,1,98.9552246797143,80,69.2464988411505,74,"23.5-7.5","15.5-4.5",2.87824495743806,16,2023-01-27
"9",9,"Arizona","P12","18-3",0.914944550662791,116.593206987637,14,94.8332960621209,29,72.6236739159151,9,"25.5-5.5","14.5-5.5",4.9983162296378,3,2023-01-27
"10",10,"TCU","B12","16-4",0.913763387917633,111.832843813248,45,91.0807462738895,10,70.1054915556974,49,"22.6-8.4","11-7",2.75511860511555,19,2023-01-27
"11",11,"Iowa St.","B12","15-4",0.913257241382111,110.916038753008,58,90.3844022915095,8,64.2094354937814,312,"21.4-8.6","11.9-6.1",3.48140310884346,11,2023-01-27
"12",12,"Rutgers","B10","14-6",0.906183991867801,105.526988563735,135,86.6396396505464,2,65.5925273727701,257,"21.9-9.1","13.9-6.1",0.63351210369655,43,2023-01-27
"13",13,"Baylor","B12","15-5",0.906018943872437,120.147940676049,2,98.6603570844262,77,67.9322751595065,135,"21.3-9.7","10.6-7.4",3.432487101667,12,2023-01-27
"14",14,"Kansas","B12","16-4",0.904830640514453,114.671261169508,21,94.2768385265742,23,68.0560713795034,131,"22.2-8.8","10.6-7.4",4.75337896417925,4,2023-01-27
"15",15,"Texas","B12","17-3",0.903783349959456,116.232924866965,16,95.6613786781542,36,68.688915832738,97,"22.6-8.4","11.4-6.6",3.92996473110694,7,2023-01-27
"16",16,"Virginia","ACC","15-3",0.900719881819877,114.756867267854,19,94.7322898199848,28,61.2544792886044,360,"23.8-5.2","15.8-4.2",3.34306049091468,13,2023-01-27
"17",17,"Creighton","BE","12-8",0.900492931620798,114.724718421444,20,94.7266324048679,27,68.3064293740171,116,"19.6-11.4","13.6-6.4",-0.163230048358079,54,2023-01-27
"18",18,"San Diego St.","MWC","16-4",0.899026911676556,114.090902123237,26,94.3365449067736,24,67.4045187878431,163,"22.9-7.1","13.9-4.1",2.87296041230113,17,2023-01-27
"19",19,"Xavier","BE","17-4",0.885102940638496,119.36472038185,4,99.9477341245767,104,71.7378375552033,16,"23.4-7.6","15.4-4.6",3.92376455317077,8,2023-01-27
"20",20,"Boise St.","MWC","16-5",0.881959596469531,107.917112603556,98,90.6026551955597,9,67.3722246651915,168,"22.8-8.2","12.8-5.2",1.35696222429351,31,2023-01-27
"21",21,"West Virginia","B12","12-8",0.87780497664304,114.499933094318,22,96.4584973335459,43,68.0323476092209,132,"17.5-13.5","6.9-11.1",0.22475787910815,51,2023-01-27
"22",22,"Ohio St.","B10","11-9",0.877121213124325,118.259623802003,8,99.680890835289,98,66.7578451070977,200,"17.5-13.5","9.5-10.5",-1.29216480915013,80,2023-01-27
"23",23,"Kansas St.","B12","17-3",0.874049321237042,114.061159355365,27,96.3780597944303,42,68.7852985979977,87,"22.7-8.3","11-7",3.96863863547217,6,2023-01-27
"24",24,"Arkansas","SEC","14-6",0.873208702429668,109.255763096571,80,92.3787968721933,12,69.4823684033842,64,"20.1-10.9","8.8-9.2",0.377462288513742,47,2023-01-27
"25",25,"Gonzaga","WCC","17-4",0.872511608455492,119.636855623948,3,101.211569076495,121,70.4899103743652,39,"24.1-6.9","12.2-3.8",3.53387296174988,10,2023-01-27
"26",26,"Auburn","SEC","16-4",0.86805064493229,110.005102880466,70,93.3835575456144,18,67.7285360511068,144,"21.2-9.8","10.8-7.2",2.19697818670349,22,2023-01-27
"27",27,"Memphis","Amer","16-5",0.866521688173447,113.598242726957,31,96.5452372123958,45,71.5699486453169,18,"22.5-8.5","12.5-5.5",2.05319382526291,26,2023-01-27
"28",28,"Texas A&M","SEC","14-6",0.866206061978767,114.275723397526,24,97.1440425078289,54,66.4723931870586,216,"20.3-10.7","12.3-5.7",-0.216385209587946,58,2023-01-27
"29",29,"New Mexico","MWC","19-3",0.864692290462936,113.9946720189,28,97.0147301376948,52,71.297960558131,23,"24.9-6.1","11.9-6.1",2.80060415293412,18,2023-01-27
"30",30,"Utah","P12","15-7",0.863670545398411,109.248604084389,81,93.0460141430335,16,66.7412494135282,204,"20.3-10.7","13.3-6.7",-0.214982463377065,57,2023-01-27
"31",31,"Providence","BE","16-5",0.855437160125855,114.408063227205,23,98.0200160355852,71,67.3085594593162,172,"22-9","14-6",1.71657233273799,28,2023-01-27
"32",32,"Oklahoma St.","B12","11-9",0.847749937247157,104.34438735013,172,89.8720650296127,7,67.375429295092,167,"16.3-14.7","7.4-10.6",-0.919637018097109,72,2023-01-27
"33",33,"Liberty","ASun","17-5",0.84697639319261,109.538925905268,77,94.3952122903826,25,62.8613272618045,343,"24.8-6.2","15.8-2.2",-1.02652865025896,76,2023-01-27
"34",34,"Florida Atlantic","CUSA","20-1",0.846656923516186,112.721575449964,36,97.1586667015998,55,67.3874172133274,166,"27.8-3.2","17.8-2.2",2.98531910575704,15,2023-01-27
"35",35,"North Carolina","ACC","15-6",0.844932098073277,113.461747418263,32,97.9091746859249,70,68.7333271808912,92,"21-10","13-7",1.6203624806152,29,2023-01-27
"36",36,"Indiana","B10","14-6",0.843403287436349,112.721944650003,35,97.3691291204831,59,68.7151080464803,95,"19.4-11.6","10.4-9.6",1.12329334139529,36,2023-01-27
"37",37,"North Carolina St.","ACC","16-5",0.841863815923714,112.301303812965,39,97.1037610796535,53,70.1080727060604,48,"22.4-8.6","12.4-7.6",1.22798942510766,35,2023-01-27
"38",38,"USC","P12","15-6",0.839975848412022,111.995600254553,41,96.9583462684323,51,67.4713789779887,161,"21.5-9.5","13.5-6.5",1.88368980029345,27,2023-01-27
"39",39,"Michigan St.","B10","14-7",0.838904354733946,110.563576526065,61,95.7847884205915,37,64.273336387933,311,"19-12","11-9",1.28373986373459,33,2023-01-27
"40",40,"Florida","SEC","12-8",0.833247699985591,105.067373083001,148,91.3505471937711,11,69.5591927130667,61,"17.6-13.4","10.3-7.7",-0.996134448919646,75,2023-01-27
"41",41,"Miami FL","ACC","16-4",0.830625260284342,117.428670487978,10,102.26470105498,143,67.7970882156804,141,"22.1-7.9","13.1-6.9",2.16079589278767,24,2023-01-27
"42",42,"Illinois","B10","14-6",0.830317681617042,109.702818847852,74,95.5546663407782,34,69.6466751945,56,"19.6-11.4","10.6-9.4",0.647480250989606,42,2023-01-27
"43",43,"Duke","ACC","14-6",0.829496888601664,111.131116092071,51,96.8477143780359,48,65.5350795963248,260,"20.7-10.3","11.7-8.3",1.02327047718826,38,2023-01-27
"44",44,"Northwestern","B10","14-5",0.826340659356292,106.975270927497,114,93.4057786353501,19,66.4069537996432,220,"20-11","11-9",1.08394454654174,37,2023-01-27
"45",45,"Penn St.","B10","13-7",0.823280192076502,113.415452771967,33,99.2116000582714,85,65.3056638950368,273,"18.7-12.3","9.7-10.3",-0.336619019857742,59,2023-01-27
"46",46,"Utah St.","MWC","16-5",0.821382326436469,116.726532872262,13,102.223412534947,141,68.9552390117104,82,"22-9","11-7",1.24700369473304,34,2023-01-27
"47",47,"Virginia Tech","ACC","12-8",0.820390431040163,111.52048077028,49,97.7215142954006,64,65.881121796362,244,"19.4-11.6","9.4-10.6",-1.47040450357958,87,2023-01-27
"48",48,"UCF","Amer","13-7",0.820238489822424,111.033843872582,52,97.3038128962786,58,63.3806492467631,333,"19.8-10.2","10.8-7.2",-0.663741512818657,68,2023-01-27
"49",49,"Missouri","SEC","15-5",0.816742561461626,119.098608128603,6,104.585108996666,196,70.6093103305116,35,"21.3-9.7","9.8-8.2",1.51316104754247,30,2023-01-27
"50",50,"Iowa","B10","12-8",0.816030713393874,117.356756769607,11,103.098086540722,165,69.6901560661314,54,"17.6-13.4","9.6-10.4",-0.419400440220299,61,2023-01-27
"51",51,"Sam Houston St.","WAC","16-5",0.811156811696107,107.823971689261,100,94.9886122412698,30,65.0401492286237,285,"23.4-6.6","13.4-4.6",0.28381102742943,48,2023-01-27
"52",52,"Oklahoma","B12","11-9",0.805161079915571,111.424257318817,50,98.4909951217716,76,63.6991989729487,325,"14.9-16.1","5.7-12.3",-0.775147244012054,71,2023-01-27
"53",53,"Cincinnati","Amer","14-7",0.802568813852707,108.567543814859,91,96.1031684138608,39,68.120175396552,127,"19.9-11.1","10.9-7.1",-1.36384885176963,84,2023-01-27
"54",54,"Nevada","MWC","16-5",0.802556240628567,110.986781014127,56,98.2453367566914,72,65.524247601548,261,"21.9-9.1","11.9-6.1",2.18169423599812,23,2023-01-27
"55",55,"Texas Tech","B12","10-10",0.800666472168844,108.203640903137,95,95.8807290187416,38,67.3057821207294,174,"14.2-16.8","3.6-14.4",-3.09599787736741,127,2023-01-27
"56",56,"Kent St.","MAC","17-4",0.799506548978771,105.219523845124,140,93.2952753685791,17,68.2865677188148,118,"25.1-5.9","15.1-2.9",0.615257004941339,44,2023-01-27
"57",57,"Kentucky","SEC","14-6",0.799055306948269,112.634224228789,37,99.894116774599,103,65.5167705747171,262,"19-12","9.5-8.5",0.78458971560204,41,2023-01-27
"58",58,"Clemson","ACC","17-4",0.798631074609039,109.770599591391,72,97.3767499395497,61,67.657818603177,149,"23.2-7.8","15.2-4.8",1.33890307196158,32,2023-01-27
"59",59,"College of Charleston","CAA","21-1",0.797705389245738,109.181814964802,83,96.9028503483036,49,70.5038981582768,38,"28.7-2.3","16.7-1.3",2.53418812832934,20,2023-01-27
"60",60,"Washington St.","P12","9-13",0.797350443994909,110.270673328913,67,97.8879604934452,69,63.2651953207271,336,"14.3-16.7","9.3-10.7",-3.92705165137423,146,2023-01-27
"61",61,"Seton Hall","BE","12-9",0.795071649656212,104.50177829032,167,92.8802367078987,14,66.4106016421782,219,"17.2-13.8","10.2-9.8",-0.731244135256008,70,2023-01-27
"62",62,"Dayton","A10","13-8",0.794560900721962,106.369248879834,120,94.5657775695746,26,63.5638517086348,328,"20.4-10.6","12.4-5.6",-3.26096954079125,134,2023-01-27
"63",63,"Colorado","P12","12-10",0.794430622752242,105.239870436439,139,93.5682147429333,21,70.1215644234472,47,"16.6-14.4","8.6-11.4",-2.44012904388227,108,2023-01-27
