"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Connecticut","BE","29-8",0.959746894960105,121.293388969813,3,92.0591430767503,11,66.8440176592937,197,"29.8-8.2","13-7",4.9247120050213,13,2023-03-29
"2",2,"Alabama","SEC","31-6",0.95494457572093,116.108031982743,15,89.0302969526685,4,72.5966283833353,4,"31-6","16-2",10.1701798559513,1,2023-03-29
"3",3,"Houston","Amer","33-4",0.953180353781833,117.313838445525,13,90.2703573910573,5,63.4034160476027,341,"33-4","17-1",8.04782795636774,5,2023-03-29
"4",4,"UCLA","P12","31-6",0.952867038546102,114.902694105551,22,88.4688582461477,2,66.1198356676044,234,"31-6","18-2",8.41048040112096,4,2023-03-29
"5",5,"Tennessee","SEC","25-11",0.939846681290764,111.20790706981,57,87.5643233753823,1,65.1929390833665,285,"25-11","11-7",2.79904121248268,25,2023-03-29
"6",6,"Texas","B12","29-9",0.936877587084179,116.028773440308,16,91.7690425468689,10,68.5290972771909,115,"29-9","12-6",7.51363242515709,8,2023-03-29
"7",7,"Purdue","B10","29-6",0.933341966207086,117.867089866333,10,93.6966392273075,20,63.9755027090142,330,"29-6","15-5",9.38205351482615,3,2023-03-29
"8",8,"Arizona","P12","28-7",0.92950249005896,119.379836819413,7,95.3966227591961,34,72.2147685021177,10,"28-7","14-6",7.59286085956766,7,2023-03-29
"9",9,"San Diego St.","MWC","31-6",0.927583638931273,110.825791880669,60,88.7840742721428,3,65.7567537866779,263,"31.6-6.4","15-3",5.740793874941,10,2023-03-29
"10",10,"Gonzaga","WCC","31-6",0.924891344506851,123.149105394486,1,98.9951246316015,78,70.1690336418143,40,"31-6","14-2",6.64490168907584,9,2023-03-29
"11",11,"Saint Mary's","WCC","27-8",0.921276722410443,112.062498195064,44,90.4827484924348,6,61.9459966494441,359,"27-8","14-2",3.4296541834831,22,2023-03-29
"12",12,"Marquette","BE","29-7",0.91770702261348,118.535690089947,8,96.1116377379482,41,68.4239183833403,122,"29-7","17-3",7.68426449972187,6,2023-03-29
"13",13,"Kansas","B12","28-8",0.917371235394764,113.78456901845,30,92.2949238725773,13,69.0803401415246,83,"28-8","13-5",10.0527944111221,2,2023-03-29
"14",14,"Creighton","BE","24-13",0.916523398766492,114.921555096017,21,93.3074629929497,15,67.7282295836554,153,"24-13","14-6",2.02622249356617,31,2023-03-29
"15",15,"Duke","ACC","27-9",0.907664020972,113.290682569377,33,92.8720721974417,14,64.9090831404917,299,"27-9","14-6",4.54731701603876,16,2023-03-29
"16",16,"Memphis","Amer","26-9",0.902755137465254,115.370256523943,20,95.0486045258269,32,71.0448310071229,24,"26-9","13-5",4.7143299325371,14,2023-03-29
"17",17,"Baylor","B12","23-11",0.899171203324593,121.696706755537,2,100.611520504121,102,66.9257451604272,187,"23-11","11-7",5.21652236896025,12,2023-03-29
