"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Tennessee","SEC","14-2",0.977142939866661,112.905047609698,29,81.4502996255053,1,67.1546972054785,210,"27.5-3.5","16.6-1.4",2.92861741706322,11,2023-01-11
"2",2,"Houston","Amer","17-1",0.976383729110187,117.770704167295,8,85.2079170721271,2,63.4490392232,343,"29-2","17-1",4.13270751303225,4,2023-01-11
"3",3,"UCLA","P12","14-2",0.956782448702049,116.012929632841,14,88.6209832287521,7,67.2257667840138,203,"26.4-4.6","17.4-2.6",2.83336290000701,12,2023-01-11
"4",4,"Connecticut","BE","15-3",0.953934093817094,116.820448896344,11,89.757763505345,8,67.9140814479856,172,"26.1-4.9","15.1-4.9",3.88977785652584,5,2023-01-11
"5",5,"Saint Mary's","WCC","14-4",0.940570662853073,110.573733362688,51,86.9675315468795,4,63.4477398156241,344,"25-6","14-2",0.781167605407466,38,2023-01-11
"6",6,"Kansas","B12","15-1",0.939714585726176,116.665370687855,12,91.8801386690701,19,68.7949561335578,122,"25.2-5.8","13.4-4.6",5.43703805913696,1,2023-01-11
"7",7,"Alabama","SEC","14-2",0.93658774775671,113.711015343476,19,89.974145192726,10,73.9193759860545,4,"25.2-5.8","14.6-3.4",4.38956402904532,3,2023-01-11
"8",8,"Purdue","B10","15-1",0.935646154085195,119.051102412397,5,94.3285668254183,37,64.0227490061996,325,"26.6-4.4","15.6-4.4",4.59055518608133,2,2023-01-11
"9",9,"Arizona","P12","14-2",0.91894081820087,120.58829967842,3,97.6361835778241,77,72.7472553090701,14,"24.9-6.1","13.9-6.1",3.55225868217977,7,2023-01-11
"10",10,"San Diego St.","MWC","13-3",0.913723986205259,112.410239501274,31,91.5549782999525,16,69.0050858783721,111,"23.4-6.6","14.4-3.6",2.49543572698231,15,2023-01-11
"11",11,"Ohio St.","B10","10-5",0.911727844853149,120.997133950289,1,98.7637479771935,97,66.901887491782,227,"20.7-10.3","12.7-7.3",0.481527202888984,45,2023-01-11
"12",12,"Rutgers","B10","12-5",0.908613736562731,105.19596302526,125,86.1509526856889,3,66.2977568088178,252,"21.8-9.2","13.8-6.2",0.10447214190957,56,2023-01-11
"13",13,"Marquette","BE","14-4",0.90733357569128,120.665663763077,2,98.9517110303039,100,70.1070817138765,64,"23-8","15-5",2.17363203413264,17,2023-01-11
"14",14,"Iowa St.","B12","13-2",0.901879183743727,106.748860068668,99,88.0218404764299,5,65.0902672508173,300,"21.1-8.9","11.5-6.5",2.9495401364407,10,2023-01-11
"15",15,"Texas","B12","14-2",0.899898623596736,114.481128213878,18,94.5798912794975,39,68.6168874964596,135,"21.7-9.3","10.6-7.4",2.53207796218889,13,2023-01-11
"16",16,"Virginia","ACC","12-3",0.889061481059467,111.673900561297,38,93.1871614065946,23,61.6308128057478,361,"22.5-6.5","14.5-5.5",2.15845202239981,18,2023-01-11
"17",17,"North Carolina St.","ACC","13-4",0.884378883572551,113.090893215847,25,94.7529514784594,44,70.4863390725779,54,"22.8-8.2","12.8-7.2",1.10690736338247,34,2023-01-11
