"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","7-0",0.966792221917893,111.995955700174,16,83.5391162577041,1,63.7962937295495,351,"28.6-2.4","16.4-1.6",1.39989188047219,8,2022-11-30
"2",2,"Tennessee","SEC","6-1",0.943461721659641,108.015091621399,56,84.5649462281998,2,67.0567821705992,232,"24.4-6.6","13.7-4.3",1.13477112292346,18,2022-11-30
"3",3,"Texas","B12","5-0",0.938455790531697,111.906248803594,18,88.3008871018031,7,67.2831838671193,218,"23.5-7.5","12.2-5.8",0.872259525096521,25,2022-11-30
"4",4,"Gonzaga","WCC","5-2",0.936875851369456,118.246916379699,1,93.5236465329517,46,72.3835191162326,12,"25.6-5.4","13.6-2.4",1.37164296795679,10,2022-11-30
"5",5,"Arizona","P12","6-0",0.933752877806011,118.099390298063,2,93.8272451862015,48,74.0021232058939,4,"25.8-5.2","15.8-4.2",1.97204878561609,3,2022-11-30
"6",6,"Purdue","B10","7-0",0.928786801219618,115.878949109271,5,92.6866337845463,39,65.2797207448725,318,"25.1-5.9","14.2-5.8",2.93316894099014,1,2022-11-30
"7",7,"UCLA","P12","5-2",0.928076417244842,114.462284262782,7,91.6386577938581,30,68.3687307792898,153,"23-8","15.1-4.9",-0.203544654594502,75,2022-11-30
"8",8,"Indiana","B10","7-0",0.919807883586335,111.60146273492,22,90.2679875988124,17,69.3703637679188,97,"23.2-7.8","13.4-6.6",1.37102671412919,11,2022-11-30
"9",9,"West Virginia","B12","6-1",0.910991786639828,111.512559215276,24,91.0941229513728,26,69.3243734486311,100,"21.3-9.7","10.5-7.5",0.933014522666297,23,2022-11-30
"10",10,"Connecticut","BE","8-0",0.910914399488479,112.052935214227,15,91.5431476316137,29,68.1018698278094,170,"24.6-6.4","14.3-5.7",1.87820517884416,4,2022-11-30
"11",11,"Illinois","B10","6-1",0.909938138624046,109.640924861498,34,89.6659161837097,13,71.9252775942577,19,"22.4-8.6","13.3-6.7",0.66318761263955,37,2022-11-30
"12",12,"Duke","ACC","7-2",0.908879610797145,111.568347233686,23,91.344190292161,27,65.5293343984298,301,"22.9-8.1","14.3-5.7",0.793612041364124,31,2022-11-30
"13",13,"Kentucky","SEC","5-2",0.908811195053235,110.52053127443,29,90.4928115853119,20,69.2873359682177,101,"21.4-9.6","11.6-6.4",-0.298022431919802,82,2022-11-30
"14",14,"Creighton","BE","6-1",0.906805465135745,113.47109340349,11,93.1025210674589,44,68.0024988208196,172,"22.6-8.4","14.1-5.9",1.24571814112056,15,2022-11-30
"15",15,"Virginia","ACC","6-0",0.904934025837863,112.610996368986,12,92.5733245411936,37,60.6889003668364,362,"23.3-5.7","15-5",2.01055338721197,2,2022-11-30
"16",16,"Saint Mary's","WCC","6-2",0.902730606105979,105.963740699112,79,87.3011007719766,4,64.7772151472403,325,"23.6-7.4","12.3-3.7",-0.223879395260222,76,2022-11-30
"17",17,"Maryland","B10","7-0",0.901368273481006,112.486593118024,13,92.7994689877016,40,67.6787763163699,190,"22.7-8.3","12.9-7.1",1.29925265309689,13,2022-11-30
"18",18,"Alabama","SEC","6-1",0.900401625843684,109.206203169741,41,90.1780565268131,16,72.4943231698893,10,"21-10","11.4-6.6",1.50690475746099,6,2022-11-30
"19",19,"Baylor","B12","5-2",0.900091979779713,116.651960118363,3,96.355347038751,77,70.1934702367266,66,"19.5-11.5","9.9-8.1",0.296841980074936,54,2022-11-30
"20",20,"San Diego St.","MWC","5-2",0.897872377962213,109.308047329183,40,90.4813291604577,19,69.244117241482,105,"22.8-7.2","13.5-4.5",1.14769065311873,17,2022-11-30
"21",21,"Memphis","Amer","5-2",0.893843885067861,108.517050141439,49,90.1645172195055,15,68.5524985431334,142,"22.6-8.4","13.3-4.7",0.684162349357254,36,2022-11-30
"22",22,"Arkansas","SEC","6-1",0.892724231415549,105.309531154942,91,87.5888700585021,5,71.1539567539757,41,"21.5-9.5","10.9-7.1",0.823192308361421,28,2022-11-30
"23",23,"Kansas","B12","7-1",0.890142420632194,108.907713728457,45,90.7919581038155,22,69.0355347922125,115,"19.5-11.5","9.4-8.6",1.67713573999879,5,2022-11-30
"24",24,"Iowa","B10","6-1",0.888755096856539,116.007560838461,4,96.8295385607128,83,70.6252813319791,55,"21.4-9.6","12.2-7.8",0.85352722488875,26,2022-11-30
