"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","21-2",0.960399576053116,120.346956278829,7,91.2056793823501,8,62.784713962612,346,"28.2-2.8","16.2-1.8",5.22610301823896,5,2023-02-02
"2",2,"Tennessee","SEC","18-4",0.959141674863688,113.11663498748,42,85.969356716099,1,66.5067892993657,209,"25.3-5.7","14.3-3.7",2.94018361076225,14,2023-02-02
"3",3,"Purdue","B10","22-1",0.947424250674154,120.7720295474,4,93.9225613291918,15,63.3885596943994,334,"28.3-2.7","17.3-2.7",6.96546658420566,1,2023-02-02
"4",4,"Alabama","SEC","19-3",0.946485185494683,116.304033828322,19,90.5950274171445,6,73.5130013342203,2,"25.8-5.2","15.8-2.2",5.63390199141027,3,2023-02-02
"5",5,"UCLA","P12","18-4",0.943034973145019,114.418888226617,29,89.6405936839247,4,65.9588334371397,242,"25.5-5.5","16.5-3.5",3.67025700871365,10,2023-02-02
"6",6,"Saint Mary's","WCC","20-4",0.941482726144804,113.451930173398,38,89.103833124424,3,62.1829188733361,352,"25.9-5.1","14.9-1.1",2.44888221212532,19,2023-02-02
"7",7,"Connecticut","BE","17-6",0.926157958044708,118.348479421567,12,94.9841759530764,21,67.7137942635811,140,"23-8","12-8",2.40348934450964,20,2023-02-02
"8",8,"Arizona","P12","20-3",0.91518391514045,118.734689225508,9,96.5492513437961,33,72.4444853738905,9,"26-5","15-5",5.42595431354732,4,2023-02-02
"9",9,"Kansas","B12","18-4",0.911914281952701,116.073531166575,20,94.7257621201054,20,68.5599418952174,103,"23-8","11-7",5.84101805654733,2,2023-02-02
"10",10,"Marquette","BE","18-5",0.909579606187518,122.417407742001,1,100.152732584889,83,69.2228538131275,74,"23.8-7.2","15.8-4.2",3.25809050104888,13,2023-02-02
"11",11,"Creighton","BE","14-8",0.905643698868198,114.578588112819,26,94.1230404988693,17,68.010071593948,126,"20.2-10.8","14.2-5.8",0.297907232569981,49,2023-02-02
"12",12,"TCU","B12","17-5",0.905196224585381,113.574064865694,36,93.3402558443524,14,69.7510357086508,53,"22-9","11-7",2.61350235586469,17,2023-02-02
"13",13,"Texas","B12","18-4",0.902848982455318,117.96542446573,14,97.1776145130373,39,68.5357709886732,106,"22.8-8.2","11.8-6.2",4.38779904002506,6,2023-02-02
"14",14,"Baylor","B12","16-6",0.902537742641934,120.565819492666,5,99.3503759606008,73,67.4561203261148,155,"21.1-9.9","10.1-7.9",3.60035149288596,11,2023-02-02
"15",15,"Rutgers","B10","15-7",0.90112362473536,107.503360774211,120,88.7095910518847,2,66.2157938507816,227,"21.3-9.7","13.3-6.7",0.203600013787954,50,2023-02-02
"16",16,"San Diego St.","MWC","17-5",0.898277997514489,115.548567907249,22,95.6101627808068,23,67.0944246558905,178,"22.5-7.5","13.5-4.5",2.48469424757182,18,2023-02-02
"17",17,"Iowa St.","B12","15-6",0.895688188092165,111.319933563151,59,92.33596819239,10,64.0449700197056,319,"19.8-10.2","10.8-7.2",2.6578717978643,15,2023-02-02
"18",18,"Virginia","ACC","17-3",0.890203128038563,115.026296812648,24,95.8875958022162,26,61.5346789118462,359,"23.9-5.1","15.9-4.1",3.5113520353082,12,2023-02-02
"19",19,"Boise St.","MWC","18-5",0.883269408756771,109.492024888334,93,91.8238844765916,9,66.7653277685033,200,"23.2-7.8","13.2-4.8",1.56556660066961,31,2023-02-02
"20",20,"Kansas St.","B12","18-4",0.881371162158102,114.072674024888,31,95.8175860841292,25,69.2666589082664,72,"22.8-8.2","10.8-7.2",3.99300090597245,8,2023-02-02
"21",21,"Arkansas","SEC","15-7",0.879340386830255,110.223809069836,76,92.7400116887655,11,69.3651230682934,67,"20.3-10.7","9.3-8.7",0.473329218095915,43,2023-02-02
"22",22,"West Virginia","B12","13-9",0.878781035158722,116.512150457287,17,98.0757513117562,47,67.9220911335713,131,"17.6-13.4","6.6-11.4",0.414656068440014,46,2023-02-02
"23",23,"Gonzaga","WCC","19-4",0.878599637613901,120.813104508832,3,101.711190330108,109,70.0359404001333,43,"24.7-6.3","12.7-3.3",3.79485877226171,9,2023-02-02
"24",24,"Xavier","BE","18-5",0.877032226607333,120.515610663578,6,101.589750405849,108,71.2927774499109,22,"23.4-7.6","15.4-4.6",4.07803138508106,7,2023-02-02
"25",25,"Oklahoma St.","B12","13-9",0.87529680321886,106.849556595144,132,90.1951851110284,5,67.4667378182741,154,"17.5-13.5","8.5-9.5",-0.276497528616647,60,2023-02-02
"26",26,"Auburn","SEC","17-5",0.866490364002829,112.876410357545,46,95.9340230126871,28,67.6357940177178,146,"21.1-9.9","11.1-6.9",1.78632042075376,27,2023-02-02
"27",27,"Duke","ACC","16-6",0.857020146531051,112.871400293465,47,96.5953941091092,34,65.5087181413342,266,"21.7-9.3","12.7-7.3",1.36799830294166,32,2023-02-02
"28",28,"Memphis","Amer","17-5",0.856885177714766,114.262188908099,30,97.7949941834597,45,71.314489372636,21,"22.6-8.4","12.6-5.4",2.09642679084044,22,2023-02-02
"29",29,"Texas A&M","SEC","15-7",0.855764939132969,114.771587183484,25,98.3087855897139,54,66.5404268206154,208,"20-11","12-6",-0.386120228007135,63,2023-02-02
"30",30,"North Carolina St.","ACC","18-5",0.854761230767442,114.539735922383,28,98.179389935482,50,69.7792985514868,52,"23.2-7.8","13.2-6.8",1.66819315600664,29,2023-02-02
"31",31,"Providence","BE","17-6",0.848996781417858,115.305305028271,23,99.2290579171957,71,66.9156023708036,187,"22-9","14-6",1.6979069639448,28,2023-02-02
"32",32,"Indiana","B10","15-7",0.848759191778815,114.07113315959,32,98.1827692899017,51,68.2189602571816,120,"19.4-11.6","10.4-9.6",0.977048069149078,35,2023-02-02
"33",33,"Liberty","ASun","19-5",0.847753236768541,111.522565196954,52,96.0544328832716,29,63.1108105300321,338,"24.9-6.1","15.9-2.1",-0.954486846341917,67,2023-02-02
"34",34,"New Mexico","MWC","19-4",0.844642855755386,114.563818404049,27,98.8791462015662,65,71.0930945679957,27,"24.3-6.7","11.3-6.7",2.28532138950017,21,2023-02-02
"35",35,"Missouri","SEC","17-5",0.843768942013838,121.712579905443,2,105.109901227818,184,70.4018049526043,37,"22.4-8.6","10.4-7.6",2.0276917439699,23,2023-02-02
"36",36,"Ohio St.","B10","11-11",0.839800855309034,116.900512777855,15,101.216146091949,100,66.8422059401264,191,"15.7-15.3","7.7-12.3",-2.42405542089482,103,2023-02-02
"37",37,"Illinois","B10","16-6",0.838922802038577,109.323084893379,97,94.7089863301494,19,69.79245499238,50,"20.4-10.6","11.4-8.6",1.12118738791059,33,2023-02-02
"38",38,"Utah St.","MWC","18-5",0.837764112664543,118.564363288322,10,102.79130094837,135,68.3158206670394,116,"23.1-7.9","12.1-5.9",1.60542248885076,30,2023-02-02
"39",39,"Florida","SEC","13-9",0.835095040303294,104.651695788819,181,90.8835348739536,7,69.3078129918491,68,"18.3-12.7","11.3-6.7",-0.778619164840867,65,2023-02-02
"40",40,"North Carolina","ACC","15-7",0.832824893687485,113.556093905247,37,98.7571445721455,62,68.6523868535726,96,"20-11","12-8",0.61943420064055,40,2023-02-02
"41",41,"Florida Atlantic","CUSA","21-2",0.832809738480777,112.863992814159,48,98.1561690893628,49,67.6356495921812,147,"27.3-3.7","17.3-2.7",2.62930647392636,16,2023-02-02
"42",42,"USC","P12","16-6",0.831910623127648,113.009985363044,43,98.3382213379477,55,67.7137492238602,141,"21.8-9.2","13.8-6.2",1.86533110854641,26,2023-02-02
"43",43,"Penn St.","B10","14-8",0.831197352245746,115.85359235534,21,100.857300508378,91,64.9777633795324,289,"19.1-11.9","10.1-9.9",-0.324459146432428,61,2023-02-02
"44",44,"Michigan St.","B10","14-8",0.830593836646451,111.057358309205,65,96.7180167509415,35,64.6084095279544,297,"18.8-12.2","10.8-9.2",1.05112873768468,34,2023-02-02
"45",45,"Miami FL","ACC","17-5",0.828343070697827,118.384649268411,11,103.241987539746,144,68.0651235760954,124,"22-8","13-7",1.88946613911261,25,2023-02-02
"46",46,"Cincinnati","Amer","15-8",0.826616075305679,110.844622309963,69,96.7681531503351,37,67.8848352097035,133,"20.2-10.8","11.2-6.8",-1.61541942782075,79,2023-02-02
"47",47,"Seton Hall","BE","14-9",0.825836063982662,106.843394136778,133,93.3191267400683,13,66.2313124759062,223,"18.6-12.4","11.6-8.4",-0.0927718452373546,56,2023-02-02
"48",48,"Iowa","B10","14-8",0.82572653152736,119.908484939247,8,104.737368429303,178,69.9393139272959,47,"18.8-12.2","10.8-9.2",0.180060740032151,52,2023-02-02
