"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","12-1",0.976615342559531,113.326772982317,18,81.920772949076,2,63.782721243599,347,"28.8-2.2","16.8-1.2",2.63331192289979,6,2022-12-27
"2",2,"Tennessee","SEC","10-2",0.964251493646867,107.438256388008,74,80.6733414400303,1,68.2877270086342,203,"26.1-4.9","15.3-2.7",1.78385765512843,12,2022-12-27
"3",3,"UCLA","P12","11-2",0.960452916439419,117.670278376047,6,89.1662604706028,10,68.8057557015597,177,"26.1-4.9","17.1-2.9",1.90296740732971,11,2022-12-27
"4",4,"Connecticut","BE","13-0",0.95818165324834,115.805114012701,10,88.1982211779678,7,69.0767230616241,161,"28.1-2.9","17.1-2.9",3.74425291129572,1,2022-12-27
"5",5,"Kansas","B12","11-1",0.939134050956429,113.667763447137,17,89.5988127253021,15,70.0147849676431,113,"23.6-7.4","12.1-5.9",3.19181712621973,3,2022-12-27
"6",6,"Arizona","P12","12-1",0.936185623097963,123.684462048196,1,97.9231286213484,90,74.3002059315538,8,"26-5","15-5",3.0860511121604,4,2022-12-27
"7",7,"Purdue","B10","12-0",0.933022949007411,116.257608023229,9,92.4583315994965,33,65.1210859473144,319,"26-5","15-5",3.62057448760039,2,2022-12-27
"8",8,"Saint Mary's","WCC","10-4",0.931944189234217,110.143858315577,41,87.7267522425851,5,64.3946391271777,336,"24.3-6.7","13.3-2.7",-0.0938785858016307,62,2022-12-27
"9",9,"Texas","B12","11-1",0.925307876943123,112.923443571236,19,90.7276451849026,18,68.6689355473807,183,"22.4-8.6","11.2-6.8",1.29510178743137,20,2022-12-27
"10",10,"Marquette","BE","10-4",0.911337352300536,118.139493631808,2,96.4718162849712,72,71.1219489423749,65,"21.9-9.1","13.9-6.1",0.214245044044832,48,2022-12-27
"11",11,"Alabama","SEC","10-2",0.909947683509356,111.312759741808,29,91.0322446399467,19,75.0268086798984,4,"22.7-8.3","12.2-5.8",2.65131457151426,5,2022-12-27
"12",12,"West Virginia","B12","10-2",0.909523908211053,114.924740346616,12,94.028330170288,45,69.1442977334098,157,"21-10","10.3-7.7",1.34753508245151,19,2022-12-27
"13",13,"Arkansas","SEC","11-1",0.908890359800655,109.020337591373,53,89.2570546383308,11,72.576779837295,30,"23.5-7.5","12.1-5.9",1.68891042451596,13,2022-12-27
"14",14,"Gonzaga","WCC","10-3",0.903355322189056,118.125463467884,3,97.2605029702612,84,71.5435509529638,52,"24.3-6.7","12.3-3.7",2.14344278553259,10,2022-12-27
"15",15,"Duke","ACC","10-3",0.901476033454354,111.554205887587,27,92.0205616508724,26,66.5807906566794,275,"22.7-8.3","13.7-6.3",1.08814384994526,25,2022-12-27
"16",16,"San Diego St.","MWC","9-3",0.899451001567715,107.540492267641,71,88.8841277401884,9,71.0640928499443,67,"22.1-7.9","13.1-4.9",1.02181585727879,29,2022-12-27
"17",17,"Memphis","Amer","10-3",0.898560539999211,110.877248167722,34,91.7202038841028,24,71.1367354264873,64,"23.3-7.7","13.3-4.7",1.02878734168818,28,2022-12-27
"18",18,"Kentucky","SEC","8-3",0.892718280966716,109.596092853633,46,91.1546153019199,20,68.3466037396384,198,"20.5-10.5","11.1-6.9",0.0413382912250451,59,2022-12-27
"19",19,"Baylor","B12","9-2",0.892716298843819,112.350551734781,21,93.445756015983,43,70.4276169188766,97,"20-11","9.5-8.5",1.56527155840235,15,2022-12-27
"20",20,"Rutgers","B10","8-4",0.889852901179727,101.839661093483,189,84.921443246732,3,67.9681939102911,213,"20.2-10.8","12.2-7.8",-1.16164335638292,93,2022-12-27
"21",21,"Ohio St.","B10","8-3",0.889800054120416,118.067725915367,5,98.4582193161129,100,67.7115817220113,227,"20.1-10.9","12.1-7.9",0.467873775589425,42,2022-12-27
"22",22,"Virginia Tech","ACC","11-2",0.887438488040242,113.77461113363,16,95.0751990055941,54,66.4641792336463,279,"23.6-7.4","13.6-6.4",1.05220325828654,27,2022-12-27
"23",23,"Auburn","SEC","10-2",0.887280600918382,107.116985082582,80,89.5240822912499,13,70.0550973039465,111,"21.6-9.4","11.3-6.7",1.09212718388875,24,2022-12-27
"24",24,"Virginia","ACC","8-2",0.880351423452336,111.064968159418,33,93.3700644633482,42,61.626382662639,361,"22-7","14-6",1.5083983443975,16,2022-12-27
"25",25,"Oklahoma St.","B12","8-4",0.878588917777699,106.577346983047,89,89.7270507226355,16,69.1130727361865,158,"17.7-13.3","8.9-9.1",-0.856850972544774,84,2022-12-27
"26",26,"Xavier","BE","10-3",0.877948874338717,116.661924491707,7,98.2683597558115,98,72.9056812063515,26,"21.2-9.8","13.2-6.8",1.08136053639429,26,2022-12-27
"27",27,"Creighton","BE","8-6",0.875301900599003,109.952310346642,43,92.8139435335388,36,70.2193500101404,107,"18.7-12.3","12.7-7.3",-0.919993624257298,87,2022-12-27
"28",28,"Maryland","B10","9-3",0.866426506946227,111.082026590287,32,94.4135012513311,47,67.2727765582327,246,"20.3-10.7","11.4-8.6",0.640933587628666,37,2022-12-27
"29",29,"Texas Tech","B12","10-2",0.864249515415297,107.491338461431,72,91.5101606895464,23,69.4762943401873,141,"18.9-12.1","8.3-9.7",-0.162068032712348,64,2022-12-27
"30",30,"Indiana","B10","10-3",0.862420321991621,108.698307142552,58,92.6625209938757,35,70.006276165349,115,"19.7-11.3","10.7-9.3",0.869351246527413,31,2022-12-27
"31",31,"Utah St.","MWC","11-2",0.861901670956333,114.846298993249,13,97.9406883952045,91,71.5644040415075,51,"23.2-7.8","12.2-5.8",0.68631298608823,35,2022-12-27
"32",32,"Iowa","B10","8-4",0.860344573553027,116.28823247885,8,99.2827115046229,119,72.1792624541418,37,"18.4-12.6","10.4-9.6",-0.834880973168107,83,2022-12-27
"33",33,"New Mexico","MWC","12-0",0.855777771184186,110.833787998552,35,94.9349648668577,51,73.0250216832601,25,"24.1-5.9","12.1-5.9",2.32444324755752,7,2022-12-27
"34",34,"North Carolina","ACC","9-4",0.85468542094024,114.761616460149,14,98.3748005463871,99,69.5805139322898,133,"20.6-10.4","12.6-7.4",0.780730835822704,33,2022-12-27
"35",35,"Florida Atlantic","CUSA","11-1",0.852431203406918,109.262246440873,49,93.8076817344558,44,68.5587194976942,188,"25.5-5.5","15.5-4.5",0.836846586988152,32,2022-12-27
"36",36,"Penn St.","B10","9-3",0.852099425700183,111.120201922475,30,95.424701951187,59,67.0391706986373,258,"19.5-11.5","10.5-9.5",0.210820030994015,50,2022-12-27
"37",37,"North Carolina St.","ACC","11-3",0.851317557415584,112.268739318935,22,96.4629234158755,70,71.206900006764,61,"21.3-9.7","11.3-8.7",0.182283788557708,52,2022-12-27
