"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","23-2",0.962243742777835,121.139827174373,4,91.4113930103187,7,62.8983479974834,347,"28.4-2.6","16.4-1.6",6.09170643593397,4,2023-02-11
"2",2,"Alabama","SEC","22-3",0.952295625846698,117.659303451686,13,90.6910065423688,6,73.5002431833734,2,"26.6-4.4","16.6-1.4",7.42106390752912,1,2023-02-11
"3",3,"Tennessee","SEC","19-6",0.948718639164156,112.148311250802,49,87.0168497125569,1,66.257949874202,239,"23.4-7.6","12.4-5.6",2.52940020617349,23,2023-02-11
"4",4,"UCLA","P12","21-4",0.946453365182885,113.895891076978,34,88.7240499800258,2,66.2378674277009,241,"26-5","17-3",5.07461254732017,8,2023-02-11
"5",5,"Purdue","B10","23-2",0.942399801219822,120.461991147013,6,94.4715926862596,20,63.8978791204685,329,"27.6-3.4","16.6-3.4",7.16360588419532,2,2023-02-11
"6",6,"Saint Mary's","WCC","22-5",0.937477261941155,114.003036210841,33,90.0870291953701,5,62.255271227757,356,"25.3-5.7","14.3-1.7",3.06507727431677,18,2023-02-11
"7",7,"Connecticut","BE","19-7",0.925494500056056,118.094875801765,12,94.8602986823392,24,67.2537491157182,178,"23.1-7.9","12.1-7.9",3.24394822879858,17,2023-02-11
"8",8,"San Diego St.","MWC","20-5",0.921183564232546,116.241270333199,17,93.8672973236241,15,67.1724743454487,185,"23.8-6.2","14.8-3.2",4.04941045917388,11,2023-02-11
"9",9,"Arizona","P12","22-4",0.915835428116575,119.543233107191,9,97.1355501467672,41,72.6350458930292,9,"25.4-5.6","14.4-5.6",5.51081045343546,6,2023-02-11
"10",10,"Creighton","BE","17-8",0.91336510993223,114.748392182118,24,93.4962725323163,11,67.7080136484342,159,"21.4-9.6","15.4-4.6",1.96541640071216,26,2023-02-11
"11",11,"Texas","B12","20-5",0.91294978228221,118.137491323887,11,96.3015373291321,35,69.0805934232943,98,"23.6-7.4","12.6-5.4",5.70338044380926,5,2023-02-11
"12",12,"Baylor","B12","19-6",0.911386494713331,121.811887369399,3,99.465403454904,75,67.5798250716978,163,"22.2-8.8","11.2-6.8",5.16575551944565,7,2023-02-11
"13",13,"Kansas","B12","20-5",0.909254064131743,114.723741160378,26,93.8906108782382,17,69.4038779884426,79,"23.3-7.7","11.3-6.7",6.85132340594336,3,2023-02-11
"14",14,"Iowa St.","B12","16-8",0.900554044236991,110.906898693392,63,91.5688785909899,9,64.6563803736076,313,"19.2-10.8","10.2-7.8",2.62282671826936,22,2023-02-11
"15",15,"Marquette","BE","20-6",0.899438657001883,120.894452486855,5,99.9225990802321,82,69.5168915283667,75,"23.6-7.4","15.6-4.4",3.78056754925319,14,2023-02-11
"16",16,"Virginia","ACC","19-4",0.896152750571241,114.234872847661,31,94.7127670696833,21,61.7105439482886,360,"24-5","16-4",4.24830466843452,10,2023-02-11
"17",17,"Kansas St.","B12","19-6",0.889009449606267,112.488264732069,45,93.8710191017231,16,69.8579290382181,56,"22.3-8.7","10.3-7.7",3.84363682810616,13,2023-02-11
"18",18,"Gonzaga","WCC","21-5",0.888756645537525,122.177669650615,1,101.979484571217,116,70.2026393382047,41,"24.9-6.1","13-3",4.4534969212714,9,2023-02-11
"19",19,"Oklahoma St.","B12","16-9",0.887679676247557,107.697347501065,123,89.9778521332616,4,67.8309811182588,151,"19.1-11.9","10.1-7.9",1.47203575829398,31,2023-02-11
"20",20,"TCU","B12","17-8",0.887349167419585,112.797789550218,43,94.2662496181034,18,69.987795852298,48,"20.2-10.8","9.2-8.8",1.92429051995047,27,2023-02-11
"21",21,"Rutgers","B10","16-9",0.886773673337908,106.231618698153,148,88.8231918230992,3,66.3806556083432,232,"20.4-10.6","12.4-7.6",0.203842868909035,54,2023-02-11
"22",22,"Texas A&M","SEC","18-7",0.88209609903111,116.543786874665,16,97.8340861706557,49,66.6070274896135,219,"21.1-9.9","13.1-4.9",0.583116057286586,48,2023-02-11
"23",23,"West Virginia","B12","15-10",0.880499569856949,116.192523265463,18,97.6687438655092,47,68.7911567304107,111,"17.9-13.1","6.9-11.1",1.17500908587645,41,2023-02-11
"24",24,"Xavier","BE","19-6",0.874965196088212,120.240324586757,8,101.52555433514,106,71.4821058718139,23,"22.8-8.2","14.8-5.2",3.88757068848505,12,2023-02-11
"25",25,"Arkansas","SEC","17-8",0.871768415443911,110.461995425508,70,93.5039038252976,12,69.6029184265036,70,"20.1-10.9","9.1-8.9",1.03889378591824,45,2023-02-11
"26",26,"Auburn","SEC","17-8",0.8716393292223,111.988309619824,51,94.8054137796186,23,67.7555662654371,156,"20.3-10.7","10.3-7.7",1.31503040935831,36,2023-02-11
"27",27,"Boise St.","MWC","19-6",0.871540460425515,108.325768153179,114,91.7118780094632,10,67.0449176478604,197,"22.8-8.2","12.8-5.2",1.7396775082281,28,2023-02-11
"28",28,"Indiana","B10","18-7",0.871057864498413,115.086885096447,23,97.4725147313119,45,68.2361213580843,130,"21.2-9.8","12.2-7.8",2.8840320211157,20,2023-02-11
"29",29,"Memphis","Amer","18-6",0.860513814485539,114.449513419196,29,97.7009057320589,48,71.7553808491533,18,"22.1-8.9","12.1-5.9",2.06643604159775,24,2023-02-11
"30",30,"Illinois","B10","17-7",0.849695793504461,110.147037894431,77,94.7449558743777,22,69.9041983685425,53,"20.7-10.3","11.7-8.3",1.51121879786569,30,2023-02-11
"31",31,"Michigan St.","B10","15-9",0.848368461779553,110.247686145456,74,94.9169628879692,26,65.0697837071518,295,"19.1-11.9","11.1-8.9",1.55300390809303,29,2023-02-11
"32",32,"North Carolina St.","ACC","20-6",0.847948150916341,113.833785794694,36,98.0322070509622,53,69.7512987989718,63,"23.2-7.8","13.2-6.8",2.04227861206075,25,2023-02-11
"33",33,"Liberty","ASun","21-6",0.84437202106623,111.01545210149,61,95.8337646015517,30,63.7544250183008,333,"24.3-6.7","15.3-2.7",-1.25782701942376,71,2023-02-11
"34",34,"Cincinnati","Amer","17-9",0.839426340354431,110.845542805218,65,95.9967752282614,31,68.6428675534771,116,"20.2-10.8","11.2-6.8",-1.39379785618907,73,2023-02-11
