"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","14-1",0.978481428308555,114.795841465614,12,82.3711113953236,2,63.6760001226853,343,"29-2","17-1",3.19386611858641,5,2023-01-01
"2",2,"UCLA","P12","13-2",0.961127813339946,116.721126126625,7,88.3093465669293,9,68.1928248346704,189,"26.4-4.6","17.4-2.6",2.58699999554453,9,2023-01-01
"3",3,"Tennessee","SEC","11-2",0.96041509939248,105.968374170132,93,80.305931852665,1,67.8295678680861,205,"26.1-4.9","15.3-2.7",2.08168276200221,12,2023-01-01
"4",4,"Connecticut","BE","14-1",0.96028622322383,115.077554834902,10,87.2348058148438,4,69.3571760794322,126,"27.5-3.5","16.5-3.5",3.74939082792194,1,2023-01-01
"5",5,"Arizona","P12","13-1",0.944372685927379,123.820194966696,1,96.7938004526017,83,73.8108564066869,12,"26.6-4.4","15.6-4.4",3.7394615392354,2,2023-01-01
"6",6,"Kansas","B12","12-1",0.936139772334852,114.083121889888,17,90.3276074903107,19,69.1117372733487,142,"23.6-7.4","12.1-5.9",3.62144616903947,4,2023-01-01
"7",7,"Saint Mary's","WCC","12-4",0.93482119531922,110.185361677812,41,87.4073717487481,5,63.9633094660915,339,"24.7-6.3","13.7-2.3",0.552533840265195,42,2023-01-01
"8",8,"Purdue","B10","13-0",0.933399617870004,115.786078059866,8,92.0349513968269,29,64.8250792223434,318,"26.1-4.9","15.1-4.9",3.66362315224051,3,2023-01-01
"9",9,"Texas","B12","12-1",0.919663991180146,112.778633439813,20,91.2355957289743,23,68.2874150357851,184,"22.4-8.6","11.2-6.8",1.86079813388975,17,2023-01-01
"10",10,"Ohio St.","B10","10-3",0.918324450112796,119.499393743089,3,96.8239371722629,84,67.6224332702357,214,"22.1-8.9","14.1-5.9",1.1054287366729,26,2023-01-01
"11",11,"San Diego St.","MWC","11-3",0.917892830551871,109.777755006676,46,88.9914288950099,11,70.1068755118141,92,"23.2-6.8","14.2-3.8",1.85235479744943,18,2023-01-01
"12",12,"Alabama","SEC","11-2",0.917535167373599,111.493343277688,26,90.4194039228939,20,74.9199742725216,2,"23.4-7.6","12.9-5.1",3.16286356649734,6,2023-01-01
