"team","conf","barthag","barthag_rk","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_t","adj_t_rk","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","seed","year"
"Northern Kentucky","Horz",0.491338,174,100.8,203,101.104,151,65.6469,298,-4.2857284928021,14,0.41150000000000003,0.41150000000000003,9,0.3626,0.3626,,2020
"Boston University","Pat",0.485777,175,102.565,172,103.074,201,66.2736,271,-7.7632547174894,16,0.4495,0.4495,10,0.3705,0.3705,,2020
"Massachusetts","A10",0.483058,176,101.638,187,102.239,180,68.7375,145,-7.2293920791324,19,0.5408000000000001,0.5408000000000001,22,0.6009,0.6009,,2020
"William & Mary","CAA",0.480845,177,103.558,153,104.251,227,67.6075,218,-5.15315350182,15,0.42110000000000003,0.42110000000000003,12,0.43030000000000007,0.43030000000000007,,2020
"Tulane","Amer",0.478148,178,101.475,192,102.25,181,68.5533,160,-9.1516067520702,12,0.4287,0.4287,20,0.593,0.593,,2020
"UAB","CUSA",0.476866,179,101.135,197,101.952,173,65.4267,307,-7.2255315554811,12,0.3494,0.3494,12,0.4343000000000001,0.4343000000000001,,2020
"South Dakota","Sum",0.475799,180,107.573,73,108.483,301,69.7958,92,-7.1174162528976,12,0.35469999999999996,0.35469999999999996,10,0.3684,0.3684,,2020
"La Salle","A10",0.47417,181,99.2059,228,100.102,136,69.0874,132,-7.0778800606705,13,0.43650000000000005,0.43650000000000005,18,0.5404,0.5404,,2020
"UC Santa Barbara","BW",0.472725,182,104.8,127,105.8,255,64.3602,334,-5.6589636787094,10,0.3758,0.3758,9,0.3644,0.3644,,2020
"Florida Atlantic","CUSA",0.472295,183,99.9253,217,100.894,149,68.5048,165,-8.9124489515452,11,0.33559999999999995,0.33559999999999995,12,0.43860000000000005,0.43860000000000005,,2020
"Southern Utah","BSky",0.465188,184,97.7016,257,98.8937,111,69.1743,126,-9.3402323378567,16,0.43080000000000007,0.43080000000000007,12,0.41400000000000003,0.41400000000000003,,2020
"Nicholls St.","Slnd",0.464681,185,99.9507,216,101.188,154,68.7517,144,-4.6828430448252,23,0.4323000000000001,0.4323000000000001,12,0.34209999999999996,0.34209999999999996,,2020
"Loyola Marymount","WCC",0.461508,186,101.047,198,102.411,182,62.908,350,-11.593116544173,12,0.42960000000000004,0.42960000000000004,21,0.5630000000000001,0.5630000000000001,,2020
"Sacramento St.","BSky",0.457523,187,97.0891,267,98.5378,98,63.5986,341,-9.1691748186751,13,0.3668,0.3668,10,0.3967,0.3967,,2020
"Northern Illinois","MAC",0.45536,188,99.1695,230,100.725,146,64.8133,326,-7.2548133754515,12,0.361,0.361,12,0.4429,0.4429,,2020
"Mercer","SC",0.453454,189,100.431,210,102.075,177,68.2352,177,-9.0606529525628,10,0.3378,0.3378,12,0.43010000000000004,0.43010000000000004,,2020
"St. Francis PA","NEC",0.452461,190,106.67,92,108.454,300,68.769,142,-5.6197751580619,18,0.4545,0.4545,9,0.33569999999999994,0.33569999999999994,,2020
"Illinois Chicago","Horz",0.450768,191,96.6001,278,98.274,94,69.2274,123,-11.766623987944,13,0.465,0.465,9,0.3887,0.3887,,2020
"Rice","CUSA",0.4486,192,105.687,110,107.6,290,70.3169,71,-10.645716316398,13,0.42180000000000006,0.42180000000000006,13,0.4641,0.4641,,2020
"UTEP","CUSA",0.444078,193,96.7332,276,98.6412,101,67.2169,234,-8.7454927868143,14,0.42500000000000004,0.42500000000000004,13,0.4567,0.4567,,2020
"Eastern Michigan","MAC",0.442722,194,94.7866,307,96.7025,71,66.7299,257,-9.1857640672812,15,0.38730000000000003,0.38730000000000003,14,0.47040000000000004,0.47040000000000004,,2020
"Coastal Carolina","SB",0.441348,195,104.335,136,106.495,271,72.5467,28,-10.652572696945,13,0.3694,0.3694,13,0.4515,0.4515,,2020
"Hawaii","BW",0.438573,196,97.4782,263,99.5941,121,68.4895,166,-8.0835753230113,15,0.45780000000000004,0.45780000000000004,11,0.4045,0.4045,,2020
"American","Pat",0.434146,197,100.711,208,103.058,199,68.6386,153,-10.136757391499,11,0.41250000000000003,0.41250000000000003,8,0.35059999999999997,0.35059999999999997,,2020
"Air Force","MWC",0.430608,198,106.421,98,109.038,311,68.651,152,-11.982862913336,10,0.42400000000000004,0.42400000000000004,17,0.539,0.539,,2020
"Radford","BSth",0.430244,199,104.724,128,107.313,283,64.114,337,-5.9889358095559,20,0.5487000000000001,0.5487000000000001,10,0.35719999999999996,0.35719999999999996,,2020
"Illinois St.","MVC",0.421697,200,99.0449,234,101.803,172,68.365,168,-13.733456567731,13,0.48490000000000005,0.48490000000000005,15,0.5457000000000001,0.5457000000000001,,2020
"Saint Peter's","MAAC",0.419265,201,94.7986,306,97.5226,83,67.6936,214,-7.6953992289313,19,0.4333000000000001,0.4333000000000001,10,0.344,0.344,,2020
"Dartmouth","Ivy",0.416805,202,96.5435,279,99.405,117,65.5425,303,-11.619502405117,10,0.3917,0.3917,12,0.4447,0.4447,,2020
"Rider","MAAC",0.414554,203,99.0125,236,102.029,175,70.9352,50,-7.5085461922476,18,0.46590000000000004,0.46590000000000004,10,0.358,0.358,,2020
"Sam Houston St.","Slnd",0.410448,204,99.8726,219,103.067,200,70.9078,53,-8.5083816096627,13,0.3728,0.3728,9,0.3454,0.3454,,2020
"Robert Morris","NEC",0.408754,205,100.191,212,103.459,213,66.0623,284,-9.2379692212376,17,0.46590000000000004,0.46590000000000004,9,0.3418,0.3418,,2020
"Appalachian St.","SB",0.407967,206,98.2943,249,101.529,161,67.1959,235,-7.7985931262632,19,0.42740000000000006,0.42740000000000006,15,0.4736,0.4736,,2020
"UTSA","CUSA",0.405658,207,104.014,144,107.527,289,72.9077,22,-12.203495589724,15,0.42090000000000005,0.42090000000000005,14,0.47640000000000005,0.47640000000000005,,2020
"Monmouth","MAAC",0.404324,208,98.4177,246,101.79,171,72.619,26,-8.1975584666938,19,0.47030000000000005,0.47030000000000005,11,0.36369999999999997,0.36369999999999997,,2020
"Brown","Ivy",0.403345,209,96.4974,280,99.8395,127,69.3134,116,-6.5134653525547,14,0.4035,0.4035,14,0.45530000000000004,0.45530000000000004,,2020
"Cal Baptist","WAC",0.400238,210,104.81,126,108.562,302,68.5675,159,-6.2165072175715,8,0.29340000000000005,0.29340000000000005,8,0.3151,0.3151,,2020
"Seattle","WAC",0.398394,211,100.956,200,104.639,235,69.8262,90,-9.9755172806077,15,0.3915,0.3915,12,0.3766,0.3766,,2020
"Central Michigan","MAC",0.391935,212,102.007,182,105.978,258,73.5662,11,-11.014686105625,18,0.4015,0.4015,15,0.4675,0.4675,,2020
"Sacred Heart","NEC",0.389816,213,100.779,205,104.783,240,68.7968,140,-8.7495081886833,13,0.3679,0.3679,8,0.3192,0.3192,,2020
"Stony Brook","AE",0.388581,214,95.6437,293,99.4889,119,69.7059,95,-7.2216719122254,19,0.4911,0.4911,12,0.3842,0.3842,,2020
"Lamar","Slnd",0.387844,215,97.6214,259,101.573,163,69.4064,108,-10.263438763236,15,0.3808,0.3808,10,0.3474,0.3474,,2020
"East Carolina","Amer",0.386345,216,99.1812,229,103.253,204,70.5254,62,-12.04244169067,6,0.3266,0.3266,17,0.5492,0.5492,,2020
"Gardner Webb","BSth",0.382097,217,102.11,180,106.468,269,66.0868,281,-10.951699550923,20,0.498,0.498,10,0.35359999999999997,0.35359999999999997,,2020
"UC Riverside","BW",0.379502,218,95.6785,292,99.8578,128,63.107,348,-10.698833612845,9,0.3262,0.3262,8,0.34559999999999996,0.34559999999999996,,2020
"Miami OH","MAC",0.378416,219,101.616,189,106.097,260,67.0709,239,-12.609163904055,11,0.3787,0.3787,13,0.47380000000000005,0.47380000000000005,,2020
"UMKC","WAC",0.373994,220,98.0133,254,102.503,183,65.0682,316,-8.726974333868,17,0.43200000000000005,0.43200000000000005,12,0.3809,0.3809,,2020
"Green Bay","Horz",0.372025,221,105.064,120,109.958,317,73.8072,9,-9.9809134189661,21,0.4949,0.4949,12,0.40480000000000005,0.40480000000000005,,2020
"Merrimack","NEC",0.365386,222,93.2603,327,97.8465,86,63.367,344,-6.6750257882424,15,0.4406,0.4406,9,0.34369999999999995,0.34369999999999995,,2020
"Nebraska Omaha","Sum",0.364987,223,102.246,176,107.291,281,69.2014,124,-8.8075339910991,24,0.525,0.525,16,0.4616,0.4616,,2020
"Eastern Illinois","OVC",0.363266,224,98.389,248,103.31,205,69.0832,133,-10.548281252345,13,0.3095,0.3095,10,0.3157,0.3157,,2020
"Montana St.","BSky",0.362312,225,96.3321,283,101.186,153,67.3998,225,-9.6673758732092,13,0.40040000000000003,0.40040000000000003,11,0.41740000000000005,0.41740000000000005,,2020
"San Diego","WCC",0.358806,226,93.9444,324,98.8087,107,70.3864,66,-13.266685277278,16,0.49119999999999997,0.49119999999999997,22,0.5817,0.5817,,2020
"George Washington","A10",0.350969,227,99.1061,232,104.548,233,66.5043,260,-11.994190762846,11,0.4041,0.4041,17,0.5254,0.5254,,2020
"Lafayette","Pat",0.348341,228,99.8522,221,105.441,246,66.8127,253,-7.6537140067373,12,0.39590000000000003,0.39590000000000003,9,0.3633,0.3633,,2020
"Iona","MAAC",0.348146,229,101.501,191,107.191,278,68.5219,163,-12.884888063615,19,0.5153,0.5153,9,0.362,0.362,,2020
"Oakland","Horz",0.34806,230,99.1254,231,104.685,237,65.9817,288,-13.026382325676,20,0.5143,0.5143,12,0.4081,0.4081,,2020
"Southern","SWAC",0.346648,231,97.0204,268,102.518,184,66.5873,258,-10.485873561144,19,0.5052,0.5052,9,0.30019999999999997,0.30019999999999997,,2020
"Cal St. Northridge","BW",0.345589,232,107.399,78,113.531,336,70.2944,73,-10.765394120304,18,0.5105,0.5105,13,0.43990000000000007,0.43990000000000007,,2020
"Louisiana Lafayette","SB",0.34406,233,100.782,204,106.598,273,71.6913,40,-12.485264553524,14,0.42750000000000005,0.42750000000000005,13,0.46380000000000005,0.46380000000000005,,2020
"UC Davis","BW",0.340985,234,103.766,148,109.885,316,67.9106,199,-12.829833617409,13,0.42580000000000007,0.42580000000000007,10,0.39780000000000004,0.39780000000000004,,2020
"Youngstown St.","Horz",0.338124,235,102.73,169,108.909,308,66.4195,265,-10.091788500863,14,0.3665,0.3665,10,0.3554,0.3554,,2020
"Northern Arizona","BSky",0.337449,236,101.674,186,107.817,291,66.3333,269,-9.0036371127515,14,0.384,0.384,11,0.40900000000000003,0.40900000000000003,,2020
"Drexel","CAA",0.333459,237,99.866,220,106.065,259,67.4645,223,-12.859906729322,14,0.4409,0.4409,12,0.4505,0.4505,,2020
"Arkansas St.","SB",0.330162,238,102.233,177,108.72,306,67.1105,237,-10.036638904946,13,0.41150000000000003,0.41150000000000003,12,0.4492,0.4492,,2020
"Wyoming","MWC",0.33009,239,94.018,321,99.9862,131,66.3031,270,-14.875102402387,12,0.4166,0.4166,19,0.5694,0.5694,,2020
"Fordham","A10",0.328846,240,89.0849,346,94.7863,51,64.4859,332,-15.285819282072,5,0.2632,0.2632,15,0.47430000000000005,0.47430000000000005,,2020
"North Dakota","Sum",0.325681,241,101.756,185,108.403,297,68.6537,151,-11.350001655464,20,0.4697,0.4697,14,0.43590000000000007,0.43590000000000007,,2020
"Prairie View A&M","SWAC",0.321009,242,95.1905,302,101.598,165,70.5529,61,-7.5788512847332,25,0.5754,0.5754,12,0.3294,0.3294,,2020
"Campbell","BSth",0.320856,243,97.7185,256,104.302,229,65.507,305,-13.022214166139,7,0.3069,0.3069,6,0.2846,0.2846,,2020
"Hartford","AE",0.318385,244,94.2403,316,100.689,145,68.1974,181,-10.706658299375,10,0.3458,0.3458,8,0.3287,0.3287,,2020
"Louisiana Monroe","SB",0.318078,245,96.4178,281,103.028,196,64.8456,325,-13.882006218984,18,0.41090000000000004,0.41090000000000004,14,0.4641,0.4641,,2020
"Western Michigan","MAC",0.317083,246,98.8154,240,105.633,251,67.2467,232,-12.130007187552,16,0.393,0.393,14,0.4777,0.4777,,2020
"Elon","CAA",0.314682,247,101.82,183,108.95,309,66.0062,287,-14.564817767057,17,0.42060000000000003,0.42060000000000003,13,0.446,0.446,,2020
"Tennessee St.","OVC",0.314553,248,96.7588,275,103.54,216,69.4061,109,-9.5008426379106,17,0.4072,0.4072,11,0.3653,0.3653,,2020
"Eastern Kentucky","OVC",0.31362,249,96.6494,277,103.461,214,74.4298,6,-11.471298513013,16,0.43550000000000005,0.43550000000000005,11,0.3763,0.3763,,2020
"Saint Joseph's","A10",0.312059,250,102.009,181,109.267,312,71.3899,45,-15.771499911888,21,0.6269,0.6269,22,0.6408,0.6408,,2020
"Bryant","NEC",0.308433,251,96.9363,270,103.987,220,70.3658,68,-12.645690077775,14,0.3966,0.3966,9,0.3318,0.3318,,2020
"Jacksonville","ASun",0.30721,252,95.8838,288,102.91,194,66.4928,261,-12.874145648723,14,0.3866,0.3866,11,0.3604,0.3604,,2020
"VMI","SC",0.305601,253,99.7735,222,107.155,277,67.8744,202,-18.139634195474,7,0.26930000000000004,0.26930000000000004,11,0.41150000000000003,0.41150000000000003,,2020
"Lipscomb","ASun",0.30307,254,100.838,202,108.411,298,68.6986,148,-9.901320310492,18,0.45130000000000003,0.45130000000000003,13,0.3927,0.3927,,2020
"Northwestern St.","Slnd",0.297773,255,98.5049,245,106.135,261,72.1353,31,-10.866398978302,16,0.40650000000000003,0.40650000000000003,9,0.3318,0.3318,,2020
"UT Rio Grande Valley","WAC",0.297174,256,98.7722,242,106.449,268,70.3231,70,-10.654933414761,18,0.40240000000000004,0.40240000000000004,13,0.3735,0.3735,,2020
"Southern Miss","CUSA",0.295659,257,95.4166,296,102.898,193,67.0455,241,-14.466669608402,23,0.5262,0.5262,17,0.5081,0.5081,,2020
"Norfolk St.","MEAC",0.293366,258,94.2309,317,101.717,169,67.1918,236,-11.515538573379,12,0.38380000000000003,0.38380000000000003,7,0.263,0.263,,2020
"Jackson St.","SWAC",0.291627,259,93.2544,328,100.736,147,68.7044,147,-12.050881680387,25,0.5653,0.5653,11,0.3214,0.3214,,2020
"Bucknell","Pat",0.290137,260,95.0812,304,102.774,187,69.5248,100,-14.023877251204,19,0.5483,0.5483,12,0.42050000000000004,0.42050000000000004,,2020
"Cal St. Bakersfield","WAC",0.289673,261,96.3197,284,104.133,224,64.7445,328,-13.235223932806,19,0.4307,0.4307,13,0.3886,0.3886,,2020
"Cornell","Ivy",0.286693,262,101.603,190,109.984,319,65.0375,317,-14.176323319163,16,0.38780000000000003,0.38780000000000003,15,0.45630000000000004,0.45630000000000004,,2020
"New Hampshire","AE",0.284137,263,94.2223,318,102.106,178,68.6298,154,-10.858921822008,12,0.34559999999999996,0.34559999999999996,9,0.32980000000000004,0.32980000000000004,,2020
"Utah Valley","WAC",0.283799,264,96.1078,285,104.164,226,70.385,67,-14.379543145203,12,0.3614,0.3614,10,0.3668,0.3668,,2020
"Navy","Pat",0.28191,265,98.1208,252,106.432,267,62.163,351,-11.691869974287,13,0.3836,0.3836,9,0.3609,0.3609,,2020
"Army","Pat",0.280857,266,99.0476,233,107.486,287,69.4582,102,-11.282555192949,11,0.31930000000000003,0.31930000000000003,8,0.3282,0.3282,,2020
"Grand Canyon","WAC",0.280075,267,103.084,165,111.904,326,67.8189,205,-12.175271028176,14,0.4401,0.4401,11,0.3922,0.3922,,2020
"Milwaukee","Horz",0.27719,268,96.084,286,104.435,232,69.3795,112,-14.192057221722,16,0.382,0.382,11,0.3654,0.3654,,2020
"Fort Wayne","Sum",0.27691,269,95.244,301,103.535,215,67.8981,200,-13.516883871695,13,0.3534,0.3534,11,0.3865,0.3865,,2020
"UMBC","AE",0.272886,270,97.5593,260,106.238,264,66.5722,259,-12.161112638142,11,0.3525,0.3525,10,0.3449,0.3449,,2020
"McNeese St.","Slnd",0.272659,271,102.943,166,112.112,328,68.8329,139,-12.346787622207,18,0.39330000000000004,0.39330000000000004,10,0.33009999999999995,0.33009999999999995,,2020
"Jacksonville St.","OVC",0.267003,272,96.4096,282,105.259,243,68.0141,194,-14.054384479257,17,0.3871,0.3871,11,0.3399,0.3399,,2020
"LIU Brooklyn","NEC",0.264748,273,97.3773,264,106.422,266,72.6631,25,-13.046858715711,18,0.4537,0.4537,10,0.3493,0.3493,,2020
"North Carolina A&T","MEAC",0.263764,274,92.7589,334,101.419,160,73.2713,13,-9.9396243380116,21,0.5323,0.5323,11,0.3265,0.3265,,2020
"Stetson","ASun",0.260353,275,98.1129,253,107.438,284,63.1308,347,-11.810954678047,13,0.3734,0.3734,11,0.3576,0.3576,,2020
"Loyola MD","Pat",0.260284,276,100.013,214,109.522,314,70.7643,57,-12.710883659693,12,0.3245,0.3245,9,0.3314,0.3314,,2020
"Canisius","MAAC",0.260101,277,97.3265,266,106.589,272,69.9641,84,-15.691231408857,12,0.4682,0.4682,8,0.3713,0.3713,,2020
"James Madison","CAA",0.256837,278,100.274,211,109.979,318,72.4529,29,-15.821962323316,11,0.3811,0.3811,11,0.43090000000000006,0.43090000000000006,,2020
"Evansville","MVC",0.25433,279,96.8671,272,106.365,265,67.7651,207,-16.04663837136,10,0.3821,0.3821,14,0.5113,0.5113,,2020
"UMass Lowell","AE",0.251415,280,104.312,137,114.693,341,70.4191,65,-14.416681699932,13,0.3692,0.3692,10,0.3455,0.3455,,2020
"Portland","WCC",0.251313,281,94.2431,315,103.627,218,69.1209,128,-14.578067022855,12,0.3748,0.3748,18,0.5206000000000001,0.5206000000000001,,2020
"Quinnipiac","MAAC",0.25122,282,99.51,226,109.423,313,68.6083,156,-11.646526710791,8,0.3478,0.3478,7,0.32930000000000004,0.32930000000000004,,2020
"Weber St.","BSky",0.249475,283,98.1572,251,108.023,294,67.2526,231,-13.908886658218,17,0.4517,0.4517,13,0.4433,0.4433,,2020
"Albany","AE",0.248442,284,93.9641,322,103.458,212,68.4625,167,-13.899215468413,9,0.35219999999999996,0.35219999999999996,8,0.33999999999999997,0.33999999999999997,,2020
"Central Arkansas","Slnd",0.247202,285,97.3578,265,107.257,280,73.3985,12,-13.66253009134,34,0.654,0.654,17,0.45690000000000003,0.45690000000000003,,2020
"Fairleigh Dickinson","NEC",0.241893,286,101.771,184,112.399,330,68.5246,162,-14.49808071352,18,0.4918,0.4918,10,0.3595,0.3595,,2020
"Columbia","Ivy",0.239196,287,95.711,291,105.842,256,69.173,127,-17.465111681315,15,0.41440000000000005,0.41440000000000005,15,0.46680000000000005,0.46680000000000005,,2020
"NJIT","ASun",0.237885,288,94.5809,310,104.658,236,66.8966,247,-15.088950112938,19,0.4507,0.4507,14,0.39740000000000003,0.39740000000000003,,2020
"Lehigh","Pat",0.236988,289,97.5133,262,107.95,292,68.2872,175,-15.441863824327,18,0.49069999999999997,0.49069999999999997,11,0.4025,0.4025,,2020
"Cal St. Fullerton","BW",0.236709,290,95.2547,299,105.463,247,69.0936,130,-14.075200800513,18,0.48190000000000005,0.48190000000000005,13,0.4307,0.4307,,2020
"Long Beach St.","BW",0.232983,291,94.3023,314,104.597,234,71.0571,48,-13.224059033611,26,0.5849,0.5849,17,0.48410000000000003,0.48410000000000003,,2020
"Mount St. Mary's","NEC",0.232515,292,96.8748,271,107.475,285,63.1726,345,-16.364486840481,15,0.4017,0.4017,10,0.3444,0.3444,,2020
"North Alabama","ASun",0.232008,293,95.14,303,105.577,249,70.0056,81,-11.580157915509,19,0.4096,0.4096,13,0.364,0.364,,2020
"San Jose St.","MWC",0.231204,294,96.8474,274,107.514,288,73.1566,14,-14.95898861947,19,0.5244,0.5244,20,0.5881,0.5881,,2020
"North Carolina Central","MEAC",0.230578,295,93.9561,323,104.336,230,66.1992,277,-8.4559613027195,20,0.4687,0.4687,10,0.2937,0.2937,,2020
"Idaho St.","BSky",0.227866,296,100.748,207,112.028,327,67.063,240,-16.629562453514,14,0.45,0.45,11,0.43960000000000005,0.43960000000000005,,2020
"Texas Southern","SWAC",0.222251,297,98.4006,247,109.724,315,72.7148,24,-8.9448170856258,36,0.6881999999999999,0.6881999999999999,16,0.3847,0.3847,,2020
"Manhattan","MAAC",0.219466,298,92.0651,338,102.804,189,65.6205,300,-13.998406525162,12,0.39130000000000004,0.39130000000000004,8,0.3463,0.3463,,2020
"UNC Asheville","BSth",0.218633,299,99.0349,235,110.634,320,70.9349,51,-12.574173591116,11,0.35559999999999997,0.35559999999999997,7,0.2896,0.2896,,2020
"Bethune Cookman","MEAC",0.217976,300,94.53,311,105.636,252,72.9411,20,-10.064736750333,18,0.42990000000000006,0.42990000000000006,9,0.28600000000000003,0.28600000000000003,,2020
"Texas A&M Corpus Chris","Slnd",0.217849,301,94.5246,312,105.637,253,65.5804,301,-13.717048651335,10,0.4132,0.4132,8,0.3568,0.3568,,2020
"Hampton","BSth",0.217565,302,104.866,123,117.212,347,70.6118,59,-14.071178469712,15,0.40890000000000004,0.40890000000000004,9,0.34219999999999995,0.34219999999999995,,2020
"Middle Tennessee","CUSA",0.217255,303,96.9772,269,108.411,299,69.746,94,-16.78056307312,14,0.47290000000000004,0.47290000000000004,13,0.4862,0.4862,,2020
"Detroit","Horz",0.211767,304,99.7365,224,111.812,325,69.4179,106,-16.548418260604,24,0.5894999999999999,0.5894999999999999,14,0.45580000000000004,0.45580000000000004,,2020
"Troy","SB",0.205113,305,95.3791,297,107.303,282,69.324,114,-16.511955466871,11,0.3568,0.3568,11,0.43320000000000003,0.43320000000000003,,2020
"Grambling St.","SWAC",0.20429,306,93.0406,331,104.718,238,68.5458,161,-10.940954805737,17,0.3922,0.3922,9,0.2692,0.2692,,2020
"Denver","Sum",0.201291,307,94.8675,305,106.946,275,70.9094,52,-18.145464189093,15,0.45640000000000003,0.45640000000000003,12,0.4416,0.4416,,2020
"UNC Wilmington","CAA",0.201095,308,92.2334,337,103.988,221,68.3091,173,-15.940205652627,14,0.42910000000000004,0.42910000000000004,12,0.45130000000000003,0.45130000000000003,,2020
"St. Francis NY","NEC",0.199632,309,94.1393,319,106.221,263,70.1428,76,-14.310177344712,10,0.3297,0.3297,7,0.3194,0.3194,,2020
"Florida Gulf Coast","ASun",0.198853,310,91.143,341,102.884,190,66.1251,280,-16.538629029544,15,0.4536,0.4536,11,0.391,0.391,,2020
"Florida A&M","MEAC",0.196904,311,94.7614,308,107.083,276,68.8615,138,-10.008406568989,27,0.6598,0.6598,13,0.3706,0.3706,,2020
"Charleston Southern","BSth",0.192058,312,95.8425,290,108.596,303,66.85,250,-13.483053041333,19,0.42180000000000006,0.42180000000000006,10,0.3158,0.3158,,2020
"Morehead St.","OVC",0.188284,313,94.6598,309,107.485,286,67.26,230,-14.326641200662,12,0.3514,0.3514,10,0.33999999999999997,0.33999999999999997,,2020
"Cal Poly","BW",0.1869,314,95.8799,289,108.956,310,68.2286,178,-16.464923957838,24,0.5187,0.5187,15,0.4495,0.4495,,2020
"Fairfield","MAAC",0.186596,315,89.3395,344,101.542,162,63.1375,346,-15.387768709662,15,0.4706,0.4706,9,0.3727,0.3727,,2020
"Maine","AE",0.185498,316,92.9386,333,105.699,254,65.6268,299,-16.150058902094,18,0.4646,0.4646,13,0.4046,0.4046,,2020
"Niagara","MAAC",0.1852,317,98.9351,237,112.538,331,65.8765,292,-14.627926514486,20,0.5451,0.5451,11,0.397,0.397,,2020
"Cleveland St.","Horz",0.181882,318,92.5757,335,105.507,248,67.3196,228,-15.062004656464,19,0.5344,0.5344,12,0.43410000000000004,0.43410000000000004,,2020
"Idaho","BSky",0.175135,319,93.7141,326,107.233,279,68.6871,149,-19.083239201106,8,0.3614,0.3614,9,0.4171,0.4171,,2020
"Marist","MAAC",0.172435,320,90.2545,343,103.443,211,64.9388,321,-20.049006479816,5,0.27930000000000005,0.27930000000000005,6,0.3086,0.3086,,2020
"Samford","SC",0.171858,321,98.5428,244,112.982,334,72.5846,27,-16.178495609471,13,0.3807,0.3807,14,0.45630000000000004,0.45630000000000004,,2020
"Longwood","BSth",0.171426,322,91.3847,340,104.803,242,67.9801,198,-14.930087010124,8,0.2942,0.2942,6,0.26990000000000003,0.26990000000000003,,2020
"New Orleans","Slnd",0.169028,323,99.9095,218,114.749,343,69.6407,97,-15.50658792536,25,0.4781,0.4781,13,0.3727,0.3727,,2020
"USC Upstate","BSth",0.15243,324,95.53,295,110.9,323,69.0054,135,-15.22897946012,17,0.42950000000000005,0.42950000000000005,10,0.33709999999999996,0.33709999999999996,,2020
"Southeastern Louisiana","Slnd",0.151528,325,93.1022,329,108.147,295,71.8253,36,-18.305219687371,15,0.4242,0.4242,10,0.366,0.366,,2020
"The Citadel","SC",0.151189,326,95.2522,300,110.67,321,73.8698,7,-17.637622814179,14,0.3249,0.3249,14,0.4529,0.4529,,2020
"Alcorn St.","SWAC",0.14965,327,96.85,273,112.645,332,69.8894,88,-11.144008368897,17,0.42680000000000007,0.42680000000000007,9,0.28,0.28,,2020
"Morgan St.","MEAC",0.147931,328,91.7821,339,106.876,274,69.8066,91,-12.616290040188,13,0.3884,0.3884,7,0.2635,0.2635,,2020
"Presbyterian","BSth",0.146604,329,97.6239,258,113.783,338,66.7587,256,-17.741600412577,14,0.3619,0.3619,9,0.3139,0.3139,,2020
"SIU Edwardsville","OVC",0.144698,330,93.0587,330,108.607,305,68.8944,137,-18.189095844915,13,0.396,0.396,10,0.3606,0.3606,,2020
"Wagner","NEC",0.14183,331,97.5553,261,114.086,339,67.7398,210,-16.433141226469,20,0.4637,0.4637,11,0.35419999999999996,0.35419999999999996,,2020
"Tennessee Tech","OVC",0.140919,332,92.9494,332,108.771,307,66.9551,243,-17.480601441185,13,0.4459,0.4459,9,0.3719,0.3719,,2020
"Western Illinois","Sum",0.140286,333,97.7822,255,114.479,340,71.4078,44,-16.923271604457,11,0.33609999999999995,0.33609999999999995,10,0.391,0.391,,2020
"Houston Baptist","Slnd",0.138579,334,103.482,157,121.302,352,76.1458,2,-18.162573715307,39,0.7091999999999999,0.7091999999999999,17,0.4537,0.4537,,2020
"Tennessee Martin","OVC",0.136803,335,104.494,134,122.647,353,68.6194,155,-15.055410792168,20,0.4682,0.4682,12,0.3811,0.3811,,2020
"IUPUI","Horz",0.129782,336,98.8572,239,116.646,344,70.6397,58,-19.356224499722,17,0.4446,0.4446,12,0.40430000000000005,0.40430000000000005,,2020
"Coppin St.","MEAC",0.125242,337,88.915,347,105.288,244,73.657,10,-15.457518504989,17,0.5241,0.5241,9,0.33059999999999995,0.33059999999999995,,2020
"Binghamton","AE",0.125197,338,98.907,238,117.124,346,68.5178,164,-14.946436685832,12,0.3673,0.3673,9,0.3503,0.3503,,2020
"Southeast Missouri St.","OVC",0.123864,339,95.2651,298,112.931,333,67.4242,224,-19.266783278684,15,0.404,0.404,10,0.3606,0.3606,,2020
"South Carolina St.","MEAC",0.113742,340,95.9705,287,114.729,342,66.8724,249,-14.453447977813,15,0.4161,0.4161,8,0.275,0.275,,2020
"Alabama St.","SWAC",0.109177,341,86.0823,349,103.321,206,69.4126,107,-17.234603210049,33,0.6739999999999999,0.6739999999999999,15,0.3934,0.3934,,2020
"Incarnate Word","Slnd",0.103547,342,92.5571,336,111.666,324,66.0828,283,-17.830265027007,10,0.3257,0.3257,8,0.3358,0.3358,,2020
"High Point","BSth",0.101265,343,94.0348,320,113.694,337,66.3605,268,-18.195868574714,16,0.49069999999999997,0.49069999999999997,10,0.3624,0.3624,,2020
"Holy Cross","Pat",0.0891101,344,95.5618,294,116.969,345,68.3109,171,-24.152337453652,13,0.455,0.455,10,0.3971,0.3971,,2020
"Central Connecticut","NEC",0.0722867,345,90.7636,342,113.316,335,69.5593,99,-21.889179341972,18,0.4727,0.4727,11,0.3802,0.3802,,2020
"Alabama A&M","SWAC",0.0701811,346,86.7493,348,108.604,304,68.0653,191,-17.633522478949,20,0.5276000000000001,0.5276000000000001,10,0.32430000000000003,0.32430000000000003,,2020
