"date","conf","line","ttq","type","team1","team1_wp","team1_pts","team2","team2_wp","team2_pts","game_id","year"
2016-11-11,"MAC at MAAC","Buffalo -3.8, 78-74 (64%)",48.3428005083493,"nc","Buffalo",0.6412792527920002,77.59199785291352,"Niagara",0.35872074720799985,73.76980120007794,"BuffaloNiagara11-11",2017
2016-11-11,"BSth at A10","VCU -10.5, 77-66 (84%)",48.152864201910816,"nc","UNC Asheville",0.15522362914093962,66.23144475252195,"VCU",0.8447763708590603,76.74417814098936,"UNC AshevilleVCU11-11",2017
2016-11-11,"SB at B10","Minnesota -16.8, 89-72 (92%)",48.051059961711374,"nc","Louisiana Lafayette",0.08216563108410041,71.92537483997839,"Minnesota",0.9178343689158996,88.71948537244769,"Louisiana LafayetteMinnesota11-11",2017
2016-11-11,"Sum at SEC","Arkansas -15.9, 91-75 (90%)",47.55309192231978,"nc","Fort Wayne",0.09851566499873532,74.68403709177346,"Arkansas",0.9014843350012648,90.53831032608356,"Fort WayneArkansas11-11",2017
2016-11-11,"ACC at SC","Virginia -10.2, 65-54 (88%)",47.1556319642927,"nc","Virginia",0.8773041946960162,64.62039895826265,"UNC Greensboro",0.12269580530398384,54.46040875959999,"VirginiaUNC Greensboro11-11",2017
2016-11-11,"B10 at Pat","Ohio St. -6.1, 70-63 (74%)",47.12378055941592,"nc","Ohio St.",0.7430053170847517,69.58218832696923,"Navy",0.2569946829152483,63.44614395138279,"Ohio St.Navy11-11",2017
2016-11-11,"Pat at CAA","Northeastern -4.7, 74-70 (68%)",46.64775951669165,"nc","Boston University",0.3221755967183275,69.76892068242744,"Northeastern",0.6778244032816725,74.43052744943986,"Boston UniversityNortheastern11-11",2017
2016-11-11,"OVC at Amer","Tulsa -4.6, 70-65 (68%)",46.474447218370045,"nc","Jacksonville St.",0.31542958024547635,65.33204130266346,"Tulsa",0.6845704197545237,69.88572319615773,"Jacksonville St.Tulsa11-11",2017
2016-11-11,"NEC at B12","West Virginia -24.0, 83-59 (98%)",44.973905189038206,"nc","Mount St. Mary's",0.01918312985182479,58.75316750988983,"West Virginia",0.9808168701481752,82.72011917964983,"Mount St. Mary'sWest Virginia11-11",2017
2016-11-11,"BSth at Amer","SMU -21.8, 82-60 (97%)",44.53064502903352,"nc","Gardner Webb",0.02810208856104527,60.40732869325681,"SMU",0.9718979114389548,82.20636811773734,"Gardner WebbSMU11-11",2017
2016-11-11,"MAC at ACC","Pittsburgh -11.2, 78-67 (86%)",43.79833272784349,"nc","Eastern Michigan",0.14472654925546705,67.23566982891649,"Pittsburgh",0.855273450744533,78.46782775387916,"Eastern MichiganPittsburgh11-11",2017
2016-11-11,"MVC at OVC","Illinois St. -9.7, 74-64 (83%)",43.72201244139176,"nc","Illinois St.",0.8340352861437117,74.02695392750921,"Murray St.",0.1659647138562883,64.33076133873685,"Illinois St.Murray St.11-11",2017
2016-11-11,"Ivy at AE","Cornell -0.4, 71-70 (52%)",43.57449397801874,"nc","Cornell",0.5182479883790587,70.14243011803997,"Binghamton",0.4817520116209413,69.69844057371616,"CornellBinghamton11-11",2017
2016-11-11,"SB at ACC","North Carolina St. -11.0, 85-74 (83%)",43.47722472390654,"nc","Georgia Southern",0.16976933191148283,74.31985132635548,"North Carolina St.",0.8302306680885172,85.31932290413347,"Georgia SouthernNorth Carolina St.11-11",2017
2016-11-11,"WAC at BE","Creighton -22.7, 92-69 (96%)",43.32797080610963,"nc","UMKC",0.03642692661277558,69.03744290551978,"Creighton",0.9635730733872244,91.78612931074328,"UMKCCreighton11-11",2017
2016-11-11,"MEAC at B12","Iowa St. -38.6, 113-75 (99%)",43.08177431650519,"nc","Savannah St.",0.00818294632610723,74.65653864199614,"Iowa St.",0.9918170536738928,113.3035885934124,"Savannah St.Iowa St.11-11",2017
2016-11-11,"Slnd at SEC","Kentucky -28.3, 87-59 (99%)",42.510244521955514,"nc","Stephen F. Austin",0.0107022999332179,58.62352387014571,"Kentucky",0.989297700066782,86.89912197070791,"Stephen F. AustinKentucky11-11",2017
2016-11-11,"WCC at P12","UCLA -26.3, 93-67 (98%)",42.220519594659635,"nc","Pacific",0.02200243558186548,67.1946975877913,"UCLA",0.9779975644181343,93.4604327570924,"PacificUCLA11-11",2017
2016-11-11,"MAAC at MEAC","Rider -3.4, 73-70 (63%)",41.49973380948275,"nc","Rider",0.6332815190662284,73.45278436656774,"Hampton",0.3667184809337716,70.04491450129214,"RiderHampton11-11",2017
2016-11-11,"SB at MWC","UNLV -4.4, 73-69 (67%)",41.36120511304354,"nc","South Alabama",0.32955696470335494,68.51592443476433,"UNLV",0.6704430352966451,72.88055018587428,"South AlabamaUNLV11-11",2017
2016-11-11,"Pat at P12","Oregon -25.9, 87-61 (98%)",41.109078491059506,"nc","Army",0.01697729406114095,61.25100417752316,"Oregon",0.983022705938859,87.17481733068145,"ArmyOregon11-11",2017
2016-11-11,"Ivy at AE","Stony Brook -4.5, 71-67 (68%)",40.41931799994378,"nc","Columbia",0.3201106247056295,66.90242608648715,"Stony Brook",0.6798893752943704,71.43131806726589,"ColumbiaStony Brook11-11",2017
2016-11-11,"BSky at P12","USC -14.8, 83-68 (91%)",40.04021789304011,"nc","Montana",0.09445371518351968,68.09505270143914,"USC",0.9055462848164804,82.88578367118619,"MontanaUSC11-11",2017
2016-11-11,"A10 at SC","East Tennessee St. -11.2, 71-60 (88%)",39.913945528250835,"nc","Fordham",0.120376144261541,59.58434945362504,"East Tennessee St.",0.879623855738459,70.83395138528701,"FordhamEast Tennessee St.11-11",2017
2016-11-11,"MAC at Horz","Oakland -12.3, 82-70 (86%)",39.49074858565387,"nc","Bowling Green",0.13531884530394683,70.07220861247968,"Oakland",0.8646811546960531,82.3358712583434,"Bowling GreenOakland11-11",2017
2016-11-11,"BSth at B12","Oklahoma St. -29.0, 96-67 (98%)",39.2533253646482,"nc","Campbell",0.01604120967690034,67.45613462924997,"Oklahoma St.",0.9839587903230996,96.488840138193,"CampbellOklahoma St.11-11",2017
2016-11-11,"Pat at A10","Duquesne -5.5, 72-67 (71%)",38.90030988329302,"nc","Loyola MD",0.28583342363647835,66.94569698228815,"Duquesne",0.7141665763635217,72.49434045625969,"Loyola MDDuquesne11-11",2017
2016-11-11,"OVC at SEC","Mississippi -15.7, 87-72 (91%)",38.51847190677456,"nc","Tennessee Martin",0.09286460595447968,71.71650815151172,"Mississippi",0.9071353940455203,87.43606507941763,"Tennessee MartinMississippi11-11",2017
2016-11-11,"Sum at P12","California -12.3, 74-62 (89%)",38.375050284379995,"nc","South Dakota St.",0.11110985663856562,62.01528335034379,"California",0.8888901433614343,74.30683715578832,"South Dakota St.California11-11",2017
2016-11-11,"CAA at MAAC","Monmouth -15.5, 88-73 (90%)",38.34931515830161,"nc","Drexel",0.0978875377871477,72.53078707176722,"Monmouth",0.9021124622128522,87.98220645446953,"DrexelMonmouth11-11",2017
2016-11-11,"ASun at SEC","Auburn -18.7, 93-74 (93%)",38.246799215843,"nc","North Florida",0.07107829239780175,74.49583067906289,"Auburn",0.9289217076021984,93.15292577696836,"North FloridaAuburn11-11",2017
2016-11-11,"Horz at WCC","San Francisco -13.5, 80-67 (89%)",37.74098087006308,"nc","Illinois Chicago",0.10707738267797667,66.76142972010922,"San Francisco",0.8929226173220233,80.28283105048676,"Illinois ChicagoSan Francisco11-11",2017
2016-11-11,"BSky at P12","Arizona St. -14.2, 93-78 (87%)",37.45724334411633,"nc","Portland St.",0.12930975991236085,78.47924595080583,"Arizona St.",0.8706902400876392,92.63498334039129,"Portland St.Arizona St.11-11",2017
2016-11-11,"BSky at P12","Washington St. -8.5, 78-70 (79%)",37.3427092523829,"nc","Montana St.",0.21025314333940137,69.96597365144459,"Washington St.",0.7897468566605986,78.4991119770374,"Montana St.Washington St.11-11",2017
2016-11-11,"Sum at B12","Baylor -23.7, 84-60 (98%)",37.20169548149532,"nc","Oral Roberts",0.0214549619045705,60.06359042640569,"Baylor",0.9785450380954296,83.72916765916685,"Oral RobertsBaylor11-11",2017
2016-11-11,"MAAC at ACC","Duke -31.7, 94-62 (99%)",37.16801058517807,"nc","Marist",0.00867783784164275,62.10422903710418,"Duke",0.9913221621583572,93.76928206772524,"MaristDuke11-11",2017
2016-11-11,"BW at WCC","Pepperdine -3.3, 75-72 (63%)",36.138442040714054,"nc","Cal Poly",0.37446238965137785,71.52710425852612,"Pepperdine",0.6255376103486221,74.79085337264979,"Cal PolyPepperdine11-11",2017
2016-11-11,"ASun at B10","Iowa -19.8, 90-71 (95%)",35.92876223850325,"nc","Kennesaw St.",0.05497425717541143,70.63369853420085,"Iowa",0.9450257428245886,90.45404043560626,"Kennesaw St.Iowa11-11",2017
2016-11-11,"Slnd at B10","Purdue -31.8, 92-61 (99%)",35.633700564167015,"nc","McNeese St.",0.00779611076075984,60.587103556589206,"Purdue",0.9922038892392402,92.34206361636323,"McNeese St.Purdue11-11",2017
2016-11-11,"Ivy at Amer","Cincinnati -27.9, 88-61 (99%)",35.565979656367006,"nc","Brown",0.01261213803621082,60.562741779568896,"Cincinnati",0.9873878619637892,88.48609150781725,"BrownCincinnati11-11",2017
2016-11-11,"SB at SEC","Alabama -14.9, 73-58 (93%)",35.206597924586646,"nc","Coastal Carolina",0.06707692324024112,57.907094436989475,"Alabama",0.9329230767597588,72.8025836098337,"Coastal CarolinaAlabama11-11",2017
2016-11-11,"Pat at BE","Villanova -35.6, 91-55 (100%)",34.511335494239276,"nc","Lafayette",0.00332790101442713,55.47706642083939,"Villanova",0.9966720989855729,91.085877058269,"LafayetteVillanova11-11",2017
2016-11-11,"Slnd at B12","Texas Tech -18.8, 82-63 (95%)",34.00422378155549,"nc","Houston Baptist",0.04806262622479068,63.299994541057984,"Texas Tech",0.9519373737752092,82.06707721712445,"Houston BaptistTexas Tech11-11",2017
2016-11-11,"SC at CAA","College of Charleston -17.5, 93-75 (92%)",33.61867947187837,"nc","The Citadel",0.0824008438295138,75.19846201706679,"College of Charleston",0.9175991561704862,92.73169665267692,"The CitadelCollege of Charleston11-11",2017
2016-11-11,"CUSA at MWC","Fresno St. -13.2, 73-60 (91%)",33.02520171217557,"nc","UTSA",0.09239701819397998,60.14204346636061,"Fresno St.",0.90760298180602,73.36007079120375,"UTSAFresno St.11-11",2017
2016-11-11,"SB vs. CUSA","Texas St. -6.9, 68-61 (77%)",32.97665553243654,"nc","Texas St.",0.7744151680652517,67.5981697995763,"Florida Atlantic",0.22558483193474832,60.723313713235896,"Texas St.Florida Atlantic11-11",2017
2016-11-11,"OVC at B10","Illinois -15.5, 78-62 (93%)",32.95076945943913,"nc","Southeast Missouri St.",0.07201044291888822,62.17682756321387,"Illinois",0.9279895570811116,77.65387527764484,"Southeast Missouri St.Illinois11-11",2017
2016-11-11,"NEC at MAAC","Fairfield -9.1, 78-69 (81%)",32.71395588901633,"nc","Sacred Heart",0.19376403139502715,68.80875351729254,"Fairfield",0.8062359686049728,77.89080871622835,"Sacred HeartFairfield11-11",2017
2016-11-11,"AE at A10","Massachusetts -14.0, 89-75 (88%)",32.48448480777315,"nc","UMass Lowell",0.1223456139192401,74.7714049457474,"Massachusetts",0.8776543860807599,88.74569418605395,"UMass LowellMassachusetts11-11",2017
2016-11-11,"NEC at BE","Seton Hall -20.5, 84-64 (96%)",32.42917344832403,"nc","Fairleigh Dickinson",0.03879620857634972,63.67806967214024,"Seton Hall",0.9612037914236504,84.18012347923894,"Fairleigh DickinsonSeton Hall11-11",2017
2016-11-11,"BSth at ACC","Wake Forest -26.5, 89-62 (98%)",32.17703371686829,"nc","Radford",0.01651271113947576,62.17757773048302,"Wake Forest",0.9834872888605244,88.71096618087319,"RadfordWake Forest11-11",2017
2016-11-11,"Sum at B12","Kansas St. -23.5, 81-58 (98%)",31.905434262574776,"nc","Western Illinois",0.01969897590233188,57.995785824060675,"Kansas St.",0.9803010240976682,81.46186218436085,"Western IllinoisKansas St.11-11",2017
2016-11-11,"OVC at A10","Dayton -24.4, 92-68 (97%)",31.651771755304384,"nc","Austin Peay",0.02854768681748382,68.01119706406942,"Dayton",0.971452313182516,92.42401178506756,"Austin PeayDayton11-11",2017
2016-11-11,"Slnd at B10","Wisconsin -30.0, 90-60 (99%)",31.28009455487016,"nc","Central Arkansas",0.0090851613165563,59.62398306635579,"Wisconsin",0.9909148386834437,89.66286463263792,"Central ArkansasWisconsin11-11",2017
2016-11-11,"MAAC at Pat","Bucknell -18.9, 84-65 (95%)",31.18451298924941,"nc","Manhattan",0.04988806141712725,64.66024475915187,"Bucknell",0.9501119385828728,83.54537264506469,"ManhattanBucknell11-11",2017
2016-11-11,"Slnd at ACC","Boston College -14.9, 86-71 (90%)",30.42396993515386,"nc","Nicholls St.",0.10142058066871514,71.17034047629521,"Boston College",0.8985794193312848,86.03680878166361,"Nicholls St.Boston College11-11",2017
2016-11-11,"MEAC at MVC","Wichita St. -37.2, 97-59 (100%)",30.400587040014088,"nc","South Carolina St.",0.00370078786025164,59.34073197573579,"Wichita St.",0.9962992121397484,96.53072313824244,"South Carolina St.Wichita St.11-11",2017
2016-11-11,"OVC at ACC","Georgia Tech -15.6, 73-58 (94%)",30.33410283183795,"nc","Tennessee Tech",0.05942705775885752,57.65241943656304,"Georgia Tech",0.9405729422411424,73.30167645546977,"Tennessee TechGeorgia Tech11-11",2017
2016-11-11,"Pat at ACC","Syracuse -21.1, 81-60 (97%)",29.911949370843804,"nc","Colgate",0.03034069593002921,59.93381064627114,"Syracuse",0.9696593040699708,81.00393568777564,"ColgateSyracuse11-11",2017
2016-11-11,"CAA at CUSA","Old Dominion -7.9, 60-52 (84%)",29.876923275695308,"nc","James Madison",0.16402516777158693,52.195725973432744,"Old Dominion",0.8359748322284131,60.13644998516224,"James MadisonOld Dominion11-11",2017
2016-11-11,"Ivy at A10","Rhode Island -24.0, 82-58 (98%)",29.682624489931467,"nc","Dartmouth",0.01867067953330973,58.39370652587473,"Rhode Island",0.9813293204666904,82.41156971961932,"DartmouthRhode Island11-11",2017
2016-11-11,"BW at WCC","Portland -5.5, 68-62 (73%)",29.523997396084297,"nc","UC Riverside",0.2721929405808093,62.1407501826063,"Portland",0.7278070594191908,67.6891481982146,"UC RiversidePortland11-11",2017
2016-11-11,"Slnd at B12","Texas -20.5, 85-64 (96%)",29.515026621951726,"nc","Incarnate Word",0.03966332977380723,64.11813674110226,"Texas",0.9603366702261928,84.59246993434573,"Incarnate WordTexas11-11",2017
2016-11-11,"Slnd at SEC","Texas A&M -21.3, 83-62 (97%)",28.64712523949527,"nc","Northwestern St.",0.03172928831814745,61.52561090956051,"Texas A&M",0.9682707116818524,82.82206642036448,"Northwestern St.Texas A&M11-11",2017
2016-11-11,"MEAC at SEC","Mississippi St. -15.8, 77-61 (93%)",28.04952037507406,"nc","Norfolk St.",0.06543898629828432,60.87613752028418,"Mississippi St.",0.9345610137017156,76.71176362788431,"Norfolk St.Mississippi St.11-11",2017
2016-11-11,"AE at NEC","Central Connecticut -1.9, 68-66 (58%)",27.779145725526547,"nc","Hartford",0.4171720097983827,66.01689451536697,"Central Connecticut",0.5828279902016174,67.9646950439539,"HartfordCentral Connecticut11-11",2017
2016-11-11,"MEAC at B10","Michigan -32.3, 84-52 (100%)",27.75949460309816,"nc","Howard",0.00387537164708033,52.10417728212929,"Michigan",0.9961246283529196,84.41853051772763,"HowardMichigan11-11",2017
2016-11-11,"Pat at B10","Maryland -22.1, 79-57 (98%)",27.47272987856249,"nc","American",0.02225342018927775,56.656679857607905,"Maryland",0.9777465798107222,78.72376625260124,"AmericanMaryland11-11",2017
2016-11-11,"BSky at P12","Colorado -18.3, 82-64 (95%)",27.37934410133453,"nc","Sacramento St.",0.05279491675970716,64.04972020162771,"Colorado",0.9472050832402928,82.32805167905991,"Sacramento St.Colorado11-11",2017
2016-11-11,"NEC at Amer","Connecticut -12.6, 69-56 (91%)",27.05759370547845,"nc","Wagner",0.08953263097261345,56.38404487959666,"Connecticut",0.9104673690273866,68.98363219332691,"WagnerConnecticut11-11",2017
2016-11-11,"MEAC at Amer","Houston -22.5, 78-56 (98%)",26.87388178546722,"nc","Morgan St.",0.02011701708421193,55.94049440827512,"Houston",0.979882982915788,78.42870623208941,"Morgan St.Houston11-11",2017
2016-11-11,"AE at ACC","Virginia Tech -29.1, 90-61 (99%)",26.526727067955314,"nc","Maine",0.01129092532767243,61.114942339874325,"Virginia Tech",0.9887090746723276,90.1667567324914,"MaineVirginia Tech11-11",2017
2016-11-11,"SC at ACC","Miami FL -22.8, 72-50 (99%)",26.382254698319382,"nc","Western Carolina",0.01287653729685861,49.63833067805513,"Miami FL",0.9871234627031412,72.39240875572686,"Western CarolinaMiami FL11-11",2017
2016-11-11,"OVC at BW","Hawaii -8.5, 73-64 (81%)",26.2069333496823,"nc","SIU Edwardsville",0.19283828897774372,64.32787017726503,"Hawaii",0.8071617110222563,72.85609550813679,"SIU EdwardsvilleHawaii11-11",2017
2016-11-11,"WCC at MWC","San Diego St. -14.6, 68-53 (94%)",26.02388392634337,"nc","San Diego",0.05817349265935991,53.14774797990229,"San Diego St.",0.94182650734064,67.7074835788267,"San DiegoSan Diego St.11-11",2017
2016-11-11,"SC at A10","Richmond -21.0, 87-66 (96%)",25.11875193831155,"nc","VMI",0.03966019819541983,65.90001540369515,"Richmond",0.96033980180458,86.94396329221547,"VMIRichmond11-11",2017
2016-11-11,"SWAC at MVC","Loyola Chicago -16.3, 76-59 (94%)",24.826528821271843,"nc","Alcorn St.",0.05756810814006493,59.263590283174395,"Loyola Chicago",0.942431891859935,75.57168228908156,"Alcorn St.Loyola Chicago11-11",2017
2016-11-11,"MEAC at BE","St. John's -23.3, 91-68 (97%)",24.349840380859707,"nc","Bethune Cookman",0.0330688603008626,68.18041722374255,"St. John's",0.9669311396991374,91.43992395358872,"Bethune CookmanSt. John's11-11",2017
2016-11-11,"SWAC at P12","Oregon St. -7.6, 71-63 (79%)",24.209276010536737,"nc","Prairie View A&M",0.21325876361832016,62.99636137615485,"Oregon St.",0.7867412363816799,70.56889125743177,"Prairie View A&MOregon St.11-11",2017
2016-11-11,"BSky at MWC","New Mexico -19.3, 85-66 (95%)",23.17244264444412,"nc","Idaho St.",0.0491394868147034,65.61224768126377,"New Mexico",0.9508605131852966,84.89276359768999,"Idaho St.New Mexico11-11",2017
2016-11-11,"BSky at Horz","Valparaiso -20.5, 88-68 (95%)",22.53764952599043,"nc","Southern Utah",0.04596706470289583,67.80647699604556,"Valparaiso",0.9540329352971042,88.26795365616489,"Southern UtahValparaiso11-11",2017
2016-11-11,"SWAC at B10","Northwestern -32.5, 91-59 (99%)",22.110989113372405,"nc","Mississippi Valley St.",0.00639670066918038,58.9622628063121,"Northwestern",0.9936032993308196,91.4362126138917,"Mississippi Valley St.Northwestern11-11",2017
2016-11-11,"BSky at WCC","Santa Clara -16.4, 75-59 (94%)",21.000011735415423,"nc","Northern Arizona",0.05602077539727413,58.90471309995976,"Santa Clara",0.943979224602726,75.30296437142626,"Northern ArizonaSanta Clara11-11",2017
2016-11-11,"MEAC at A10","George Washington -17.4, 81-63 (94%)",20.724344389706697,"nc","Maryland Eastern Shore",0.05760283921379556,63.216625085451746,"George Washington",0.9423971607862044,80.60802305706362,"Maryland Eastern ShoreGeorge Washington11-11",2017
2016-11-11,"SWAC at Amer","East Carolina -14.7, 73-58 (93%)",17.51009330327131,"nc","Grambling St.",0.06904162771345848,58.105426934413146,"East Carolina",0.9309583722865415,72.85541693075433,"Grambling St.East Carolina11-11",2017
2016-11-11,"MEAC at Amer","South Florida -14.3, 80-66 (91%)",12.041945183430483,"nc","Florida A&M",0.0943961967486008,65.86398319597849,"South Florida",0.9056038032513992,80.17479942511815,"Florida A&MSouth Florida11-11",2017
2016-11-11,"MEAC at CAA","Hofstra -21.2, 88-67 (96%)",11.46626391677533,"nc","Coppin St.",0.04056183909893927,66.79820051593538,"Hofstra",0.9594381609010608,87.94968166120917,"Coppin St.Hofstra11-11",2017
2016-11-11,"SWAC at CUSA","UAB -20.6, 76-56 (97%)",7.883523870855107,"nc","Arkansas Pine Bluff",0.02597848055631545,55.65559423758357,"UAB",0.9740215194436844,76.27363766475221,"Arkansas Pine BluffUAB11-11",2017
2016-11-11,"SC at BSth","Furman -19.1, 75-56 (97%)",7.605176721448839,"nc","Furman",0.9678812022664935,74.6551117067561,"Presbyterian",0.03211879773350645,55.519480700126785,"FurmanPresbyterian11-11",2017
2016-11-11,"D2 at B12","TCU (100%)",6.583376612352382,"nond1","St. Thomas (TX)",0.00039710563115447,48.33745083667163,"TCU",0.9996028943688456,95.50278670483996,"St. Thomas (TX)TCU11-11",2017
2016-11-11,"D2 at CAA","UNC Wilmington (100%)",6.1868363789660314,"nond1","Claflin",0.00067504254120568,54.89917369003928,"UNC Wilmington",0.9993249574587943,103.57397444165542,"ClaflinUNC Wilmington11-11",2017
2016-11-11,"SWAC at MVC","Missouri St. -27.9, 85-57 (99%)",3.612631141835024,"nc","Alabama A&M",0.01012075668443795,56.98157366741691,"Missouri St.",0.989879243315562,84.8809095356352,"Alabama A&MMissouri St.11-11",2017
2016-11-11,"D2 at CUSA","Middle Tennessee (100%)",3.3341406725585507,"nond1","Milligan",0.00050910029178297,46.522807735546,"Middle Tennessee",0.999490899708217,89.95216339505978,"MilliganMiddle Tennessee11-11",2017
2016-11-11,"D2 at MWC","Wyoming (100%)",1.3982781271160256,"nond1","Western State",0.00179475765235177,55.044983266073814,"Wyoming",0.9982052423476482,95.37444148660477,"Western St.Wyoming11-11",2017
2016-11-11,"D2 at WAC","New Mexico St. (100%)",0.5049341313716234,"nond1","Arizona Christian",0.00120435892893219,51.807514711688306,"New Mexico St.",0.9987956410710678,92.93826466929512,"Arizona ChristianNew Mexico St.11-11",2017
2016-11-11,"D2 at ASun","Lipscomb (100%)",0.3793672087014137,"nond1","University of the South",0.00254385957565753,58.88865449994424,"Lipscomb",0.9974561404243424,98.97938104738311,"University of the SouthLipscomb11-11",2017
2016-11-11,"D2 at BSky","North Dakota (100%)",-1.541754372001428,"nond1","Crown College",0.00242189425938141,54.41864419662699,"North Dakota",0.9975781057406186,91.8588304026656,"Crown CollegeNorth Dakota11-11",2017
