"date","conf","line","ttq","type","team1","team1_wp","team1_pts","team2","team2_wp","team2_pts","game_id","year"
2018-11-06,"SEC vs. ACC","Duke -1.3, 73-71 (55%)",96.8686842291141,"nc","Kentucky",0.4480674745167,71.3904629959541,"Duke",0.5519325254833001,72.69649385281522,"KentuckyDuke11-6",2019
2018-11-06,"ACC at SC","North Carolina -2.5, 80-77 (59%)",89.82456557534765,"nc","North Carolina",0.5898184906223515,79.8105849784014,"Wofford",0.4101815093776485,77.32924533735073,"North CarolinaWofford11-6",2019
2018-11-06,"B10 vs. B12","Michigan St. -5.4, 75-70 (70%)",81.11764611470974,"nc","Michigan St.",0.700673632953539,75.15394383903676,"Kansas",0.299326367046461,69.7963281593855,"Michigan St.Kansas11-6",2019
2018-11-06,"SEC at ACC","Florida St. -4.8, 65-61 (71%)",70.13445206372717,"nc","Florida",0.29218282770886533,60.55487436203265,"Florida St.",0.7078171722911346,65.39786607504195,"FloridaFlorida St.11-6",2019
2018-11-06,"Ivy at A10","Penn -1.3, 69-67 (55%)",60.5701427261568,"nc","Penn",0.5527819831304147,68.70782897040431,"George Mason",0.4472180168695853,67.45330261807433,"PennGeorge Mason11-6",2019
2018-11-06,"SC at SB","Georgia St. -3.7, 76-72 (64%)",60.005745533037675,"nc","East Tennessee St.",0.3581283899239907,71.87995062583214,"Georgia St.",0.6418716100760093,75.62116637574898,"East Tennessee St.Georgia St.11-6",2019
2018-11-06,"MWC at BW","Cal St. Northridge -0.3, 83-82 (51%)",58.946420853308226,"nc","New Mexico",0.4897770966586554,82.39172382362746,"Cal St. Northridge",0.5102229033413446,82.68525415781822,"New MexicoCal St. Northridge11-6",2019
2018-11-06,"WAC at Sum","South Dakota St. -5.7, 80-75 (70%)",57.97818426715864,"nc","Grand Canyon",0.2999812273598044,74.65360855473374,"South Dakota St.",0.7000187726401956,80.36226383926542,"Grand CanyonSouth Dakota St.11-6",2019
2018-11-06,"WCC at MWC","Nevada -11.5, 85-73 (84%)",57.14414497937319,"nc","BYU",0.15657783883611212,73.09116279909452,"Nevada",0.8434221611638879,84.61696707731764,"BYUNevada11-6",2019
2018-11-06,"Pat at ASun","Colgate -1.2, 70-69 (55%)",55.89592643692786,"nc","Colgate",0.5483283115958856,70.3053767537255,"NJIT",0.4516716884041144,69.12979242440534,"ColgateNJIT11-6",2019
2018-11-06,"AE at A10","Stony Brook -1.1, 67-66 (55%)",51.02407945030001,"nc","Stony Brook",0.5482860955499698,66.89944444508674,"George Washington",0.45171390445003023,65.7817861268986,"Stony BrookGeorge Washington11-6",2019
2018-11-06,"Sum at P12","UCLA -10.3, 90-79 (80%)",50.45714085701765,"nc","Fort Wayne",0.1971817701180227,79.22535388185685,"UCLA",0.8028182298819773,89.51297004772326,"Fort WayneUCLA11-6",2019
2018-11-06,"Pat at MAAC","Lehigh -2.4, 74-72 (60%)",49.68758338630069,"nc","Lehigh",0.595056351744547,74.14674031161003,"Monmouth",0.40494364825545304,71.70610061487788,"LehighMonmouth11-6",2019
2018-11-06,"BSth at SEC","Vanderbilt -5.6, 78-72 (70%)",48.70361947758569,"nc","Winthrop",0.29814101574872626,72.38000462936402,"Vanderbilt",0.7018589842512737,77.97430060355279,"WinthropVanderbilt11-6",2019
2018-11-06,"CUSA at P12","Washington -8.8, 69-61 (83%)",48.678975861463094,"nc","Western Kentucky",0.17301601121978744,60.58892420109971,"Washington",0.8269839887802126,69.41805511346705,"Western KentuckyWashington11-6",2019
2018-11-06,"WAC at P12","Stanford -6.6, 71-64 (75%)",46.77523332733919,"nc","Seattle",0.24621711015321693,64.30398129452732,"Stanford",0.7537828898467831,70.87490261515997,"SeattleStanford11-6",2019
