"date","conf","line","ttq","type","team1","team1_wp","team1_pts","team2","team2_wp","team2_pts","game_id","year"
2012-11-09,"ACC vs. SEC","Maryland -0.6, 70-69 (53%)",78.71814038811891,"nc","Maryland",0.5258296304870107,70.02481439187036,"Kentucky",0.4741703695129893,69.39795820644918,"323140096",2013
2012-11-09,"WAC at MAAC","Denver -0.9, 71-70 (54%)",72.02746622458682,"nc","Denver",0.5355010528815193,70.62623108340738,"Iona",0.4644989471184807,69.75803526341967,"323140314",2013
2012-11-09,"B10 vs. BE","Michigan St. -5.9, 66-61 (74%)",68.82092294831891,"nc","Michigan St.",0.7429777164935397,66.36620865438276,"Connecticut",0.2570222835064603,60.51452321355775,"323140041",2013
2012-11-09,"Pat at B10","Purdue -3.7, 65-61 (66%)",64.75173078417376,"nc","Bucknell",0.3389635107967251,61.39523955735532,"Purdue",0.661036489203275,65.06664178466075,"323142509",2013
2012-11-09,"NEC at MAAC","Rider -0.7, 64-63 (53%)",60.176839628904496,"nc","Robert Morris",0.4671929836101422,63.372783352974544,"Rider",0.5328070163898577,64.10113297794885,"323142520",2013
2012-11-09,"WAC at SEC","Texas A&M -3.2, 64-61 (64%)",59.16794554829367,"nc","Louisiana Tech",0.35741124515342726,60.583078792566546,"Texas A&M",0.6425887548465727,63.75361426380088,"323140245",2013
2012-11-09,"ACC at CAA","Virginia -4.6, 63-58 (71%)",58.30430068904123,"nc","Virginia",0.7058870323879797,62.89408280492392,"George Mason",0.2941129676120203,58.28369673940443,"323142244",2013
2012-11-09,"AE at CAA","Northeastern -0.8, 69-68 (53%)",56.90475329912236,"nc","Boston University",0.4654167353625515,67.68830406339998,"Northeastern",0.5345832646374484,68.50875880260874,"323140111",2013
2012-11-09,"ASun at A10","VCU -14.2, 80-66 (91%)",56.65587568244735,"nc","Florida Gulf Coast",0.09492896135277036,65.68345219518746,"VCU",0.9050710386472296,79.91183354953522,"323142670",2013
2012-11-09,"WCC vs. P12","Stanford -8.6, 77-68 (80%)",54.787050745574106,"nc","San Francisco",0.2021750861896383,67.94915220026137,"Stanford",0.7978249138103617,76.56420507187843,"323140024",2013
2012-11-09,"MVC at P12","UCLA -10.0, 73-63 (84%)",53.90452904712781,"nc","Indiana St.",0.1569216471841897,63.436404022537594,"UCLA",0.8430783528158103,73.42313285159362,"323140026",2013
2012-11-09,"Horz at WAC","Wright St. -1.5, 63-62 (57%)",53.86080675697947,"nc","Wright St.",0.56820998260162,63.024904908623775,"Idaho",0.43179001739838,61.53806391060286,"323140070",2013
2012-11-09,"Pat at B12","Baylor -11.9, 80-68 (87%)",53.856063286342895,"nc","Lehigh",0.1343151575114726,67.71323102033053,"Baylor",0.8656848424885274,79.6235945487532,"323140239",2013
2012-11-09,"MWC at B12","Texas -4.2, 60-56 (70%)",53.65966533229037,"nc","Fresno St.",0.30174360780158116,55.541494000561094,"Texas",0.6982563921984188,59.7451286056237,"323140251",2013
2012-11-09,"MAAC at P12","Oregon St. -9.1, 83-74 (79%)",53.23146604627144,"nc","Niagara",0.20711200379065176,73.57581804270333,"Oregon St.",0.7928879962093482,82.68587434896546,"323140204",2013
2012-11-09,"WAC at ind","UT Arlington -1.3, 65-64 (56%)",52.86342781776689,"nc","UT Arlington",0.557278029724448,64.99538701431419,"Cal St. Bakersfield",0.4427219702755521,63.707714575301715,"323142934",2013
2012-11-09,"NEC at B10","Indiana -27.6, 91-64 (98%)",50.52357434249588,"nc","Bryant",0.0157207812606664,63.714782122238766,"Indiana",0.9842792187393336,91.29986428885448,"323140084",2013
2012-11-09,"A10 at WAC","Texas St. -3.3, 80-77 (62%)",48.51877494039181,"nc","Fordham",0.38100314807887614,77.08649408486633,"Texas St.",0.6189968519211239,80.40910719410365,"323140326",2013
2012-11-09,"BSth at A10","Charlotte -6.7, 72-65 (76%)",48.11171440129804,"nc","Charleston Southern",0.24350405721657492,64.94135147611776,"Charlotte",0.756495942783425,71.66878681192765,"323142429",2013
2012-11-09,"WCC at BW","Cal St. Northridge -2.9, 72-69 (61%)",48.00065367140102,"nc","Pepperdine",0.3861098294084858,69.49891880984997,"Cal St. Northridge",0.6138901705915141,72.3584636618214,"323142463",2013
2012-11-09,"Sum at SEC","Alabama -8.1, 65-57 (82%)",47.38360949799346,"nc","South Dakota St.",0.1767395089393465,56.88465130222461,"Alabama",0.8232604910606535,65.02790516591703,"323140333",2013
2012-11-09,"Slnd at CUSA","UTEP -5.6, 66-60 (74%)",47.2544564229201,"nc","Oral Roberts",0.2645102202580692,60.20965775702394,"UTEP",0.7354897797419309,65.80918653301201,"323142638",2013
2012-11-09,"CAA at SC","College of Charleston -5.3, 68-63 (72%)",47.202414396142146,"nc","Towson",0.2831170605078706,62.82975262537303,"College of Charleston",0.7168829394921294,68.11625441316323,"323140232",2013
2012-11-09,"MAC at Horz","Loyola Chicago -4.3, 69-65 (67%)",46.85994188868568,"nc","Toledo",0.32563342282462665,65.15259226609558,"Loyola Chicago",0.6743665771753733,69.41039055286524,"323142350",2013
2012-11-09,"CUSA at ACC","Georgia Tech -8.3, 69-61 (81%)",46.42185534040952,"nc","Tulane",0.1881022393127485,61.174104875165035,"Georgia Tech",0.8118977606872515,69.46952858574959,"323140059",2013
2012-11-09,"BW at B12","Cal Poly -0.4, 56-55 (52%)",46.334258174452195,"nc","Cal Poly",0.5215846357250066,55.36352974586382,"TCU",0.4784153642749934,54.94917685161088,"323142628",2013
2012-11-09,"CAA at ACC","Duke -23.0, 83-60 (98%)",46.004733526604845,"nc","Georgia St.",0.02371204587514613,60.32933982585436,"Duke",0.976287954124854,83.3545569022095,"323140150",2013
2012-11-09,"MAC at BSth","Akron -6.0, 67-61 (75%)",45.90872243892903,"nc","Akron",0.7476544881402428,66.74724513372354,"Coastal Carolina",0.2523455118597572,60.73170703368758,"323140324",2013
2012-11-09,"OVC at WCC","BYU -15.8, 85-69 (91%)",45.84972799863155,"nc","Tennessee St.",0.08656812698654874,69.4829802035996,"BYU",0.9134318730134512,85.28303035225981,"323140252",2013
2012-11-09,"OVC at B12","Kansas -25.0, 85-60 (98%)",45.7107041022777,"nc","Southeast Missouri St.",0.01799940657867955,60.19963818137485,"Kansas",0.9820005934213204,85.23630713658683,"323142305",2013
2012-11-09,"SWAC at B12","Iowa St. -17.0, 79-62 (94%)",45.167118773699706,"nc","Southern",0.05931055786379685,62.463516389481235,"Iowa St.",0.9406894421362032,79.43311288476434,"323140066",2013
2012-11-09,"CAA at MAC","Kent St. -6.5, 68-62 (76%)",44.329521283009626,"nc","Drexel",0.24210689978243388,61.950210389486934,"Kent St.",0.7578931002175662,68.41297967709464,"323142309",2013
2012-11-09,"AE at MAAC","Stony Brook -7.9, 69-61 (80%)",43.96952042464119,"nc","Stony Brook",0.8015302391185508,69.41604201491369,"Marist",0.1984697608814492,61.48151784957093,"323142368",2013
